locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
MZ334505.1_1					phrog_19274	VOG23910	VOG:VOG23910	189	3.2e-110	358.6		REFSEQ HalOD1 domain-containing protein
MZ334505.1_2					phrog_9231	VOG05559	PHROG:phrog_9231	259	3e-115	376.6		terminase small subunit
MZ334505.1_3												Hypothetical
MZ334505.1_4												Hypothetical
MZ334505.1_5					phrog_19453	VOG23913	VOG:VOG23913	65	3.7e-50	160.6		REFSEQ hypothetical protein
MZ334505.1_6					phrog_19186	VOG23914	VOG:VOG23914	69	3.3e-50	160.8		REFSEQ hypothetical protein
MZ334505.1_7		K21523	COG4373		phrog_9	VOG07294	COG:COG4373	564	8.9e-44	141.4		:
MZ334505.1_8					phrog_9232	VOG00562	PHROG:phrog_9232	480	5.9e-219	720.5		portal protein
MZ334505.1_9					phrog_21359	VOG23915	VOG:VOG23915	97	2.2e-61	196.7		REFSEQ hypothetical protein
MZ334505.1_10					phrog_15680	VOG14382	PHROG:phrog_15680	255	1.9e-156	511.7		head maturation protease
MZ334505.1_11												Hypothetical
MZ334505.1_12												Hypothetical
MZ334505.1_13					phrog_3990	VOG01973	PHROG:phrog_3990	319	4.1e-94	308.0		major head protein
MZ334505.1_14												Hypothetical
MZ334505.1_15												Hypothetical
MZ334505.1_16												Hypothetical
MZ334505.1_17												Hypothetical
MZ334505.1_18					phrog_12281	VOG04913	PHROG:phrog_12281	170	5.6e-86	279.2		tail tube protein
MZ334505.1_19		K06907	COG3497		phrog_10244	VOG01001	PHROG:phrog_10244	431	9.4e-201	660.0		tail sheath
MZ334505.1_20					phrog_12452	VOG14384	PHROG:phrog_12452	181	6e-93	301.8		tail tube protein
MZ334505.1_21					phrog_14268	VOG04953	PHROG:phrog_14268	157	4.4e-85	276.0		tail assembly chaperone
MZ334505.1_22					phrog_12163	VOG04953	PHROG:phrog_12163	124	9.5e-58	186.2		tail assembly chaperone
MZ334505.1_23					phrog_14901	VOG14385	PHROG:phrog_14901	606	0	1100.3		tail length tape measure protein
MZ334505.1_24					phrog_14280	VOG14386	VOG:VOG14386	177	1.7e-92	301.1		REFSEQ hypothetical protein
MZ334505.1_25					phrog_12403	VOG14388	VOG:VOG14388	481	2.8e-239	787.1		REFSEQ hypothetical protein
MZ334505.1_26												Hypothetical
MZ334505.1_27												Hypothetical
MZ334505.1_28												Hypothetical
MZ334505.1_29			COG3299		phrog_6	VOG00735	VOG:VOG00735	412	2.1e-113	370.2		REFSEQ baseplate wedge subunit
MZ334505.1_30					phrog_1160	VOG00207	PHROG:phrog_1160	217	8.1e-62	201.5		baseplate protein
MZ334505.1_31					phrog_15260	VOG14390	VOG:VOG14390	564	4.4e-234	769.9		REFSEQ hypothetical protein
MZ334505.1_32												Hypothetical
MZ334505.1_33												Hypothetical
MZ334505.1_34												Hypothetical
MZ334505.1_35					phrog_7084	VOG14391	VOG:VOG14391	279	2.5e-147	481.9		REFSEQ hypothetical protein
MZ334505.1_36	K00525	K00525	COG0209		phrog_84	VOG00122	FOAM:K00525	807	2.8e-209	689.5	1.17.4.1	E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain
MZ334505.1_37												Hypothetical
MZ334505.1_38		K03120, K03120	COG2101				COG:COG2101	180	2.5e-59	192.3		SPT15:
MZ334505.1_39		K07317, K07504, K07317	COG1002, COG4748		phrog_16674, phrog_16674	VOG00788	VOG:VOG00788	1247	0	1387.5		sp|P10835|MTC3_PBCVC Modification methylase CviBIII
MZ334505.1_40												Hypothetical
MZ334505.1_41						VOG23917	VOG:VOG23917	44	1.7e-28	90.7		REFSEQ hypothetical protein
MZ334505.1_42		K04763	COG4974		phrog_1	VOG00056	COG:COG4974	398	1.6e-32	103.9		XerD:
MZ334505.1_43												Hypothetical
MZ334505.1_44												Hypothetical
MZ334505.1_45		K14415	COG1690		phrog_1075	VOG00184, VOG00184	PHROG:phrog_1075	454	2.3e-125	411.7		tRNA splicing ligase
MZ334505.1_46												Hypothetical
