	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000029.1_1	QGNH01000029.1	QGNH01000029.1	1	1	111	-1	E																				0	False	F
QGNH01000029.1_2	QGNH01000029.1	QGNH01000029.1	2	108	332	-1	E																				0	False	F
QGNH01000029.1_3	QGNH01000029.1	QGNH01000029.1	3	329	565	-1	E																				0	False	F
QGNH01000029.1_4	QGNH01000029.1	QGNH01000029.1	4	626	913	-1	E																				0	False	F
QGNH01000029.1_5	QGNH01000029.1	QGNH01000029.1	5	906	1154	-1	E																				0	False	F
QGNH01000029.1_6	QGNH01000029.1	QGNH01000029.1	6	1322	1738	-1	E																				1	False	F
QGNH01000029.1_7	QGNH01000029.1	QGNH01000029.1	7	1768	2418	-1	E			YP_009273727.1	YP_009273727.1 replication protein [Pseudomonas phage YMC11/07/P54_PAE_BP]	False	0.417	92.0	6.787e-20												0	False	F
QGNH01000029.1_8	QGNH01000029.1	QGNH01000029.1	8	2618	3178	1	C	K08640	zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]							MER1237259	M15A	MER1237259 - subfamily M15A non-peptidase homologues (Pseudanabaena sp. PCC 6802) [M15.UNA]#M15A#{peptidase unit: 6-124}~source WP_019501664~	False	64.0	1.73e-10	0.366	Peptidase M15 [PF08291.14]; Bacterial protein of unknown function (DUF882) [PF05951.16]	VOG02154	REFSEQ endolysin; Xu	Xu	0	False	PF
QGNH01000029.1_9	QGNH01000029.1	QGNH01000029.1	9	3264	3575	1	E																				0	False	F
QGNH01000029.1_10	QGNH01000029.1	QGNH01000029.1	10	3589	3975	1	E																				0	False	F
QGNH01000029.1_11	QGNH01000029.1	QGNH01000029.1	11	3975	4220	1	E																				0	False	F
QGNH01000029.1_12	QGNH01000029.1	QGNH01000029.1	12	4283	4978	-1	D																Resolvase, N terminal domain [PF00239.24]	VOG00303	sp|P03014|PINE_ECOLI Serine recombinase PinE; Xr	Xr	0	False	VF
QGNH01000029.1_13	QGNH01000029.1	QGNH01000029.1	13	4975	5079	-1	E																				0	False	F
QGNH01000029.1_14	QGNH01000029.1	QGNH01000029.1	14	5548	6033	1	E																				0	False	
QGNH01000029.1_15	QGNH01000029.1	QGNH01000029.1	15	6413	6973	1	E																				0	False	
QGNH01000029.1_16	QGNH01000029.1	QGNH01000029.1	16	7173	8858	1	E			YP_009613234.1	YP_009613234.1 terminase [Arthrobacter phage Adat]	False	0.208	105.0	8.124e-22									VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	
QGNH01000029.1_17	QGNH01000029.1	QGNH01000029.1	17	8774	9349	-1	D			YP_010678253.1	YP_010678253.1 endonuclease VII [Arthrobacter phage Crewmate]	False	0.61	90.0	2.04e-19								Recombination endonuclease VII [PF02945.18]	VOG00650	sp|O64250|VG59_BPMD2 Gene 59 protein; Xu	Xu	0	False	
QGNH01000029.1_18	QGNH01000029.1	QGNH01000029.1	18	9449	9691	1	E																				0	False	
QGNH01000029.1_19	QGNH01000029.1	QGNH01000029.1	19	9688	11556	1	D			YP_007517703.1	YP_007517703.1 head-tail adaptor [Pelagibacter phage HTVC010P]	False	0.272	214.0	1.1130000000000001e-56								Bacteriophage head to tail connecting protein [PF12236.11]	VOG00516	sp|P03728|PORTL_BPT7 Portal protein; XpXrXs	Xs;Xr;Xp	0	False	V
QGNH01000029.1_20	QGNH01000029.1	QGNH01000029.1	20	11553	11741	1	E																				0	False	
QGNH01000029.1_21	QGNH01000029.1	QGNH01000029.1	21	11751	11996	1	E																				0	False	
QGNH01000029.1_22	QGNH01000029.1	QGNH01000029.1	22	11998	12393	1	E																				0	False	
QGNH01000029.1_23	QGNH01000029.1	QGNH01000029.1	23	12402	12590	1	E																				0	False	
QGNH01000029.1_24	QGNH01000029.1	QGNH01000029.1	24	12622	13347	1	E																	VOG03646	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000029.1_25	QGNH01000029.1	QGNH01000029.1	25	13366	14412	1	E			YP_512264.1	YP_512264.1 major head protein [Escherichia phage phiV10]	False	0.289	134.0	1.699e-32									VOG02257	REFSEQ major head protein; Xu	Xu	0	False	
QGNH01000029.1_26	QGNH01000029.1	QGNH01000029.1	26	14423	15181	1	E																				0	False	
QGNH01000029.1_27	QGNH01000029.1	QGNH01000029.1	27	15178	15618	1	E																				0	False	
QGNH01000029.1_28	QGNH01000029.1	QGNH01000029.1	28	16120	16866	1	E			YP_009800745.1	YP_009800745.1 tail protein [Burkholderia phage vB_BmuP_KL4]	False	0.395	60.0	6.41e-09												0	False	
QGNH01000029.1_29	QGNH01000029.1	QGNH01000029.1	29	16900	20019	1	D			YP_009007078.1	YP_009007078.1 tail protein [Pseudomonas phage vB_PaeP_Tr60_Ab31]	False	0.227	186.0	3.769e-46								Ubiquitin-activating enzyme E1 FCCH domain [PF16190.8]				0	False	
QGNH01000029.1_30	QGNH01000029.1	QGNH01000029.1	30	20021	20458	1	E																				0	False	
QGNH01000029.1_31	QGNH01000029.1	QGNH01000029.1	31	20455	20928	1	E																				0	False	
QGNH01000029.1_32	QGNH01000029.1	QGNH01000029.1	32	20928	23144	1	E																				0	False	
QGNH01000029.1_33	QGNH01000029.1	QGNH01000029.1	33	23141	26629	1	E																				0	False	
QGNH01000029.1_34	QGNH01000029.1	QGNH01000029.1	34	26729	27988	1	E																				0	False	
QGNH01000029.1_35	QGNH01000029.1	QGNH01000029.1	35	27999	28523	1	E																				0	False	
QGNH01000029.1_36	QGNH01000029.1	QGNH01000029.1	36	28533	29588	1	E																				0	False	
QGNH01000029.1_37	QGNH01000029.1	QGNH01000029.1	37	29750	32236	1	E																				0	False	
