	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
NC_048109_1	NC_048109	NC_048109	1	1096	1854	1	E			YP_009816601.1	YP_009816601.1 hypothetical protein HOU64_gp01 [Pseudomonas phage Dobby]	False	0.955	249.0	2.139e-73												0	False	F
NC_048109_2	NC_048109	NC_048109	2	2187	2786	1	E			YP_009816603.1	YP_009816603.1 hypothetical protein HOU64_gp03 [Pseudomonas phage Dobby]	True	0.979	413.0	3.1760000000000003e-131												0	False	F
NC_048109_3	NC_048109	NC_048109	3	2759	3826	-1	D			YP_009816604.1	YP_009816604.1 portal protein [Pseudomonas phage Dobby]	True	0.974	731.0	3.039e-238								Phage portal protein [PF04860.15]	VOG04950	sp|P25480|PORTL_BPP2 Probable portal protein; XpXrXs	Xp;Xr;Xs	0	False	VF
NC_048109_4	NC_048109	NC_048109	4	3826	5607	-1	D			YP_009816605.1	YP_009816605.1 terminase large subunit [Pseudomonas phage Dobby]	True	0.991	1243.0	0.0								Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]; Terminase RNaseH-like domain [PF17289.5]; Putative ATPase subunit of terminase (gpP-like) [PF06056.15]	VOG00068	sp|P25479|VPP_BPP2 Terminase, ATPase subunit; XhXr	Xh;Xr	0	False	VF
NC_048109_5	NC_048109	NC_048109	5	5742	6563	1	D			NP_490601.1	NP_490601.1 head scaffolding protein [Pseudomonas phage phiCTX]	True	0.946	544.0	3.587e-175	MER0150923	S73	MER0150923 - gpO peptidase (Enterobacteria phage P2) () [S73.001]#S73#{peptidase unit: 1-273}~source NP_490601~	True	544.0	6.631e-175	0.946	Phage capsid scaffolding protein (GPO) serine peptidase [PF05929.14]	VOG01502	sp|P25478|SCAF_BPP2 Capsid assembly scaffolding protein; XhXs	Xs;Xh	0	False	VP
NC_048109_6	NC_048109	NC_048109	6	6599	7615	1	D			YP_009816607.1	YP_009816607.1 major capsid protein, P2 family [Pseudomonas phage Dobby]	True	0.957	682.0	9.342000000000001e-222								Phage major capsid protein, P2 family [PF05125.15]	VOG01409	sp|P25477|CAPSD_BPP2 Capsid proteins; XhXs	Xs;Xh	0	False	V
NC_048109_7	NC_048109	NC_048109	7	7621	8322	1	D			YP_009816608.1	YP_009816608.1 terminase small subunit [Pseudomonas phage Dobby]	True	0.934	458.0	3.86e-146								Phage small terminase subunit [PF05944.15]	VOG01305	sp|P25476|VPM_BPP2 Terminase, endonuclease subunit; Xr	Xr	0	False	V
NC_048109_8	NC_048109	NC_048109	8	8426	8887	1	D			YP_009816609.1	YP_009816609.1 head-tail adaptor Ad1 [Pseudomonas phage Dobby]	False	0.951	308.0	9.994000000000001e-96								Phage head completion protein (GPL) [PF05926.14]	VOG02347	sp|P25475|VPL_BPP2 Head completion/stabilization protein; Xu	Xu	0	False	
NC_048109_9	NC_048109	NC_048109	9	8887	9099	1	D			YP_009816610.1	YP_009816610.1 baseplate hub [Pseudomonas phage Dobby]	False	1.0	151.0	5.302e-43								Phage Tail Protein X [PF05489.15]				0	False	
NC_048109_10	NC_048109	NC_048109	10	9124	9477	1	D			NP_490607.1	NP_490607.1 holin [Pseudomonas phage phiCTX]	False	0.949	235.0	3.0220000000000003e-71								Putative phage holin [PF16931.8]	VOG02581	REFSEQ holin; Xu	Xu	0	False	
