	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000146.1_1	QGNH01000146.1	QGNH01000146.1	1	106	390	1	E																				0	False	F
QGNH01000146.1_2	QGNH01000146.1	QGNH01000146.1	2	375	752	1	E																				0	False	F
QGNH01000146.1_3	QGNH01000146.1	QGNH01000146.1	3	749	1012	1	E																				0	False	F
QGNH01000146.1_4	QGNH01000146.1	QGNH01000146.1	4	1113	1421	1	E																				0	False	F
QGNH01000146.1_5	QGNH01000146.1	QGNH01000146.1	5	1421	1648	1	E																				0	False	F
QGNH01000146.1_6	QGNH01000146.1	QGNH01000146.1	6	1648	2001	1	E																				0	False	F
QGNH01000146.1_7	QGNH01000146.1	QGNH01000146.1	7	2088	2738	1	D																C-5 cytosine-specific DNA methylase [PF00145.20]	VOG00281	sp|P34877|MTSA_LACLC Type II methyltransferase M1.ScrFI; XhXp	Xh;Xp	0	False	F
QGNH01000146.1_8	QGNH01000146.1	QGNH01000146.1	8	2735	3127	1	D																Domain of unknown function (DUF1937) [PF09152.13]; Domain of unknown function (DUF4406) [PF14359.9]; Nucleoside 2-deoxyribosyltransferase [PF05014.18]				0	False	F
QGNH01000146.1_9	QGNH01000146.1	QGNH01000146.1	9	3127	3423	1	E																				0	False	F
QGNH01000146.1_10	QGNH01000146.1	QGNH01000146.1	10	3420	3725	1	E																				0	False	F
QGNH01000146.1_11	QGNH01000146.1	QGNH01000146.1	11	3722	3895	1	E																				0	False	F
QGNH01000146.1_12	QGNH01000146.1	QGNH01000146.1	12	3918	4175	1	E																				0	False	F
QGNH01000146.1_13	QGNH01000146.1	QGNH01000146.1	13	4176	5672	1	D			YP_009845504.1	YP_009845504.1 DNA methyltransferase [Bacillus phage vB_BtS_B83]	False	0.307	215.0	3.754e-58								DNA methylase [PF01555.21]; ParB/Sulfiredoxin domain [PF02195.21]	VOG00306	sp|P14243|MTC9_CITFR Type II methyltransferase M.Cfr9I; XhXp	Xh;Xp	0	False	F
QGNH01000146.1_14	QGNH01000146.1	QGNH01000146.1	14	5653	6024	1	D																Family of unknown function (DUF5681) [PF18932.3]				0	False	
