locus_tag	ftype	length_bp	gene	EC_number	COG	product
HMCCHJJJ_00001	CDS	1236	cdc6_1		COG1474	ORC1-type DNA replication protein
HMCCHJJJ_00002	CDS	555				hypothetical protein
HMCCHJJJ_00003	CDS	1542				hypothetical protein
HMCCHJJJ_00004	CDS	936	taw1	4.1.3.44	COG0731	S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase
HMCCHJJJ_00005	CDS	1260	prf1		COG1503	Peptide chain release factor subunit 1
HMCCHJJJ_00006	CDS	1704	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
HMCCHJJJ_00007	CDS	507				hypothetical protein
HMCCHJJJ_00008	CDS	1326	gck	2.7.1.165	COG2379	Glycerate 2-kinase
HMCCHJJJ_00009	CDS	1197				hypothetical protein
HMCCHJJJ_00010	CDS	1059				hypothetical protein
HMCCHJJJ_00011	CDS	1011	mtaA_1	2.1.1.246	COG0407	Methylcobamide:CoM methyltransferase MtaA
HMCCHJJJ_00012	CDS	1038				hypothetical protein
HMCCHJJJ_00013	CDS	999				hypothetical protein
HMCCHJJJ_00014	CDS	744				hypothetical protein
HMCCHJJJ_00015	CDS	501				hypothetical protein
HMCCHJJJ_00016	CDS	1035	tuf_1			Elongation factor Tu
HMCCHJJJ_00017	CDS	504				hypothetical protein
HMCCHJJJ_00018	CDS	621				hypothetical protein
HMCCHJJJ_00019	CDS	777			COG0517	putative protein
HMCCHJJJ_00020	CDS	855	IMPDH_1	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
HMCCHJJJ_00021	CDS	1002			COG0517	putative protein
HMCCHJJJ_00022	CDS	783	IMPDH_2	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
HMCCHJJJ_00023	CDS	615				hypothetical protein
HMCCHJJJ_00024	CDS	1134	rpa		COG1599	Replication factor A
HMCCHJJJ_00025	CDS	627	kptA	2.7.1.-	COG1859	putative RNA 2'-phosphotransferase
HMCCHJJJ_00026	CDS	996	rtc	6.5.1.5	COG0430	RNA 3'-terminal phosphate cyclase
HMCCHJJJ_00027	CDS	1353	dnaG	2.7.7.-	COG0358	DNA primase DnaG
HMCCHJJJ_00028	CDS	285				hypothetical protein
HMCCHJJJ_00029	CDS	462	mshD	2.3.1.189		Mycothiol acetyltransferase
HMCCHJJJ_00030	CDS	1827				hypothetical protein
HMCCHJJJ_00031	CDS	1371	dld	1.1.99.6	COG0277	D-lactate dehydrogenase (acceptor)
HMCCHJJJ_00032	CDS	1071	hdrD_1	1.8.98.1		Dihydromethanophenazine:CoB--CoM heterodisulfide reductase subunit D
HMCCHJJJ_00033	CDS	1797				hypothetical protein
HMCCHJJJ_00034	CDS	630	gloB	3.1.2.6		Hydroxyacylglutathione hydrolase
HMCCHJJJ_00035	CDS	762	dtd3	3.1.1.96		D-aminoacyl-tRNA deacylase
HMCCHJJJ_00036	CDS	1407	leuA_1	2.3.3.13	COG0119	2-isopropylmalate synthase
HMCCHJJJ_00037	rRNA	1477				16S ribosomal RNA
HMCCHJJJ_00038	tRNA	73				tRNA-Ala(tgc)
HMCCHJJJ_00039	rRNA	2921				23S ribosomal RNA
HMCCHJJJ_00040	tRNA	73				tRNA-Cys(gca)
HMCCHJJJ_00041	rRNA	117				5S ribosomal RNA
HMCCHJJJ_00042	CDS	468				hypothetical protein
HMCCHJJJ_00043	CDS	882				hypothetical protein
HMCCHJJJ_00044	CDS	852				hypothetical protein
HMCCHJJJ_00045	CDS	351	nac		COG1308	Nascent polypeptide-associated complex protein
HMCCHJJJ_00046	CDS	324	erpA			Iron-sulfur cluster insertion protein ErpA
HMCCHJJJ_00047	CDS	1185				hypothetical protein
HMCCHJJJ_00048	CDS	795				hypothetical protein
HMCCHJJJ_00049	CDS	366	hisI	3.5.4.19	COG0139	Phosphoribosyl-AMP cyclohydrolase
HMCCHJJJ_00050	CDS	1842			COG1855	putative KH and PIN-domain containing protein
HMCCHJJJ_00051	CDS	1296	aglM	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase AglM
HMCCHJJJ_00052	CDS	555				hypothetical protein
HMCCHJJJ_00053	CDS	441				hypothetical protein
HMCCHJJJ_00054	CDS	483				hypothetical protein
HMCCHJJJ_00055	CDS	609	hisH	3.5.1.2		Imidazole glycerol phosphate synthase subunit HisH
HMCCHJJJ_00056	CDS	1320	selD	2.7.9.3		Selenide, water dikinase
HMCCHJJJ_00057	CDS	1314		3.4.21.-	COG1030	Membrane-bound protease
HMCCHJJJ_00058	CDS	783			COG0330	Stomatin
HMCCHJJJ_00059	CDS	2127			COG1107	putative protein
HMCCHJJJ_00060	CDS	612	pyrE_1	2.4.2.10		Orotate phosphoribosyltransferase
HMCCHJJJ_00061	CDS	489	nob1	3.1.-.-	COG1439	Endoribonuclease Nob1
HMCCHJJJ_00062	CDS	240				hypothetical protein
HMCCHJJJ_00063	CDS	285				hypothetical protein
HMCCHJJJ_00064	CDS	795	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
HMCCHJJJ_00065	CDS	1284	tiaS	6.3.4.22	COG1571	tRNA(Ile2) 2-agmatinylcytidine synthetase TiaS
HMCCHJJJ_00066	CDS	990				hypothetical protein
HMCCHJJJ_00067	CDS	675	purN	2.1.2.2		Phosphoribosylglycinamide formyltransferase
HMCCHJJJ_00068	CDS	1236	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
HMCCHJJJ_00069	CDS	864	folD		COG0190	Bifunctional protein FolD protein
HMCCHJJJ_00070	CDS	1236				hypothetical protein
HMCCHJJJ_00071	CDS	609				hypothetical protein
HMCCHJJJ_00072	CDS	879				hypothetical protein
HMCCHJJJ_00073	CDS	1248	thiC_1	4.1.99.17		Phosphomethylpyrimidine synthase
HMCCHJJJ_00074	CDS	783	cofE_1	6.3.2.31	COG1478	Coenzyme F420:L-glutamate ligase
HMCCHJJJ_00075	CDS	117				hypothetical protein
HMCCHJJJ_00076	CDS	270	trx		COG0526	Thioredoxin
HMCCHJJJ_00077	CDS	996				hypothetical protein
HMCCHJJJ_00078	CDS	378				hypothetical protein
HMCCHJJJ_00079	CDS	1767	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
HMCCHJJJ_00080	CDS	258				hypothetical protein
HMCCHJJJ_00081	CDS	813			COG0668	Small-conductance mechanosensitive channel MscMJ
HMCCHJJJ_00082	CDS	1128	leuB	1.1.1.85	COG0473	3-isopropylmalate/3-methylmalate dehydrogenase
HMCCHJJJ_00083	CDS	483	leuD_1	4.2.1.33	COG0066	Isopropylmalate/citramalate isomerase small subunit
HMCCHJJJ_00084	CDS	966				hypothetical protein
HMCCHJJJ_00085	CDS	1305				hypothetical protein
HMCCHJJJ_00086	CDS	1266	mdtG			Multidrug resistance protein MdtG
HMCCHJJJ_00087	CDS	1413		1.18.1.2		Ferredoxin--NADP reductase
HMCCHJJJ_00088	CDS	1071	purP_1	6.3.4.23	COG1759	5-formaminoimidazole-4-carboxamide-1-(beta)-D-ribofuranosyl 5'-monophosphate synthetase
HMCCHJJJ_00089	CDS	630				hypothetical protein
HMCCHJJJ_00090	CDS	816	truA	5.4.99.12		tRNA pseudouridine synthase A
HMCCHJJJ_00091	CDS	1035		2.1.1.213	COG1041	tRNA (guanine(10)-N2)-dimethyltransferase
HMCCHJJJ_00092	CDS	288				hypothetical protein
HMCCHJJJ_00093	CDS	756				hypothetical protein
HMCCHJJJ_00094	CDS	891	map	3.4.11.18	COG0024	Methionine aminopeptidase
HMCCHJJJ_00095	CDS	1176	pepQ	3.4.13.9	COG0006	Xaa-Pro dipeptidase
HMCCHJJJ_00096	CDS	192				hypothetical protein
HMCCHJJJ_00097	tRNA	75				tRNA-Asp(gtc)
HMCCHJJJ_00098	CDS	1194	mat_1	2.5.1.6	COG1812	S-adenosylmethionine synthase
