	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
MZ334511.1_1	MZ334511	MZ334511.1	1	351	917	-1	D			YP_010357598.1	YP_010357598.1 HalOD1 domain-containing protein [Haloarcula virus HJTV-2]	False	0.84	328.0	5.377e-102								Halobacterial output domain 1 [PF18545.4]	VOG23910	REFSEQ HalOD1 domain-containing protein; Xu	Xu	0	False	F
MZ334511.1_2	MZ334511	MZ334511.1	2	1325	2101	1	E			YP_008058450.1	YP_008058450.1 terminase small subunit [Halorubrum tailed phage 5]	True	0.957	521.0	1.546e-167									VOG05559	REFSEQ terminase small subunit; Xu	Xu	0	False	F
MZ334511.1_3	MZ334511	MZ334511.1	3	2094	2357	1	E			YP_008058451.1	YP_008058451.1 hypothetical protein M194_gp003 [Halorubrum tailed phage 5]	False	0.98	182.0	2.368e-53									VOG04981	REFSEQ hypothetical protein; Xu	Xu	0	False	F
MZ334511.1_4	MZ334511	MZ334511.1	4	2468	2575	1	E			YP_010358448.1	YP_010358448.1 hypothetical protein M1M41_gp003 [Halorubrum sodomense tailed virus 4]	False	0.898	68.0	1.013e-14									VOG23911	REFSEQ hypothetical protein; Xu	Xu	0	False	F
MZ334511.1_5	MZ334511	MZ334511.1	5	2578	2772	1	E			YP_010358449.1	YP_010358449.1 hypothetical protein M1M41_gp004 [Halorubrum sodomense tailed virus 4]	False	1.0	139.0	5.224e-39									VOG23913	REFSEQ hypothetical protein; Xu	Xu	0	False	F
MZ334511.1_6	MZ334511	MZ334511.1	6	3108	4799	1	E			YP_010357959.1	YP_010357959.1 terminase large subunit [Halorubrum tailed virus 10]	True	0.948	1123.0	0.0									VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
MZ334511.1_7	MZ334511	MZ334511.1	7	4814	6253	1	E			YP_008058456.1	YP_008058456.1 portal protein [Halorubrum tailed phage 5]	True	0.959	968.0	5.817e-318									VOG00562	sp|P44225|VG29_HAEIN Mu-like prophage FluMu protein gp29; Xu	Xu	0	False	F
MZ334511.1_8	MZ334511	MZ334511.1	8	6256	6540	1	E			YP_008058457.1	YP_008058457.1 hypothetical protein M194_gp116 [Halorubrum tailed phage 5]	False	0.899	179.0	5.761e-52									VOG23915	REFSEQ hypothetical protein; Xu	Xu	0	False	
MZ334511.1_9	MZ334511	MZ334511.1	9	6537	7301	1	E			YP_010358454.1	YP_010358454.1 head maturation protease [Halorubrum sodomense tailed virus 4]	True	0.965	518.0	1.5940000000000002e-166									VOG14382	REFSEQ head maturation protease; Xu	Xu	0	False	
MZ334511.1_10	MZ334511	MZ334511.1	10	7308	7736	1	E			YP_008058459.1	YP_008058459.1 hypothetical protein M194_gp114 [Halorubrum tailed phage 5]	False	0.878	261.0	8.904999999999999e-80												0	False	
MZ334511.1_11	MZ334511	MZ334511.1	11	7759	8274	1	E			YP_008058460.1	YP_008058460.1 hypothetical protein M194_gp113 [Halorubrum tailed phage 5]	False	0.952	344.0	5.802e-108									VOG14381	REFSEQ hypothetical protein; Xu	Xu	0	False	
MZ334511.1_12	MZ334511	MZ334511.1	12	8316	9272	1	E			YP_008058461.1	YP_008058461.1 major head protein [Halorubrum tailed phage 5]	True	0.975	655.0	1.0160000000000001e-212									VOG01973	REFSEQ major head protein; Xu	Xu	0	False	
MZ334511.1_13	MZ334511	MZ334511.1	13	9318	9761	1	E			YP_008058462.1	YP_008058462.1 hypothetical protein M194_gp111 [Halorubrum tailed phage 5]	False	0.94	292.0	2.284e-90									VOG14383	REFSEQ hypothetical protein; Xu	Xu	0	False	
MZ334511.1_14	MZ334511	MZ334511.1	14	9761	10099	1	E			YP_008058463.1	YP_008058463.1 hypothetical protein M194_gp110 [Halorubrum tailed phage 5]	False	0.998	239.0	1.8910000000000002e-72									VOG00125	REFSEQ head closure Hc1; Xu	Xu	0	False	
MZ334511.1_15	MZ334511	MZ334511.1	15	10102	13218	1	E			YP_008058464.1	YP_008058464.1 hypothetical protein M194_gp109 [Halorubrum tailed phage 5]	True	0.95	2073.0	0.0									VOG23916	REFSEQ hypothetical protein; Xu	Xu	0	False	
MZ334511.1_16	MZ334511	MZ334511.1	16	13220	13441	1	E			YP_008058465.1	YP_008058465.1 hypothetical protein M194_gp108 [Halorubrum tailed phage 5]	False	1.0	160.0	4.248e-46									VOG05018	REFSEQ hypothetical protein; Xu	Xu	0	False	
MZ334511.1_17	MZ334511	MZ334511.1	17	13478	13987	1	E			YP_008058466.1	YP_008058466.1 tail tube protein [Halorubrum tailed phage 5]	False	0.939	335.0	1.026e-104									VOG04913	REFSEQ tail tube protein; Xu	Xu	0	False	
MZ334511.1_18	MZ334511	MZ334511.1	18	13996	15288	1	E			YP_008058467.1	YP_008058467.1 tail sheath [Halorubrum tailed phage 5]	True	0.911	820.0	1.195e-267									VOG01001	sp|P85225|VPN1_BPPHE Putative tail sheath protein; Xs	Xs	0	False	V
MZ334511.1_19	MZ334511	MZ334511.1	19	15317	15862	1	E			YP_008058468.1	YP_008058468.1 tail tube protein [Halorubrum tailed phage 5]	False	0.901	342.0	4.52e-107									VOG14384	REFSEQ tail tube protein; Xu	Xu	0	False	
MZ334511.1_20	MZ334511	MZ334511.1	20	15919	16389	1	E			YP_008058469.1	YP_008058469.1 tail assembly chaperone [Halorubrum tailed phage 5]	False	0.912	299.0	1.196e-92									VOG04953	REFSEQ tail assembly chaperone; Xu	Xu	0	False	
MZ334511.1_21	MZ334511	MZ334511.1	21	16337	16699	1	E			YP_008058470.1	YP_008058470.1 tail assembly chaperone [Halorubrum tailed phage 5]	False	0.926	235.0	4.793000000000001e-71									VOG04953	REFSEQ tail assembly chaperone; Xu	Xu	0	False	
MZ334511.1_22	MZ334511	MZ334511.1	22	16702	18519	1	E			YP_008058471.1	YP_008058471.1 tail length tape measure protein [Halorubrum tailed phage 5]	True	0.882	1111.0	0.0									VOG14385	REFSEQ tail length tape measure protein; Xu	Xu	0	False	
MZ334511.1_23	MZ334511	MZ334511.1	23	18520	19050	1	E			YP_008058472.1	YP_008058472.1 hypothetical protein M194_gp101 [Halorubrum tailed phage 5]	True	1.0	374.0	2.834e-118									VOG14386	REFSEQ hypothetical protein; Xu	Xu	0	False	
MZ334511.1_24	MZ334511	MZ334511.1	24	19047	20489	1	E			YP_008058473.1	YP_008058473.1 hypothetical protein M194_gp100 [Halorubrum tailed phage 5]	True	0.986	1000.0	0.0									VOG14388	REFSEQ hypothetical protein; Xu	Xu	0	False	
MZ334511.1_25	MZ334511	MZ334511.1	25	20491	20928	1	E			YP_008058474.1	YP_008058474.1 hypothetical protein M194_gp099 [Halorubrum tailed phage 5]	False	0.92	281.0	1.432e-86									VOG14387	REFSEQ baseplate assembly protein V; Xu	Xu	0	False	
MZ334511.1_26	MZ334511	MZ334511.1	26	20925	21290	1	E			YP_008058475.1	YP_008058475.1 hypothetical protein M194_gp098 [Halorubrum tailed phage 5]	False	0.966	248.0	1.089e-75									VOG14389	REFSEQ hypothetical protein; Xu	Xu	0	False	
MZ334511.1_27	MZ334511	MZ334511.1	27	21355	21681	1	E			YP_008058476.1	YP_008058476.1 hypothetical protein M194_gp097 [Halorubrum tailed phage 5]	False	0.931	213.0	1.295e-63												0	False	
MZ334511.1_28	MZ334511	MZ334511.1	28	21678	22913	1	D			YP_008058477.1	YP_008058477.1 baseplate wedge subunit [Halorubrum tailed phage 5]	True	0.913	786.0	3.952e-256								Baseplate J-like protein [PF04865.17]	VOG00735	REFSEQ baseplate wedge subunit; Xu	Xu	0	False	
MZ334511.1_29	MZ334511	MZ334511.1	29	22918	23568	1	E			YP_008058478.1	YP_008058478.1 baseplate protein [Halorubrum tailed phage 5]	True	0.955	436.0	8.08e-139												0	False	
MZ334511.1_30	MZ334511	MZ334511.1	30	23572	24963	1	E			YP_010357983.1	YP_010357983.1 putative tail fiber protein [Halorubrum tailed virus 10]	True	0.901	879.0	2.281e-287									VOG14390	REFSEQ hypothetical protein; Xu	Xu	0	False	
MZ334511.1_31	MZ334511	MZ334511.1	31	24970	26031	1	E			YP_007379114.1	YP_007379114.1 hypothetical protein HSTV2_35 [Halorubrum sodomense tailed virus 2]	False	0.273	137.0	2.275e-33									VOG14392	REFSEQ hypothetical protein; Xu	Xu	0	False	
MZ334511.1_32	MZ334511	MZ334511.1	32	26034	26408	1	E																				0	False	
MZ334511.1_33	MZ334511	MZ334511.1	33	26430	26921	1	E			YP_010358478.1	YP_010358478.1 hypothetical protein M1M41_gp091 [Halorubrum sodomense tailed virus 4]	False	0.987	342.0	3.603e-107									VOG01682	REFSEQ hypothetical protein; Xu	Xu	0	False	
MZ334511.1_34	MZ334511	MZ334511.1	34	26937	27770	-1	D			YP_008058483.1	YP_008058483.1 hypothetical protein M194_gp090 [Halorubrum tailed phage 5]	True	0.858	494.0	1.049e-157								Family of unknown function (DUF6065) [PF19541.2]	VOG14391	REFSEQ hypothetical protein; Xu	Xu	0	False	
MZ334511.1_35	MZ334511	MZ334511.1	35	27837	27962	1	E			YP_008058484.1	YP_008058484.1 hypothetical protein M194_gp089 [Halorubrum tailed phage 5]	False	0.987	88.0	1.744e-21									VOG14393	REFSEQ hypothetical protein; Xu	Xu	0	False	
MZ334511.1_36	MZ334511	MZ334511.1	36	28204	30624	1	C	K00525	ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]	YP_010357989.1	YP_010357989.1 ribonucleotide reductase [Halorubrum tailed virus 10]	True	0.963	1634.0	0.0								Ribonucleotide reductase, barrel domain [PF02867.18]; Ribonucleotide reductase, all-alpha domain [PF00317.24]	VOG00122	sp|P00452|RIR1_ECOLI Ribonucleoside-diphosphate reductase 1 subunit alpha; Xh	Xh	0	False	MKE
MZ334511.1_37	MZ334511	MZ334511.1	37	30676	31716	1	E																				0	False	
