locus_tag	ftype	length_bp	gene	EC_number	COG	product
AGJMHJIF_00001	CDS	687	pdhR_1		COG2186	Pyruvate dehydrogenase complex repressor
AGJMHJIF_00002	CDS	1395	hsrA_1			putative transport protein HsrA
AGJMHJIF_00003	CDS	930	rbsK_1	2.7.1.15	COG0524	Ribokinase
AGJMHJIF_00004	CDS	1500	ravA	3.6.3.-	COG0714	ATPase RavA
AGJMHJIF_00005	CDS	1458	viaA		COG2425	Protein ViaA
AGJMHJIF_00006	CDS	993	asnA	6.3.1.1	COG2502	Aspartate--ammonia ligase
AGJMHJIF_00007	CDS	462	asnC		COG1522	Regulatory protein AsnC
AGJMHJIF_00008	CDS	441	mioC		COG0716	Protein MioC
AGJMHJIF_00009	CDS	1899	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
AGJMHJIF_00010	CDS	627	rsmG	2.1.1.170	COG0357	Ribosomal RNA small subunit methyltransferase G
AGJMHJIF_00011	CDS	378	atpI		COG3312	ATP synthase protein I
AGJMHJIF_00012	CDS	825	atpB		COG0356	ATP synthase subunit a
AGJMHJIF_00013	CDS	240	atpE		COG0636	ATP synthase subunit c
AGJMHJIF_00014	CDS	471	atpF		COG0711	ATP synthase subunit b
AGJMHJIF_00015	CDS	534	atpH		COG0712	ATP synthase subunit delta
AGJMHJIF_00016	CDS	1542	atpA	7.1.2.2		ATP synthase subunit alpha
AGJMHJIF_00017	CDS	864	atpG		COG0224	ATP synthase gamma chain
AGJMHJIF_00018	CDS	1383	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
AGJMHJIF_00019	CDS	417	atpC		COG0355	ATP synthase epsilon chain
AGJMHJIF_00020	CDS	1374	glmU			Bifunctional protein GlmU
AGJMHJIF_00021	CDS	1827	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
AGJMHJIF_00022	CDS	795				hypothetical protein
AGJMHJIF_00023	CDS	1077	cysA_1	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
AGJMHJIF_00024	CDS	1692				hypothetical protein
AGJMHJIF_00025	CDS	1011			COG1840	putative protein
AGJMHJIF_00026	CDS	1128	soxA	1.5.3.1		Monomeric sarcosine oxidase
AGJMHJIF_00027	CDS	813	phnX	3.11.1.1	COG0637	Phosphonoacetaldehyde hydrolase
AGJMHJIF_00028	CDS	1134	cpg2	3.4.17.11		Carboxypeptidase G2
AGJMHJIF_00029	CDS	1407				hypothetical protein
AGJMHJIF_00030	CDS	450				hypothetical protein
AGJMHJIF_00031	CDS	408	ygiW		COG3111	Protein YgiW
AGJMHJIF_00032	CDS	564	satP		COG1584	Succinate-acetate/proton symporter SatP
AGJMHJIF_00033	CDS	585				hypothetical protein
AGJMHJIF_00034	CDS	912	nagK_1	2.7.1.59	COG1940	N-acetyl-D-glucosamine kinase
AGJMHJIF_00035	CDS	564				hypothetical protein
AGJMHJIF_00036	CDS	429	mopA		COG2005	Molybdenum-pterin-binding protein MopA
AGJMHJIF_00037	CDS	1650				hypothetical protein
AGJMHJIF_00038	CDS	1863	selB		COG3276	Selenocysteine-specific elongation factor
AGJMHJIF_00039	CDS	408	selA_1	2.9.1.1	COG1921	L-seryl-tRNA(Sec) selenium transferase
AGJMHJIF_00040	CDS	936	selA_2	2.9.1.1	COG1921	L-seryl-tRNA(Sec) selenium transferase
AGJMHJIF_00041	CDS	921	fdhE		COG3058	Protein FdhE
AGJMHJIF_00042	CDS	657	fdoI		COG2864	Formate dehydrogenase, cytochrome b556(fdo) subunit
AGJMHJIF_00043	CDS	939	fdoH		COG0437	Formate dehydrogenase-O iron-sulfur subunit
AGJMHJIF_00044	CDS	2412	fdoG_1	1.17.1.9	COG0243	Formate dehydrogenase-O major subunit
AGJMHJIF_00045	CDS	588	fdoG_2	1.17.1.9	COG0243	Formate dehydrogenase-O major subunit
AGJMHJIF_00046	CDS	831	fdhD		COG1526	Sulfur carrier protein FdhD
AGJMHJIF_00047	CDS	864				hypothetical protein
AGJMHJIF_00048	CDS	297				hypothetical protein
AGJMHJIF_00049	CDS	216				hypothetical protein
AGJMHJIF_00050	CDS	969	ramA	3.5.1.100		(R)-stereoselective amidase
AGJMHJIF_00051	CDS	888	benM_1			HTH-type transcriptional regulator BenM
AGJMHJIF_00052	CDS	789				hypothetical protein
AGJMHJIF_00053	CDS	1365				hypothetical protein
AGJMHJIF_00054	CDS	3048				hypothetical protein
AGJMHJIF_00055	CDS	795				hypothetical protein
AGJMHJIF_00056	CDS	1965				hypothetical protein
AGJMHJIF_00057	CDS	933	cpdA_1	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
AGJMHJIF_00058	CDS	465	ycdZ			Inner membrane protein YcdZ
AGJMHJIF_00059	CDS	1314	hipA	2.7.11.1	COG3550	Serine/threonine-protein kinase toxin HipA
AGJMHJIF_00060	CDS	258	hipB		COG1396	Antitoxin HipB
AGJMHJIF_00061	CDS	1365	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
AGJMHJIF_00062	CDS	1641	yidC			Membrane protein insertase YidC
AGJMHJIF_00063	CDS	114	yidD		COG0759	Putative membrane protein insertion efficiency factor
AGJMHJIF_00064	CDS	327	rnpA	3.1.26.5	COG0594	Ribonuclease P protein component
AGJMHJIF_00065	CDS	144	rpmH		COG0230	50S ribosomal protein L34
AGJMHJIF_00066	CDS	1401	dnaA		COG0593	Chromosomal replication initiator protein DnaA
AGJMHJIF_00067	CDS	1104	dnaN		COG0592	Beta sliding clamp
AGJMHJIF_00068	CDS	1089	recF_1		COG1195	DNA replication and repair protein RecF
AGJMHJIF_00069	CDS	2415	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
AGJMHJIF_00070	CDS	1107	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
AGJMHJIF_00071	CDS	570	olsG	2.1.1.344		Ornithine lipid N-methyltransferase
AGJMHJIF_00072	CDS	1488	gabR		COG1167	HTH-type transcriptional regulatory protein GabR
AGJMHJIF_00073	CDS	459				hypothetical protein
AGJMHJIF_00074	CDS	738				hypothetical protein
AGJMHJIF_00075	CDS	900	murQ_1	4.2.1.126	COG2103	N-acetylmuramic acid 6-phosphate etherase
AGJMHJIF_00076	CDS	408				hypothetical protein
AGJMHJIF_00077	CDS	864				hypothetical protein
AGJMHJIF_00078	CDS	717	rph	2.7.7.56		Ribonuclease PH
AGJMHJIF_00079	CDS	645	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
AGJMHJIF_00080	CDS	603	slmA			Nucleoid occlusion factor SlmA
AGJMHJIF_00081	CDS	459	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
AGJMHJIF_00082	CDS	1212	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
AGJMHJIF_00083	CDS	672				hypothetical protein
AGJMHJIF_00084	CDS	237	rpmB		COG0227	50S ribosomal protein L28
AGJMHJIF_00085	CDS	168	rpmG		COG0267	50S ribosomal protein L33
AGJMHJIF_00086	CDS	1128	mshA	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
AGJMHJIF_00087	CDS	1002	rfaF_1	2.-.-.-	COG0859	ADP-heptose--LPS heptosyltransferase 2
AGJMHJIF_00088	CDS	459				hypothetical protein
AGJMHJIF_00089	CDS	576	pimB	2.4.1.346	COG0438	GDP-mannose-dependent alpha-(1-6)-phosphatidylinositol monomannoside mannosyltransferase
AGJMHJIF_00090	CDS	828				hypothetical protein
AGJMHJIF_00091	CDS	249				hypothetical protein
AGJMHJIF_00092	CDS	1260				hypothetical protein
AGJMHJIF_00093	CDS	825	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
AGJMHJIF_00094	CDS	486	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
AGJMHJIF_00095	CDS	780				hypothetical protein
AGJMHJIF_00096	CDS	1278	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
AGJMHJIF_00097	CDS	1104	pglJ	2.4.1.291	COG0438	N-acetylgalactosamine-N,N'-diacetylbacillosaminyl-diphospho-undecaprenol 4-alpha-N-acetylgalactosaminyltransferase
AGJMHJIF_00098	CDS	1134	rfaG	2.4.-.-		Lipopolysaccharide core biosynthesis protein RfaG
AGJMHJIF_00099	CDS	1068	rfaQ_1	2.-.-.-	COG0859	Lipopolysaccharide core heptosyltransferase RfaQ
AGJMHJIF_00100	CDS	963				hypothetical protein
AGJMHJIF_00101	CDS	1074	rfaF_2	2.-.-.-	COG0859	ADP-heptose--LPS heptosyltransferase 2
AGJMHJIF_00102	CDS	960	rfaC	2.-.-.-	COG0859	Lipopolysaccharide heptosyltransferase 1
AGJMHJIF_00103	CDS	1053	rfaF_3	2.-.-.-	COG0859	ADP-heptose--LPS heptosyltransferase 2
AGJMHJIF_00104	CDS	939	hldD	5.1.3.20	COG0451	ADP-L-glycero-D-manno-heptose-6-epimerase
AGJMHJIF_00105	CDS	1200	kbl	2.3.1.29	COG0156	2-amino-3-ketobutyrate coenzyme A ligase
AGJMHJIF_00106	CDS	1026	tdh	1.1.1.103	COG1063	L-threonine 3-dehydrogenase
AGJMHJIF_00107	CDS	966				hypothetical protein
AGJMHJIF_00108	CDS	1293	envC		COG4942	Murein hydrolase activator EnvC
AGJMHJIF_00109	CDS	1329	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
AGJMHJIF_00110	CDS	438	yibN		COG0607	putative protein YibN
AGJMHJIF_00111	CDS	471	secB		COG1952	Protein-export protein SecB
AGJMHJIF_00112	CDS	1017	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
AGJMHJIF_00113	CDS	822	cysE	2.3.1.30	COG1045	Serine acetyltransferase
AGJMHJIF_00114	CDS	558				hypothetical protein
AGJMHJIF_00115	CDS	504	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
AGJMHJIF_00116	CDS	1167	ugd	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
AGJMHJIF_00117	CDS	270	gnu	5.1.3.26	COG0451	N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol 4-epimerase
AGJMHJIF_00118	CDS	672	rffH_1	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 2
AGJMHJIF_00119	CDS	1392	cpxA	2.7.13.3		Sensor histidine kinase CpxA
AGJMHJIF_00120	CDS	699	cpxR		COG0745	Transcriptional regulatory protein CpxR
AGJMHJIF_00121	CDS	540				hypothetical protein
AGJMHJIF_00122	CDS	495				hypothetical protein
AGJMHJIF_00123	CDS	786				hypothetical protein
AGJMHJIF_00124	CDS	339				hypothetical protein
AGJMHJIF_00125	CDS	756	bacC_1	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
AGJMHJIF_00126	CDS	978	pfkA	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase isozyme 1
AGJMHJIF_00127	CDS	1002	sbp		COG1613	Sulfate-binding protein
AGJMHJIF_00128	CDS	771	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
AGJMHJIF_00129	CDS	636				hypothetical protein
AGJMHJIF_00130	CDS	432				hypothetical protein
AGJMHJIF_00131	CDS	747	fpr	1.18.1.2	COG1018	Flavodoxin/ferredoxin--NADP reductase
AGJMHJIF_00132	CDS	1185	emrD			Multidrug resistance protein D
AGJMHJIF_00133	CDS	1533	glpK	2.7.1.30	COG0554	Glycerol kinase
AGJMHJIF_00134	CDS	816	glpF		COG0580	Glycerol uptake facilitator protein
AGJMHJIF_00135	CDS	243	zapB		COG3074	Cell division protein ZapB
AGJMHJIF_00136	CDS	504	rraA		COG0684	Regulator of ribonuclease activity A
AGJMHJIF_00137	CDS	918	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
AGJMHJIF_00138	CDS	1335	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
AGJMHJIF_00139	CDS	531	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
AGJMHJIF_00140	CDS	774	ftsN		COG3087	Cell division protein FtsN
AGJMHJIF_00141	CDS	1032	cytR		COG1609	HTH-type transcriptional repressor CytR
AGJMHJIF_00142	CDS	2202	priA	3.6.4.-	COG1198	Primosomal protein N'
AGJMHJIF_00143	CDS	213	rpmE		COG0254	50S ribosomal protein L31
AGJMHJIF_00144	CDS	318	metJ		COG3060	Met repressor
AGJMHJIF_00145	CDS	1161	metB	2.5.1.48	COG0626	Cystathionine gamma-synthase
AGJMHJIF_00146	CDS	2439	metL		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 2
AGJMHJIF_00147	CDS	537				hypothetical protein
AGJMHJIF_00148	CDS	162				hypothetical protein
AGJMHJIF_00149	CDS	738		3.5.2.20	COG1878	Isatin hydrolase
AGJMHJIF_00150	CDS	2637	ppc	4.1.1.31	COG2352	Phosphoenolpyruvate carboxylase
AGJMHJIF_00151	CDS	1428	phrB	4.1.99.3	COG0415	Deoxyribodipyrimidine photo-lyase
AGJMHJIF_00152	CDS	1503	proP_1			Proline/betaine transporter
AGJMHJIF_00153	CDS	1038	cysB_1			HTH-type transcriptional regulator CysB
AGJMHJIF_00154	CDS	1179		3.5.1.47		N-acetyldiaminopimelate deacetylase
AGJMHJIF_00155	CDS	450				hypothetical protein
AGJMHJIF_00156	CDS	822				hypothetical protein
AGJMHJIF_00157	CDS	1725	poxB	1.2.5.1	COG0028	Pyruvate dehydrogenase [ubiquinone]
AGJMHJIF_00158	CDS	1164	argE	3.5.1.16	COG0624	Acetylornithine deacetylase
AGJMHJIF_00159	CDS	1005	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
AGJMHJIF_00160	CDS	774	argB	2.7.2.8	COG0548	Acetylglutamate kinase
AGJMHJIF_00161	CDS	1209	argG	6.3.4.5	COG0137	Argininosuccinate synthase
