	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001114.1_1	QGNH01001114.1	QGNH01001114.1	1	50	502	-1	C	K01185	lysozyme [EC:3.2.1.17]	YP_001686894.1	YP_001686894.1 endolysin [Azospirillum phage Cd]	False	0.388	97.0	1.265e-22	Phage lysozyme [PF00959.22]	GH24	GH24 lysozyme (EC 3.2.1.17)	3.2.1.17	GH24.hmm				0	False	F
QGNH01001114.1_2	QGNH01001114.1	QGNH01001114.1	2	502	978	-1	E																	0	False	F
QGNH01001114.1_3	QGNH01001114.1	QGNH01001114.1	3	975	1265	-1	D									Family of unknown function (DUF6127) [PF19622.2]								0	False	F
QGNH01001114.1_4	QGNH01001114.1	QGNH01001114.1	4	1351	1572	-1	E			YP_009226557.1	YP_009226557.1 hypothetical protein AXI85_gp53 [Ralstonia phage RS138]	False	0.495	71.0	7.601e-15						VOG07039	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001114.1_5	QGNH01001114.1	QGNH01001114.1	5	1565	3523	-1	E			YP_009226556.1	YP_009226556.1 tail protein [Ralstonia phage RS138]	False	0.336	239.0	1.684e-64						VOG16293	REFSEQ tail protein; Xu	Xu	0	False	F
QGNH01001114.1_6	QGNH01001114.1	QGNH01001114.1	6	3542	3949	-1	E																	0	False	F
QGNH01001114.1_7	QGNH01001114.1	QGNH01001114.1	7	3946	5457	-1	D			YP_009226554.1	YP_009226554.1 LamG domain-containing protein [Ralstonia phage RS138]	False	0.262	143.0	2.513e-34	Concanavalin A-like lectin/glucanases superfamily [PF13385.9]					VOG00108	REFSEQ hypothetical protein; Xu	Xu	0	False	MKF
QGNH01001114.1_8	QGNH01001114.1	QGNH01001114.1	8	5460	6620	-1	E			YP_009226553.1	YP_009226553.1 hypothetical protein AXI85_gp49 [Ralstonia phage RS138]	False	0.29	164.0	3.706e-42						VOG04103	REFSEQ tail assembly protein; Xu	Xu	0	False	
QGNH01001114.1_9	QGNH01001114.1	QGNH01001114.1	9	6662	10444	-1	E			YP_009226552.1	YP_009226552.1 Tai fiber [Ralstonia phage RS138]	True	0.333	662.0	1.4930000000000001e-199						VOG27862	REFSEQ putative tail protein b; Xu	Xu	0	False	F
QGNH01001114.1_10	QGNH01001114.1	QGNH01001114.1	10	10490	10897	-1	E			YP_009226551.1	YP_009226551.1 hypothetical protein AXI85_gp47 [Ralstonia phage RS138]	False	0.476	120.0	7.942000000000001e-31						VOG02433	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001114.1_11	QGNH01001114.1	QGNH01001114.1	11	10911	14873	-1	D			YP_007112027.1	YP_007112027.1 tail length tape measure protein [Escherichia phage mEp234]	False	0.403	190.0	7.703999999999999e-47	Tape measure protein [PF20155.2]					VOG02145	REFSEQ tail length tape measure protein; Xu	Xu	0	False	F
