	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000065.1_1	QGNH01000065.1	QGNH01000065.1	1	3	260	-1	E											0	False	F
QGNH01000065.1_2	QGNH01000065.1	QGNH01000065.1	2	260	1777	-1	D	YP_009222582.1	YP_009222582.1 head closure Hc3 [Rhodoferax phage P26218]	False	0.272	190.0	1.254e-49	Phage stabilisation protein [PF11134.11]	VOG10156	sp|P26749|VG10_BPP22 Packaged DNA stabilization protein gp10; Xh	Xh	0	False	F
QGNH01000065.1_3	QGNH01000065.1	QGNH01000065.1	3	1800	2189	-1	E											0	False	F
QGNH01000065.1_4	QGNH01000065.1	QGNH01000065.1	4	2320	3141	-1	E								VOG12454	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000065.1_5	QGNH01000065.1	QGNH01000065.1	5	3138	3905	-1	E								VOG12454	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000065.1_6	QGNH01000065.1	QGNH01000065.1	6	3907	4629	-1	E								VOG12454	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000065.1_7	QGNH01000065.1	QGNH01000065.1	7	4633	5202	-1	E											0	False	F
QGNH01000065.1_8	QGNH01000065.1	QGNH01000065.1	8	5203	5682	-1	E											0	False	
QGNH01000065.1_9	QGNH01000065.1	QGNH01000065.1	9	5857	6603	-1	E											0	False	
QGNH01000065.1_10	QGNH01000065.1	QGNH01000065.1	10	6633	7925	-1	D	YP_009222587.1	YP_009222587.1 major head protein [Rhodoferax phage P26218]	False	0.294	186.0	5.782e-49	P22 coat protein - gene protein 5 [PF11651.11]	VOG00529	sp|P19727|CAPSB_BPT7 Minor capsid protein; XrXs	Xs;Xr	0	False	VF
QGNH01000065.1_11	QGNH01000065.1	QGNH01000065.1	11	7967	8953	-1	E											0	False	F
QGNH01000065.1_12	QGNH01000065.1	QGNH01000065.1	12	8950	10434	-1	E	YP_009007069.1	YP_009007069.1 terminase [Pseudomonas phage vB_PaeP_Tr60_Ab31]	True	0.449	379.0	3.5259999999999996e-114					0	False	F
QGNH01000065.1_13	QGNH01000065.1	QGNH01000065.1	13	10619	10768	-1	E											0	False	F
QGNH01000065.1_14	QGNH01000065.1	QGNH01000065.1	14	11062	11685	-1	E											0	False	F
