	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000397.1_1	QGNH01000397.1	QGNH01000397.1	1	50	310	-1	D																Predicted membrane protein (DUF2231) [PF09990.12]				0	False	F
QGNH01000397.1_2	QGNH01000397.1	QGNH01000397.1	2	524	1240	-1	D																Peptidase S24-like [PF00717.26]				0	False	F
QGNH01000397.1_3	QGNH01000397.1	QGNH01000397.1	3	1399	1626	1	E																				0	False	F
QGNH01000397.1_4	QGNH01000397.1	QGNH01000397.1	4	1765	2049	1	E																				0	False	F
QGNH01000397.1_5	QGNH01000397.1	QGNH01000397.1	5	2046	2630	1	E																				0	False	F
QGNH01000397.1_6	QGNH01000397.1	QGNH01000397.1	6	2706	2903	1	E																				0	False	F
QGNH01000397.1_7	QGNH01000397.1	QGNH01000397.1	7	2954	3418	1	D																Dual specificity phosphatase, catalytic domain [PF00782.23]	VOG00099	sp|A0A7H0DN78|DUSP_MONPV Dual specificity protein phosphatase OPG106; XhXpXs	Xs;Xh;Xp	0	False	VF
QGNH01000397.1_8	QGNH01000397.1	QGNH01000397.1	8	3608	9343	1	E																				0	False	F
QGNH01000397.1_9	QGNH01000397.1	QGNH01000397.1	9	9459	11882	1	E																				0	False	
QGNH01000397.1_10	QGNH01000397.1	QGNH01000397.1	10	11910	13025	1	D			YP_009823358.1	YP_009823358.1 putative terminase large subunit [Escherichia phage PTXU04]	False	0.31	112.0	4.437e-25								Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]	VOG00068	sp|P25479|VPP_BPP2 Terminase, ATPase subunit; XhXr	Xh;Xr	0	False	V
QGNH01000397.1_11	QGNH01000397.1	QGNH01000397.1	11	12974	13582	1	E			YP_009908404.1	YP_009908404.1 terminase [Stx2-converting phage Stx2a_F451]	False	0.331	101.0	3.514e-23												0	False	
QGNH01000397.1_12	QGNH01000397.1	QGNH01000397.1	12	13579	14562	1	D																HipA-like kinase [PF20613.1]; HipA-like C-terminal domain [PF07804.15]				0	False	
QGNH01000397.1_13	QGNH01000397.1	QGNH01000397.1	13	14626	15399	1	C	K01356	repressor LexA [EC:3.4.21.88]	YP_008772027.1	YP_008772027.1 transcriptional repressor [Lactobacillus phage phiJB]	False	0.266	73.0	5.456e-13	MER0065343	S24	MER0065343 - repressor LexA (Koribacter versatilis) [S24.001]#S24#{peptidase unit: 99-210}~source YP_589660~	False	166.0	3.599e-44	0.722	Peptidase S24-like [PF00717.26]; Protein of unknown function (DUF3037) [PF11236.11]				0	False	PF
QGNH01000397.1_14	QGNH01000397.1	QGNH01000397.1	14	15509	16312	1	D																Protein of unknown function (DUF3037) [PF11236.11]				0	False	F
QGNH01000397.1_15	QGNH01000397.1	QGNH01000397.1	15	16565	17869	1	D			YP_006546302.1	YP_006546302.1 portal protein [Thermoanaerobacterium phage THSA-485A]	False	0.199	78.0	8.729e-14								Phage portal protein [PF04860.15]	VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xs;Xh;Xr;Xp	0	False	VF
QGNH01000397.1_16	QGNH01000397.1	QGNH01000397.1	16	17997	18560	1	E																				0	False	F
QGNH01000397.1_17	QGNH01000397.1	QGNH01000397.1	17	18657	19088	1	E																				0	False	F
QGNH01000397.1_18	QGNH01000397.1	QGNH01000397.1	18	19241	20080	1	E																				0	False	F
