	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000545.1_1	QGNH01000545.1	QGNH01000545.1	1	56	340	1	E													0	False	F
QGNH01000545.1_2	QGNH01000545.1	QGNH01000545.1	2	719	928	1	E													0	False	F
QGNH01000545.1_3	QGNH01000545.1	QGNH01000545.1	3	915	2000	1	D			YP_009321936.1	YP_009321936.1 hypothetical protein BOW81_gp67 [Flavobacterium phage Fpv20]	False	0.259	133.0	5.750000000000001e-32	Type III restriction enzyme, res subunit [PF04851.18]; Helicase conserved C-terminal domain [PF00271.34]	VOG00107	sp|P20703|UVSW_BPT4 ATP-dependent DNA helicase uvsW; Xh	Xh	0	False	F
QGNH01000545.1_4	QGNH01000545.1	QGNH01000545.1	4	1993	2370	1	E													0	False	F
QGNH01000545.1_5	QGNH01000545.1	QGNH01000545.1	5	2364	2657	-1	E													0	False	F
QGNH01000545.1_6	QGNH01000545.1	QGNH01000545.1	6	2734	3444	1	C	K03648	uracil-DNA glycosylase [EC:3.2.2.27]	YP_009094856.1	YP_009094856.1 conserved uracil-DNA glycosylase D4 [Melbournevirus]	False	0.297	100.0	1.846e-22		VOG07582	sp|Q91UM2|UNG_VACCA Uracil-DNA glycosylase; Xu	Xu	0	False	F
QGNH01000545.1_7	QGNH01000545.1	QGNH01000545.1	7	3487	4500	1	D			YP_010509882.1	YP_010509882.1 DNA helicase [uncultured phage cr150_1]	False	0.317	156.0	3.2889999999999998e-40	DnaB-like helicase C terminal domain [PF03796.18]	VOG04360	sp|P04530|HELIC_BPT4 DnaB-like replicative helicase; XhXr	Xh;Xr	0	False	VF
QGNH01000545.1_8	QGNH01000545.1	QGNH01000545.1	8	4504	5058	1	E													0	False	F
QGNH01000545.1_9	QGNH01000545.1	QGNH01000545.1	9	5065	5853	1	E			YP_010510340.1	YP_010510340.1 Sak4-like ssDNA annealing protein [uncultured phage cr23_1]	False	0.459	205.0	4.379e-58		VOG00709	sp|O31907|YORG_BACSU SPbeta prophage-derived uncharacterized protein YorG; Xu	Xu	0	False	
QGNH01000545.1_10	QGNH01000545.1	QGNH01000545.1	10	5874	6623	1	E													0	False	
QGNH01000545.1_11	QGNH01000545.1	QGNH01000545.1	11	6642	7694	1	E			YP_010113162.1	YP_010113162.1 DNA primase [uncultured phage cr125_1]	False	0.274	118.0	3.2849999999999996e-27					0	False	
QGNH01000545.1_12	QGNH01000545.1	QGNH01000545.1	12	7738	8151	1	E			YP_008242268.1	YP_008242268.1 RusA-like Holliday junction resolvase [Cellulophaga phage phi14:2]	False	0.578	141.0	6.453e-38		VOG26918	REFSEQ Crossover junction endodeoxyribonuclease RusA; Xu	Xu	0	False	
