	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001860.1_1	QGNH01001860.1	QGNH01001860.1	1	1	1017	1	E											0	False	F
QGNH01001860.1_2	QGNH01001860.1	QGNH01001860.1	2	1020	3050	1	E											0	False	F
QGNH01001860.1_3	QGNH01001860.1	QGNH01001860.1	3	3092	3382	1	E											0	False	F
QGNH01001860.1_4	QGNH01001860.1	QGNH01001860.1	4	3385	3816	1	E											0	False	F
QGNH01001860.1_5	QGNH01001860.1	QGNH01001860.1	5	3813	4991	1	E											0	False	F
QGNH01001860.1_6	QGNH01001860.1	QGNH01001860.1	6	5005	5358	1	E											0	False	F
QGNH01001860.1_7	QGNH01001860.1	QGNH01001860.1	7	5360	6943	1	D	YP_007007737.1	YP_007007737.1 terminase large subunit [Aeromonas phage vB_AsaM-56]	False	0.34	254.0	7.507000000000001e-71	Terminase RNaseH-like domain [PF17289.5]	VOG00331	sp|P10310|TERL_BPT3 Terminase, large subunit; XhXr	Xr;Xh	0	False	VF
QGNH01001860.1_8	QGNH01001860.1	QGNH01001860.1	8	6952	7155	1	E											0	False	F
QGNH01001860.1_9	QGNH01001860.1	QGNH01001860.1	9	7443	7769	1	E											0	False	F
QGNH01001860.1_10	QGNH01001860.1	QGNH01001860.1	10	7775	8863	1	E	YP_007674986.1	YP_007674986.1 hypothetical protein CPKG_00013 [Cyanophage KBS-S-2A]	False	0.308	130.0	3.627e-31		VOG02246	sp|O31948|YONJ_BACSU SPbeta prophage-derived uncharacterized protein YonJ; Xu	Xu	0	False	F
QGNH01001860.1_11	QGNH01001860.1	QGNH01001860.1	11	8878	9195	1	E											0	False	F
QGNH01001860.1_12	QGNH01001860.1	QGNH01001860.1	12	9213	9434	1	E											0	False	F
QGNH01001860.1_13	QGNH01001860.1	QGNH01001860.1	13	9431	9889	1	E											0	False	F
QGNH01001860.1_14	QGNH01001860.1	QGNH01001860.1	14	9879	10013	1	E											0	False	F
