	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001585.1_1	QGNH01001585.1	QGNH01001585.1	1	1	318	1	E																				0	False	F
QGNH01001585.1_2	QGNH01001585.1	QGNH01001585.1	2	416	616	1	E																				0	False	F
QGNH01001585.1_3	QGNH01001585.1	QGNH01001585.1	3	618	1034	1	E																				0	False	F
QGNH01001585.1_4	QGNH01001585.1	QGNH01001585.1	4	1191	1502	-1	E																				0	False	F
QGNH01001585.1_5	QGNH01001585.1	QGNH01001585.1	5	1601	2284	1	C	K14060	putative DNA-invertase from lambdoid prophage Rac	YP_010664250.1	YP_010664250.1 DNA invertase [Yersinia phage vB_YenM_201.16]	False	0.471	130.0	1.4700000000000002e-32								Resolvase, N terminal domain [PF00239.24]				0	False	F
QGNH01001585.1_6	QGNH01001585.1	QGNH01001585.1	6	2281	2577	1	E																				0	False	F
QGNH01001585.1_7	QGNH01001585.1	QGNH01001585.1	7	2574	2912	1	E			YP_001949942.1	YP_001949942.1 hypothetical protein RSL1_ORF066 [Ralstonia phage phiRSL1]	False	0.528	87.0	7.204e-20									VOG27655	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001585.1_8	QGNH01001585.1	QGNH01001585.1	8	2851	3111	1	E																				0	False	F
QGNH01001585.1_9	QGNH01001585.1	QGNH01001585.1	9	3163	3477	1	E																				0	False	F
QGNH01001585.1_10	QGNH01001585.1	QGNH01001585.1	10	3807	3992	1	E																				0	False	F
QGNH01001585.1_11	QGNH01001585.1	QGNH01001585.1	11	4035	4580	1	E			YP_009609909.1	YP_009609909.1 terminase small subunit [Acinetobacter phage AbP2]	False	0.568	144.0	2.42e-38									VOG00189	REFSEQ terminase small subunit; Xu	Xu	0	False	F
QGNH01001585.1_12	QGNH01001585.1	QGNH01001585.1	12	4580	7870	1	C	K06909	phage terminase large subunit	YP_003359102.1	YP_003359102.1 exonuclease [Clavibacter phage CMP1]	False	0.361	240.0	1.38e-62	MER0347496	N09	MER0347496 - family N9 unassigned peptide lyases (Thiovulum sp. ES) [N09.UPW]#N09#{peptidase unit: 210-550}~source ZP_10404829~	False	85.0	7.698e-15	0.291	Homing endonuclease [PF05204.17]; Hom_end-associated Hint [PF05203.19]	VOG00428	sp|B6YUE9|CDC6_THEON ORC1-type DNA replication protein; XhXr	Xr;Xh	0	False	VPF
QGNH01001585.1_13	QGNH01001585.1	QGNH01001585.1	13	8054	8500	1	E																				0	False	
QGNH01001585.1_14	QGNH01001585.1	QGNH01001585.1	14	8575	9333	1	E																				0	False	
QGNH01001585.1_15	QGNH01001585.1	QGNH01001585.1	15	9707	9850	1	E																				0	False	
QGNH01001585.1_16	QGNH01001585.1	QGNH01001585.1	16	9868	10134	1	E																				0	False	
QGNH01001585.1_17	QGNH01001585.1	QGNH01001585.1	17	10134	10313	1	E																				0	False	
QGNH01001585.1_18	QGNH01001585.1	QGNH01001585.1	18	10313	10678	1	E																				0	False	
QGNH01001585.1_19	QGNH01001585.1	QGNH01001585.1	19	10678	10902	1	E																				0	False	
QGNH01001585.1_20	QGNH01001585.1	QGNH01001585.1	20	10899	11237	1	E																				0	False	F
QGNH01001585.1_21	QGNH01001585.1	QGNH01001585.1	21	11240	11665	1	E																				0	False	F
QGNH01001585.1_22	QGNH01001585.1	QGNH01001585.1	22	11662	11841	1	E																				0	False	F
QGNH01001585.1_23	QGNH01001585.1	QGNH01001585.1	23	12032	12304	-1	E																				0	False	F
QGNH01001585.1_24	QGNH01001585.1	QGNH01001585.1	24	12301	12606	-1	E																				0	False	F
QGNH01001585.1_25	QGNH01001585.1	QGNH01001585.1	25	12694	12921	-1	E																				0	False	F
QGNH01001585.1_26	QGNH01001585.1	QGNH01001585.1	26	13212	13478	-1	E																				0	False	F
QGNH01001585.1_27	QGNH01001585.1	QGNH01001585.1	27	13831	16173	1	D			YP_009222589.1	YP_009222589.1 portal protein [Rhodoferax phage P26218]	True	0.436	478.0	1.6830000000000004e-143								Phage P22-like portal protein [PF16510.8]	VOG02069	sp|Q9T1S9|PORTL_BPAPS Portal protein; XhXpXrXs	Xp;Xs;Xh;Xr	0	False	VF
