locus_tag	ftype	length_bp	gene	EC_number	COG	product
EPAILGDH_00001	CDS	1284				hypothetical protein
EPAILGDH_00002	CDS	399			COG1310	putative metalloprotease
EPAILGDH_00003	CDS	318				hypothetical protein
EPAILGDH_00004	CDS	279	prsA	5.2.1.8		Foldase protein PrsA
EPAILGDH_00005	CDS	1494	srmB	3.6.4.13		ATP-dependent RNA helicase SrmB
EPAILGDH_00006	CDS	258				hypothetical protein
EPAILGDH_00007	CDS	387				hypothetical protein
EPAILGDH_00008	CDS	1281	prf1		COG1503	Peptide chain release factor subunit 1
EPAILGDH_00009	CDS	216				hypothetical protein
EPAILGDH_00010	CDS	345				hypothetical protein
EPAILGDH_00011	CDS	330				hypothetical protein
EPAILGDH_00012	CDS	1026	purP_1	6.3.4.23	COG1759	5-formaminoimidazole-4-carboxamide-1-(beta)-D-ribofuranosyl 5'-monophosphate synthetase
EPAILGDH_00013	CDS	207				hypothetical protein
EPAILGDH_00014	CDS	342				hypothetical protein
EPAILGDH_00015	CDS	1311	aspS_1	6.1.1.23	COG0017	Aspartate--tRNA(Asp/Asn) ligase
EPAILGDH_00016	CDS	267				hypothetical protein
EPAILGDH_00017	CDS	1449		3.5.1.4	COG0154	Amidase
EPAILGDH_00018	CDS	1410	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
EPAILGDH_00019	CDS	1878				hypothetical protein
EPAILGDH_00020	CDS	1188	fixB			Protein FixB
EPAILGDH_00021	CDS	879				hypothetical protein
EPAILGDH_00022	CDS	369				hypothetical protein
EPAILGDH_00023	CDS	570				hypothetical protein
EPAILGDH_00024	CDS	1062	phaC	2.3.1.-		Poly(3-hydroxyalkanoate) polymerase subunit PhaC
EPAILGDH_00025	CDS	423				hypothetical protein
EPAILGDH_00026	CDS	297				hypothetical protein
EPAILGDH_00027	CDS	780	menH	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
EPAILGDH_00028	CDS	1212			COG1915	putative protein
EPAILGDH_00029	CDS	348				hypothetical protein
EPAILGDH_00030	CDS	186				hypothetical protein
EPAILGDH_00031	CDS	528				hypothetical protein
EPAILGDH_00032	tRNA	75				tRNA-Phe(gaa)
EPAILGDH_00033	CDS	201				hypothetical protein
EPAILGDH_00034	CDS	240				hypothetical protein
EPAILGDH_00035	CDS	219				hypothetical protein
EPAILGDH_00036	CDS	405				hypothetical protein
EPAILGDH_00037	CDS	366				hypothetical protein
EPAILGDH_00038	CDS	96				hypothetical protein
EPAILGDH_00039	CDS	837				hypothetical protein
EPAILGDH_00040	CDS	825				hypothetical protein
EPAILGDH_00041	CDS	1209	thrC_1	4.2.3.1	COG0498	Threonine synthase
EPAILGDH_00042	CDS	210				hypothetical protein
EPAILGDH_00043	CDS	105				hypothetical protein
EPAILGDH_00044	CDS	156				hypothetical protein
EPAILGDH_00045	CDS	135				hypothetical protein
EPAILGDH_00046	CDS	153				hypothetical protein
EPAILGDH_00047	CDS	573	purE_1	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
EPAILGDH_00048	CDS	150				hypothetical protein
EPAILGDH_00049	CDS	1143	purK	6.3.4.18		N5-carboxyaminoimidazole ribonucleotide synthase
EPAILGDH_00050	CDS	393				hypothetical protein
EPAILGDH_00051	CDS	171				hypothetical protein
EPAILGDH_00052	CDS	261				hypothetical protein
EPAILGDH_00053	CDS	237				hypothetical protein
EPAILGDH_00054	CDS	114				hypothetical protein
EPAILGDH_00055	CDS	171				hypothetical protein
EPAILGDH_00056	CDS	693	glmU_1		COG1208	Bifunctional protein GlmU
EPAILGDH_00057	CDS	972	mer_1	1.5.98.2	COG2141	5,10-methylenetetrahydromethanopterin reductase
EPAILGDH_00058	CDS	1107	fadA	2.3.1.16		3-ketoacyl-CoA thiolase
EPAILGDH_00059	CDS	333				hypothetical protein
EPAILGDH_00060	CDS	126				hypothetical protein
EPAILGDH_00061	CDS	645				hypothetical protein
EPAILGDH_00062	CDS	768				hypothetical protein
EPAILGDH_00063	CDS	324				hypothetical protein
EPAILGDH_00064	CDS	423				hypothetical protein
EPAILGDH_00065	CDS	1344	thrC_2	4.2.3.1	COG0498	Threonine synthase
EPAILGDH_00066	CDS	1248				hypothetical protein
EPAILGDH_00067	CDS	1053	gap	1.2.1.59	COG0057	Glyceraldehyde-3-phosphate dehydrogenase
EPAILGDH_00068	CDS	855				hypothetical protein
EPAILGDH_00069	CDS	1395	hmgB	2.3.3.10	COG3425	Hydroxymethylglutaryl-CoA synthase
EPAILGDH_00070	CDS	549				hypothetical protein
EPAILGDH_00071	CDS	699	bioD	6.3.3.3		ATP-dependent dethiobiotin synthetase BioD
EPAILGDH_00072	CDS	1347	bioA	2.6.1.62		Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
EPAILGDH_00073	CDS	981	bioB	2.8.1.6		Biotin synthase
EPAILGDH_00074	CDS	675	bioF_1	2.3.1.47		8-amino-7-oxononanoate synthase
EPAILGDH_00075	CDS	357	bioF_2	2.3.1.47		8-amino-7-oxononanoate synthase
EPAILGDH_00076	CDS	216				hypothetical protein
EPAILGDH_00077	CDS	96				hypothetical protein
EPAILGDH_00078	CDS	276				hypothetical protein
EPAILGDH_00079	CDS	651	cdvB2_1		COG5491	Cell division protein B2
EPAILGDH_00080	CDS	345				hypothetical protein
EPAILGDH_00081	CDS	732	psmA_1	3.4.25.1	COG0638	Proteasome subunit alpha
EPAILGDH_00082	CDS	816				hypothetical protein
EPAILGDH_00083	CDS	111				hypothetical protein
EPAILGDH_00084	CDS	993	rpl3		COG0087	50S ribosomal protein L3
