	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001215.1_1	QGNH01001215.1	QGNH01001215.1	1	3	101	-1	E											0	False	F
QGNH01001215.1_2	QGNH01001215.1	QGNH01001215.1	2	262	3255	-1	D	YP_007237190.1	YP_007237190.1 endolysin [Pseudomonas phage AF]	False	0.543	118.0	2.3310000000000003e-25	Transglycosylase SLT domain [PF01464.23]	VOG03970	REFSEQ endolysin; Xu	Xu	0	False	F
QGNH01001215.1_3	QGNH01001215.1	QGNH01001215.1	3	3255	3833	-1	E								VOG01668	REFSEQ internal virion protein; Xu	Xu	0	False	F
QGNH01001215.1_4	QGNH01001215.1	QGNH01001215.1	4	3835	4320	-1	E								VOG01323	sp|P03723|GP13_BPT7 Probable scaffold protein gp13; Xu	Xu	0	False	F
QGNH01001215.1_5	QGNH01001215.1	QGNH01001215.1	5	4328	6550	-1	E	YP_010660694.1	YP_010660694.1 tail protein [Pseudomonas phage UFJF_PfDIW6]	False	0.237	208.0	8.204e-54					0	False	F
QGNH01001215.1_6	QGNH01001215.1	QGNH01001215.1	6	6547	8097	-1	D	YP_007517711.1	YP_007517711.1 tail protein [Pelagibacter phage HTVC010P]	False	0.44	90.0	2.179e-17	Ubiquitin-activating enzyme E1 FCCH domain [PF16190.8]				0	False	F
QGNH01001215.1_7	QGNH01001215.1	QGNH01001215.1	7	8115	9014	-1	E											0	False	F
QGNH01001215.1_8	QGNH01001215.1	QGNH01001215.1	8	9076	9687	-1	E	YP_009287744.1	YP_009287744.1 tail protein [Enterobacter phage Tyrion]	False	0.25	62.0	8.657e-10					0	False	F
QGNH01001215.1_9	QGNH01001215.1	QGNH01001215.1	9	9690	10256	-1	E											0	False	F
QGNH01001215.1_10	QGNH01001215.1	QGNH01001215.1	10	10256	12361	-1	E											0	False	F
