locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
MZ334510.1_1_168_+												Hypothetical
MZ334510.1_318_884_-					phrog_19274	VOG23910	VOG:VOG23910	188	3.9e-107	348.5		REFSEQ HalOD1 domain-containing protein
MZ334510.1_1292_2068_+					phrog_9231	VOG05559	PHROG:phrog_9231	258	2.7e-115	376.7		terminase small subunit
MZ334510.1_2055_2324_+												Hypothetical
MZ334510.1_2545_2739_+					phrog_19453	VOG23913	VOG:VOG23913	64	1.3e-48	155.5		REFSEQ hypothetical protein
MZ334510.1_2777_2983_+					phrog_19186	VOG23914	VOG:VOG23914	68	2.8e-50	160.8		REFSEQ hypothetical protein
MZ334510.1_3075_4766_+		K21523	COG4373		phrog_9	VOG07294	COG:COG4373	563	1.8e-43	140.5		; 
MZ334510.1_4781_6220_+					phrog_9232	VOG00562	PHROG:phrog_9232	479	7.8e-219	719.9		portal protein
MZ334510.1_6507_7271_+					phrog_15680	VOG14382	PHROG:phrog_15680	254	1.7e-156	511.8		head maturation protease
MZ334510.1_7278_7706_+												Hypothetical
MZ334510.1_7729_8244_+												Hypothetical
MZ334510.1_8286_9242_+					phrog_3990	VOG01973	PHROG:phrog_3990	318	3e-94	308.3		major head protein
MZ334510.1_9288_9731_+												Hypothetical
MZ334510.1_9731_10069_+												Hypothetical
MZ334510.1_10072_13188_+												Hypothetical
MZ334510.1_13190_13411_+												Hypothetical
MZ334510.1_13448_13957_+					phrog_12281	VOG04913	PHROG:phrog_12281	169	4.8e-86	279.2		tail tube protein
MZ334510.1_13966_15258_+			COG4386		phrog_10244	VOG01001	PHROG:phrog_10244	430	4.5e-205	674.1		tail sheath
MZ334510.1_15287_15832_+					phrog_12452	VOG14384	PHROG:phrog_12452	181	2.9e-93	302.7		tail tube protein
MZ334510.1_15889_16359_+					phrog_14268	VOG04953	PHROG:phrog_14268	156	4.5e-85	275.8		tail assembly chaperone
MZ334510.1_16457_16669_+					phrog_12163	VOG04953	PHROG:phrog_12163	70	2.1e-35	114.1		tail assembly chaperone
MZ334510.1_16672_18489_+			COG5283		phrog_14901	VOG14385	PHROG:phrog_14901	605	0	1111.9		tail length tape measure protein
MZ334510.1_18490_19020_+												Hypothetical
MZ334510.1_19017_20459_+					phrog_12403	VOG14388	VOG:VOG14388	480	1.8e-239	787.6		REFSEQ hypothetical protein
MZ334510.1_20461_20898_+												Hypothetical
MZ334510.1_20988_21266_+												Hypothetical
MZ334510.1_21331_21657_+												Hypothetical
MZ334510.1_21654_22889_+			COG3299		phrog_6	VOG00735	VOG:VOG00735	411	8e-118	384.6		REFSEQ baseplate wedge subunit
MZ334510.1_22894_23544_+					phrog_1160	VOG00207	PHROG:phrog_1160	216	5e-62	202.1		baseplate protein
MZ334510.1_23548_24957_+												Hypothetical
