	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000288.1_1	QGNH01000288.1	QGNH01000288.1	1	2	511	-1	E								VOG00258	REFSEQ virion structural protein; Xu	Xu	0	False	F
QGNH01000288.1_2	QGNH01000288.1	QGNH01000288.1	2	1006	2646	-1	E	YP_004934615.1	YP_004934615.1 tail length tape measure protein [Synechococcus phage S-CBS1]	False	0.377	76.0	6.011e-13		VOG02508	sp|P51731|TMP_BPHC1 Probable tape measure protein; Xs	Xs	0	False	VF
QGNH01000288.1_3	QGNH01000288.1	QGNH01000288.1	3	2757	4409	-1	E											0	False	F
QGNH01000288.1_4	QGNH01000288.1	QGNH01000288.1	4	4480	4611	-1	E											0	False	F
QGNH01000288.1_5	QGNH01000288.1	QGNH01000288.1	5	4647	5135	-1	E											0	False	F
QGNH01000288.1_6	QGNH01000288.1	QGNH01000288.1	6	5169	5609	-1	D							Bacteriophage KPP10, Structural protein ORF10 [PF11681.11]	VOG03723	sp|D6RRG7|ORF10_BPKPP Structural protein ORF10; Xs	Xs	0	False	V
QGNH01000288.1_7	QGNH01000288.1	QGNH01000288.1	7	5645	7210	-1	D	YP_010766223.1	YP_010766223.1 putative structural protein [Pseudomonas phage PPSC2]	False	0.21	123.0	1.611e-27	Protein of unknown function (DUF3383) [PF11863.11]	VOG03778	REFSEQ tail sheath; Xu	Xu	0	False	
QGNH01000288.1_8	QGNH01000288.1	QGNH01000288.1	8	7321	8226	-1	E											0	False	
QGNH01000288.1_9	QGNH01000288.1	QGNH01000288.1	9	8226	8588	-1	E								VOG00405	REFSEQ minor head protein; Xu	Xu	0	False	
QGNH01000288.1_10	QGNH01000288.1	QGNH01000288.1	10	8602	9159	-1	E	YP_004327315.1	YP_004327315.1 tail completion or Neck1 protein [Erwinia phage phiEt88]	False	0.265	63.0	2.289e-10		VOG02678	REFSEQ tail completion or Neck1 protein; Xu	Xu	0	False	
QGNH01000288.1_11	QGNH01000288.1	QGNH01000288.1	11	9431	10147	1	E	YP_009302875.1	YP_009302875.1 hypothetical protein BJD58_gp39 [Gordonia phage UmaThurman]	False	0.313	95.0	1.453e-20		VOG03715	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000288.1_12	QGNH01000288.1	QGNH01000288.1	12	10140	10652	1	E	YP_009206779.1	YP_009206779.1 hypothetical protein FLORINDA_61 [Mycobacterium phage Florinda]	False	0.327	65.0	3.305e-11		VOG17191	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000288.1_13	QGNH01000288.1	QGNH01000288.1	13	11225	11374	1	E											0	False	F
QGNH01000288.1_14	QGNH01000288.1	QGNH01000288.1	14	11374	11568	1	E											0	False	F
QGNH01000288.1_15	QGNH01000288.1	QGNH01000288.1	15	11573	12352	1	E											0	False	F
QGNH01000288.1_16	QGNH01000288.1	QGNH01000288.1	16	12349	12867	-1	D							Protein of unknown function (DUF4054) [PF13262.9]				0	False	F
QGNH01000288.1_17	QGNH01000288.1	QGNH01000288.1	17	12864	13370	-1	E											0	False	F
QGNH01000288.1_18	QGNH01000288.1	QGNH01000288.1	18	13469	14524	-1	D	YP_009859387.1	YP_009859387.1 major head protein [Pantoea phage vB_PagM_SSEM1]	False	0.273	124.0	4.886e-29	Uncharacterized protein conserved in bacteria (DUF2184) [PF09950.12]	VOG02112	sp|A0A0U5AF03|CAPSD_BPK22 Major capsid protein; Xs	Xs	0	False	VF
QGNH01000288.1_19	QGNH01000288.1	QGNH01000288.1	19	14598	14675	-1	E											0	False	F
