	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001263.1_1	QGNH01001263.1	QGNH01001263.1	1	1	1566	-1	E											0	False	F
QGNH01001263.1_2	QGNH01001263.1	QGNH01001263.1	2	1559	2860	-1	E											0	False	F
QGNH01001263.1_3	QGNH01001263.1	QGNH01001263.1	3	2860	3180	-1	E											0	False	F
QGNH01001263.1_4	QGNH01001263.1	QGNH01001263.1	4	3173	3439	-1	E											0	False	F
QGNH01001263.1_5	QGNH01001263.1	QGNH01001263.1	5	3647	4096	-1	E											0	False	F
QGNH01001263.1_6	QGNH01001263.1	QGNH01001263.1	6	4096	10149	-1	E											0	False	F
QGNH01001263.1_7	QGNH01001263.1	QGNH01001263.1	7	10238	10387	1	E											0	False	
QGNH01001263.1_8	QGNH01001263.1	QGNH01001263.1	8	10418	12895	-1	E											0	False	
QGNH01001263.1_9	QGNH01001263.1	QGNH01001263.1	9	12885	13874	-1	E											0	False	
QGNH01001263.1_10	QGNH01001263.1	QGNH01001263.1	10	14014	14352	-1	E											0	False	
QGNH01001263.1_11	QGNH01001263.1	QGNH01001263.1	11	14362	14916	-1	E											0	False	
QGNH01001263.1_12	QGNH01001263.1	QGNH01001263.1	12	15082	16194	-1	E											0	False	
QGNH01001263.1_13	QGNH01001263.1	QGNH01001263.1	13	16211	16942	-1	E											0	False	
QGNH01001263.1_14	QGNH01001263.1	QGNH01001263.1	14	16973	17209	1	E											0	False	
QGNH01001263.1_15	QGNH01001263.1	QGNH01001263.1	15	17282	17401	-1	E											0	False	
QGNH01001263.1_16	QGNH01001263.1	QGNH01001263.1	16	17738	18040	-1	E											0	False	
QGNH01001263.1_17	QGNH01001263.1	QGNH01001263.1	17	18117	18278	1	D							Protein of unknown function (DUF3309) [PF11752.11]				0	False	
QGNH01001263.1_18	QGNH01001263.1	QGNH01001263.1	18	18293	18973	1	E											0	False	
QGNH01001263.1_19	QGNH01001263.1	QGNH01001263.1	19	18983	19462	1	E											0	False	
QGNH01001263.1_20	QGNH01001263.1	QGNH01001263.1	20	19647	20027	1	E											0	False	
QGNH01001263.1_21	QGNH01001263.1	QGNH01001263.1	21	20054	22141	-1	E											0	False	
QGNH01001263.1_22	QGNH01001263.1	QGNH01001263.1	22	22151	22672	-1	E											0	False	
QGNH01001263.1_23	QGNH01001263.1	QGNH01001263.1	23	22662	24836	-1	E	YP_009190560.1	YP_009190560.1 terminase [Shigella phage Ss-VASD]	False	0.166	65.0	1.742e-09		VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	
QGNH01001263.1_24	QGNH01001263.1	QGNH01001263.1	24	24818	25012	-1	E											0	False	
QGNH01001263.1_25	QGNH01001263.1	QGNH01001263.1	25	25014	25562	-1	E											0	False	
QGNH01001263.1_26	QGNH01001263.1	QGNH01001263.1	26	25519	25788	-1	E											0	False	
QGNH01001263.1_27	QGNH01001263.1	QGNH01001263.1	27	25781	26053	-1	E											0	False	
QGNH01001263.1_28	QGNH01001263.1	QGNH01001263.1	28	26046	26261	-1	E											0	False	
QGNH01001263.1_29	QGNH01001263.1	QGNH01001263.1	29	26261	26701	-1	E											0	False	
QGNH01001263.1_30	QGNH01001263.1	QGNH01001263.1	30	26727	27047	-1	E											0	False	
QGNH01001263.1_31	QGNH01001263.1	QGNH01001263.1	31	27044	27280	-1	E											0	False	
QGNH01001263.1_32	QGNH01001263.1	QGNH01001263.1	32	27339	28949	-1	D	YP_009604094.1	YP_009604094.1 DNA primase/helicase [Arthrobacter phage Tank]	False	0.224	130.0	1.034e-29	AAA domain [PF13481.9]; CHC2 zinc finger [PF01807.23]	VOG00236	sp|P03692|HELIC_BPT7 DNA helicase/primase; XhXr	Xr;Xh	0	False	V
QGNH01001263.1_33	QGNH01001263.1	QGNH01001263.1	33	28904	29119	-1	E											0	False	
QGNH01001263.1_34	QGNH01001263.1	QGNH01001263.1	34	29116	29598	-1	E											0	False	
QGNH01001263.1_35	QGNH01001263.1	QGNH01001263.1	35	29595	29750	-1	E											0	False	
QGNH01001263.1_36	QGNH01001263.1	QGNH01001263.1	36	29751	30098	-1	D							Protein of unknown function (DUF551) [PF04448.15]				0	False	
QGNH01001263.1_37	QGNH01001263.1	QGNH01001263.1	37	30095	30637	-1	D							Restriction alleviation protein Lar [PF14354.9]				0	False	
QGNH01001263.1_38	QGNH01001263.1	QGNH01001263.1	38	30634	30834	-1	E											0	False	
QGNH01001263.1_39	QGNH01001263.1	QGNH01001263.1	39	30837	31136	-1	E											0	False	
QGNH01001263.1_40	QGNH01001263.1	QGNH01001263.1	40	31133	31306	-1	E											0	False	
QGNH01001263.1_41	QGNH01001263.1	QGNH01001263.1	41	31329	31589	-1	E											0	False	
QGNH01001263.1_42	QGNH01001263.1	QGNH01001263.1	42	31619	32080	-1	E											0	False	
QGNH01001263.1_43	QGNH01001263.1	QGNH01001263.1	43	32135	32332	-1	E	YP_009099612.1	YP_009099612.1 hypothetical protein PPF1_49 [Rhizobium phage vB_RleM_PPF1]	False	0.449	67.0	1.245e-13					0	False	
QGNH01001263.1_44	QGNH01001263.1	QGNH01001263.1	44	32325	32942	-1	E	YP_001294621.1	YP_001294621.1 DNA methyltransferase [Pseudomonas phage PA11]	False	0.373	121.0	4.792e-30		VOG02611	sp|Q67472|DNMT_FRG3G Probable DNA (cytosine-5)-methyltransferase; Xh	Xh	0	False	
QGNH01001263.1_45	QGNH01001263.1	QGNH01001263.1	45	32968	33297	-1	E											0	False	
QGNH01001263.1_46	QGNH01001263.1	QGNH01001263.1	46	33376	33789	-1	E											0	False	
QGNH01001263.1_47	QGNH01001263.1	QGNH01001263.1	47	34065	34700	-1	E											0	False	
QGNH01001263.1_48	QGNH01001263.1	QGNH01001263.1	48	34836	35159	-1	D							HNH endonuclease [PF01844.26]; HNH endonuclease [PF14279.9]				1	False	
QGNH01001263.1_49	QGNH01001263.1	QGNH01001263.1	49	35116	35256	-1	E											0	False	
QGNH01001263.1_50	QGNH01001263.1	QGNH01001263.1	50	35244	35402	-1	E											0	False	
QGNH01001263.1_51	QGNH01001263.1	QGNH01001263.1	51	35399	35686	-1	E											0	False	
QGNH01001263.1_52	QGNH01001263.1	QGNH01001263.1	52	35683	35997	-1	D							Ribbon-helix-helix protein, copG family [PF01402.24]				0	False	
QGNH01001263.1_53	QGNH01001263.1	QGNH01001263.1	53	36542	36862	-1	E											0	False	
QGNH01001263.1_54	QGNH01001263.1	QGNH01001263.1	54	36865	37074	1	E											0	False	
QGNH01001263.1_55	QGNH01001263.1	QGNH01001263.1	55	37071	37217	1	E											0	False	
QGNH01001263.1_56	QGNH01001263.1	QGNH01001263.1	56	37211	37402	1	E											0	False	
QGNH01001263.1_57	QGNH01001263.1	QGNH01001263.1	57	37505	37774	1	E											0	False	
QGNH01001263.1_58	QGNH01001263.1	QGNH01001263.1	58	37909	38028	1	E											0	False	
QGNH01001263.1_59	QGNH01001263.1	QGNH01001263.1	59	38156	38287	1	E											0	False	
QGNH01001263.1_60	QGNH01001263.1	QGNH01001263.1	60	38269	38553	1	D							Domain of unknown function (DUF3846) [PF12957.10]				0	False	
QGNH01001263.1_61	QGNH01001263.1	QGNH01001263.1	61	38550	38879	1	E	YP_009784267.1	YP_009784267.1 hypothetical protein HOQ94_gp08 [Burkholderia phage Bp-AMP1]	False	0.408	65.0	4.236e-12					0	False	
QGNH01001263.1_62	QGNH01001263.1	QGNH01001263.1	62	38928	39041	1	E											0	False	
QGNH01001263.1_63	QGNH01001263.1	QGNH01001263.1	63	39061	39234	1	E											0	False	
QGNH01001263.1_64	QGNH01001263.1	QGNH01001263.1	64	39234	40277	1	D	YP_009620037.1	YP_009620037.1 thymidylate synthase [Stenotrophomonas phage vB_SmaS_DLP_5]	False	0.315	67.0	1.026e-10	Dual specificity phosphatase, catalytic domain [PF00782.23]	VOG31610	REFSEQ thymidylate synthase; Xu	Xu	0	False	
QGNH01001263.1_65	QGNH01001263.1	QGNH01001263.1	65	40252	42486	1	E											0	False	
QGNH01001263.1_66	QGNH01001263.1	QGNH01001263.1	66	42644	42856	1	E											0	False	
QGNH01001263.1_67	QGNH01001263.1	QGNH01001263.1	67	42948	43124	1	E											0	False	
QGNH01001263.1_68	QGNH01001263.1	QGNH01001263.1	68	43121	43315	1	E											0	False	
QGNH01001263.1_69	QGNH01001263.1	QGNH01001263.1	69	43482	43769	1	E											0	False	
QGNH01001263.1_70	QGNH01001263.1	QGNH01001263.1	70	43747	44064	1	E											0	False	
QGNH01001263.1_71	QGNH01001263.1	QGNH01001263.1	71	44159	44980	1	D							ERF superfamily [PF04404.15]	VOG08218	sp|P04892|ERF_BPP22 Essential recombination function protein; Xh	Xh	0	False	
QGNH01001263.1_72	QGNH01001263.1	QGNH01001263.1	72	44977	45585	1	E											0	False	
QGNH01001263.1_73	QGNH01001263.1	QGNH01001263.1	73	45605	45766	1	E											0	False	
QGNH01001263.1_74	QGNH01001263.1	QGNH01001263.1	74	45763	46215	1	E											0	False	
QGNH01001263.1_75	QGNH01001263.1	QGNH01001263.1	75	46266	46640	1	E											0	False	
QGNH01001263.1_76	QGNH01001263.1	QGNH01001263.1	76	46637	47215	1	E											0	False	
QGNH01001263.1_77	QGNH01001263.1	QGNH01001263.1	77	47224	47580	1	D							Single-strand binding protein family [PF00436.28]				0	False	
QGNH01001263.1_78	QGNH01001263.1	QGNH01001263.1	78	47580	47915	1	D	YP_002128445.1	YP_002128445.1 Holliday junction resolvase [Iodobacter phage PhiPLPE]	False	0.416	80.0	2.043e-17	Protein of unknown function (DUF1064) [PF06356.14]				0	False	
QGNH01001263.1_79	QGNH01001263.1	QGNH01001263.1	79	48256	49158	-1	E											0	False	
QGNH01001263.1_80	QGNH01001263.1	QGNH01001263.1	80	49142	50800	-1	E											0	False	
QGNH01001263.1_81	QGNH01001263.1	QGNH01001263.1	81	50791	51300	-1	E											0	False	
QGNH01001263.1_82	QGNH01001263.1	QGNH01001263.1	82	51300	53114	-1	E											0	False	
QGNH01001263.1_83	QGNH01001263.1	QGNH01001263.1	83	53115	53798	-1	E											0	False	
QGNH01001263.1_84	QGNH01001263.1	QGNH01001263.1	84	53753	54217	-1	D	YP_009591942.1	YP_009591942.1 HNH endonuclease [Pectobacterium phage PhiM1]	False	0.672	116.0	4.094e-29	AP2 domain [PF00847.23]	VOG00118	REFSEQ HNH endonuclease; Xu	Xu	0	False	F
QGNH01001263.1_85	QGNH01001263.1	QGNH01001263.1	85	54217	54585	-1	E											0	False	F
