	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000237.1_1	QGNH01000237.1	QGNH01000237.1	1	176	802	1	E											0	False	F
QGNH01000237.1_2	QGNH01000237.1	QGNH01000237.1	2	1141	1782	1	E											0	False	F
QGNH01000237.1_3	QGNH01000237.1	QGNH01000237.1	3	1779	4145	1	D	YP_007237932.1	YP_007237932.1 large terminase [Tetrasphaera phage TJE1]	False	0.304	337.0	7.046e-96	Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]; Hint-domain [PF14623.9]	VOG00230	sp|O31952|YONF_BACSU SPbeta prophage-derived uncharacterized protein YonF; Xu	Xu	0	False	F
QGNH01000237.1_4	QGNH01000237.1	QGNH01000237.1	4	4175	6055	1	D	YP_007237933.1	YP_007237933.1 phage portal protein [Tetrasphaera phage TJE1]	False	0.315	185.0	5.641999999999999e-47	Protein of unknown function (DUF1073) [PF06381.14]				0	False	F
QGNH01000237.1_5	QGNH01000237.1	QGNH01000237.1	5	6066	6722	1	E											0	False	
QGNH01000237.1_6	QGNH01000237.1	QGNH01000237.1	6	6778	8010	1	D							Uncharacterized protein conserved in bacteria (DUF2213) [PF09979.12]	VOG02460	sp|P44180|Y1405_HAEIN Uncharacterized protein HI_1405; Xu	Xu	0	False	
QGNH01000237.1_7	QGNH01000237.1	QGNH01000237.1	7	8049	8762	1	E											0	False	
QGNH01000237.1_8	QGNH01000237.1	QGNH01000237.1	8	8828	10393	1	E											0	False	
QGNH01000237.1_9	QGNH01000237.1	QGNH01000237.1	9	10449	10973	1	E											0	False	
QGNH01000237.1_10	QGNH01000237.1	QGNH01000237.1	10	10973	11449	1	E											0	False	
QGNH01000237.1_11	QGNH01000237.1	QGNH01000237.1	11	11462	11674	1	E											0	False	
QGNH01000237.1_12	QGNH01000237.1	QGNH01000237.1	12	11678	12085	1	E											0	False	
QGNH01000237.1_13	QGNH01000237.1	QGNH01000237.1	13	12082	12882	1	E											0	False	
QGNH01000237.1_14	QGNH01000237.1	QGNH01000237.1	14	12879	13463	1	E											0	False	
QGNH01000237.1_15	QGNH01000237.1	QGNH01000237.1	15	13479	15170	1	E											0	False	F
QGNH01000237.1_16	QGNH01000237.1	QGNH01000237.1	16	15185	15961	1	E	YP_007237945.1	YP_007237945.1 hypothetical protein G185_gp33 [Tetrasphaera phage TJE1]	False	0.277	64.0	2.876e-10					0	False	F
QGNH01000237.1_17	QGNH01000237.1	QGNH01000237.1	17	16034	16540	1	E											0	False	F
QGNH01000237.1_18	QGNH01000237.1	QGNH01000237.1	18	16550	17101	1	E	YP_009223806.1	YP_009223806.1 HNH endonuclease [Geobacillus virus E3]	False	0.356	90.0	1.154e-19					0	False	F
QGNH01000237.1_19	QGNH01000237.1	QGNH01000237.1	19	17088	17699	1	E											0	False	F
QGNH01000237.1_20	QGNH01000237.1	QGNH01000237.1	20	17699	18550	1	E											0	False	F
