	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001820.1_1	QGNH01001820.1	QGNH01001820.1	1	1	66	-1	E													0	False	F
QGNH01001820.1_2	QGNH01001820.1	QGNH01001820.1	2	233	745	1	D									Transcription termination factor nusG [PF02357.22]				0	False	F
QGNH01001820.1_3	QGNH01001820.1	QGNH01001820.1	3	860	1396	1	E													0	False	F
QGNH01001820.1_4	QGNH01001820.1	QGNH01001820.1	4	1397	3076	1	E			YP_010738124.1	YP_010738124.1 terminase large subunit [Hafnia phage yong1]	True	0.598	608.0	7.979000000000001e-192		VOG00068	sp|P25479|VPP_BPP2 Terminase, ATPase subunit; XhXr	Xr;Xh	0	False	VF
QGNH01001820.1_5	QGNH01001820.1	QGNH01001820.1	5	3073	4767	1	C	K09961	uncharacterized protein	YP_010052939.1	YP_010052939.1 portal protein [Aeromonas phage 2_D05]	False	0.415	339.0	2.516e-99	Protein of unknown function (DUF1073) [PF06381.14]	VOG00562	sp|P44225|VG29_HAEIN Mu-like prophage FluMu protein gp29; Xu	Xu	0	False	F
QGNH01001820.1_6	QGNH01001820.1	QGNH01001820.1	6	4771	5607	1	D			YP_010052940.1	YP_010052940.1 head morphogenesis [Aeromonas phage 2_D05]	False	0.454	216.0	1.257e-61	Phage Mu protein F like protein [PF04233.17]	VOG03910	sp|Q38442|GP7_BPSPP Minor head protein GP7; XhXs	Xs;Xh	0	False	VF
QGNH01001820.1_7	QGNH01001820.1	QGNH01001820.1	7	5608	7260	1	C	K09960	uncharacterized protein	YP_010053018.1	YP_010053018.1 head maturation protease [Aeromonas phage 4_D05]	False	0.346	192.0	7.174e-50	Uncharacterized protein conserved in bacteria (DUF2213) [PF09979.12]	VOG02460	sp|P44180|Y1405_HAEIN Uncharacterized protein HI_1405; Xu	Xu	0	False	F
QGNH01001820.1_8	QGNH01001820.1	QGNH01001820.1	8	7273	8208	1	E			YP_010052944.1	YP_010052944.1 minor head protein [Aeromonas phage 2_D05]	False	0.44	106.0	2.258e-23		VOG04729	REFSEQ virion structural protein; Xu	Xu	0	False	F
QGNH01001820.1_9	QGNH01001820.1	QGNH01001820.1	9	8221	9291	1	D			YP_010052945.1	YP_010052945.1 hypothetical protein KE335_gp58 [Aeromonas phage 2_D05]	False	0.518	342.0	1.3649999999999998e-103	Uncharacterized protein conserved in bacteria (DUF2184) [PF09950.12]	VOG02112	sp|A0A0U5AF03|CAPSD_BPK22 Major capsid protein; Xs	Xs	0	False	VF
QGNH01001820.1_10	QGNH01001820.1	QGNH01001820.1	10	9294	9791	1	E										VOG10985	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001820.1_11	QGNH01001820.1	QGNH01001820.1	11	9794	10264	1	D			YP_010052949.1	YP_010052949.1 virion structural protein [Aeromonas phage 2_D05]	False	0.387	90.0	6.185000000000001e-20	Protein of unknown function (DUF4054) [PF13262.9]	VOG00732	REFSEQ virion structural protein; Xu	Xu	0	False	F
QGNH01001820.1_12	QGNH01001820.1	QGNH01001820.1	12	10264	10620	1	E			YP_010052951.1	YP_010052951.1 tail completion or Neck1 protein [Aeromonas phage 2_D05]	False	0.386	81.0	1.45e-17		VOG02678	REFSEQ tail completion or Neck1 protein; Xu	Xu	0	False	F
