	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001212.1_1	QGNH01001212.1	QGNH01001212.1	1	59	1714	1	C	K09960	uncharacterized protein	YP_010053018.1	YP_010053018.1 head maturation protease [Aeromonas phage 4_D05]	False	0.313	215.0	1.852e-57	Uncharacterized protein conserved in bacteria (DUF2213) [PF09979.12]	VOG02460	sp|P44180|Y1405_HAEIN Uncharacterized protein HI_1405; Xu	Xu	0	False	F
QGNH01001212.1_2	QGNH01001212.1	QGNH01001212.1	2	1726	2424	1	E			YP_010052944.1	YP_010052944.1 minor head protein [Aeromonas phage 2_D05]	False	0.411	103.0	1.893e-23		VOG04729	REFSEQ virion structural protein; Xu	Xu	0	False	F
QGNH01001212.1_3	QGNH01001212.1	QGNH01001212.1	3	2437	3492	1	E			YP_010052945.1	YP_010052945.1 hypothetical protein KE335_gp58 [Aeromonas phage 2_D05]	False	0.448	278.0	9.239e-82		VOG02112	sp|A0A0U5AF03|CAPSD_BPK22 Major capsid protein; Xs	Xs	0	False	VF
QGNH01001212.1_4	QGNH01001212.1	QGNH01001212.1	4	3496	3909	1	E										VOG10985	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001212.1_5	QGNH01001212.1	QGNH01001212.1	5	3912	4355	1	D			YP_453623.1	YP_453623.1 virion structural protein [Xanthomonas phage OP2]	False	0.338	74.0	1.247e-14	Protein of unknown function (DUF4054) [PF13262.9]	VOG00732	REFSEQ virion structural protein; Xu	Xu	0	False	F
QGNH01001212.1_6	QGNH01001212.1	QGNH01001212.1	6	4340	4924	1	E			YP_010052951.1	YP_010052951.1 tail completion or Neck1 protein [Aeromonas phage 2_D05]	False	0.34	105.0	1.627e-24		VOG02678	REFSEQ tail completion or Neck1 protein; Xu	Xu	0	False	F
QGNH01001212.1_7	QGNH01001212.1	QGNH01001212.1	7	4953	5387	1	E													0	False	F
QGNH01001212.1_8	QGNH01001212.1	QGNH01001212.1	8	5403	5768	1	E			YP_010052952.1	YP_010052952.1 head protein [Aeromonas phage 2_D05]	False	0.432	95.0	2.605e-22		VOG04390	REFSEQ head protein; Xu	Xu	0	False	
QGNH01001212.1_9	QGNH01001212.1	QGNH01001212.1	9	5851	6486	1	E			YP_007007753.1	YP_007007753.1 hypothetical protein F394_gp64 [Aeromonas phage vB_AsaM-56]	False	0.251	70.0	1.29e-12		VOG01549	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001212.1_10	QGNH01001212.1	QGNH01001212.1	10	6496	8253	1	D			YP_007007754.1	YP_007007754.1 tail sheath [Aeromonas phage vB_AsaM-56]	False	0.283	237.0	2.334e-64	Protein of unknown function (DUF3383) [PF11863.11]	VOG03778	REFSEQ tail sheath; Xu	Xu	0	False	
QGNH01001212.1_11	QGNH01001212.1	QGNH01001212.1	11	8256	8696	1	E			YP_010052955.1	YP_010052955.1 virion structural protein [Aeromonas phage 2_D05]	False	0.428	110.0	3.333e-27		VOG02012	REFSEQ tail fiber protein; Xu	Xu	0	False	
QGNH01001212.1_12	QGNH01001212.1	QGNH01001212.1	12	9090	9320	1	E													0	False	
QGNH01001212.1_13	QGNH01001212.1	QGNH01001212.1	13	9323	10885	1	D			YP_010052958.1	YP_010052958.1 tail length tape measure protein [Aeromonas phage 2_D05]	False	0.277	104.0	8.385999999999999e-22	Phage tail lysozyme [PF18013.4]	VOG00434	REFSEQ lytic tail protein; Xu	Xu	0	False	
QGNH01001212.1_14	QGNH01001212.1	QGNH01001212.1	14	10958	11731	1	E			YP_009216828.1	YP_009216828.1 hypothetical protein AVV48_gp60 [Acinetobacter phage phiAC-1]	False	0.313	68.0	2.638e-11		VOG01485	REFSEQ tail fiber protein; Xu	Xu	0	False	
QGNH01001212.1_15	QGNH01001212.1	QGNH01001212.1	15	11731	12075	1	E			YP_010052836.1	YP_010052836.1 virion structural protein [Edwardsiella phage Edno5]	False	0.44	83.0	2.535e-18		VOG00258	REFSEQ virion structural protein; Xu	Xu	0	False	
QGNH01001212.1_16	QGNH01001212.1	QGNH01001212.1	16	12072	13022	1	E			YP_010052962.1	YP_010052962.1 baseplate hub [Aeromonas phage 2_D05]	False	0.311	128.0	7.421e-31		VOG01442	REFSEQ baseplate hub; Xu	Xu	0	False	F
QGNH01001212.1_17	QGNH01001212.1	QGNH01001212.1	17	13019	13639	1	D			YP_010052734.1	YP_010052734.1 hypothetical protein KE332_gp43 [Ralstonia phage Adzire]	False	0.379	98.0	6.556999999999999e-22	Phage protein Gp138 N-terminal domain [PF18352.4]	VOG00324	sp|P31340|SPIKE_BPP2 Spike protein; XhXpXs	Xs;Xp;Xh	0	False	VF
QGNH01001212.1_18	QGNH01001212.1	QGNH01001212.1	18	13636	13986	1	E			YP_010052964.1	YP_010052964.1 hypothetical protein KE335_gp77 [Aeromonas phage 2_D05]	False	0.418	86.0	3.018e-19					0	False	F
QGNH01001212.1_19	QGNH01001212.1	QGNH01001212.1	19	13997	15406	1	E			YP_010053042.1	YP_010053042.1 baseplate wedge subunit [Aeromonas phage 4_D05]	False	0.349	215.0	1.733e-58		VOG00521	sp|P51767|BPJ_BPP2 Baseplate protein J; XhXs	Xs;Xh	0	False	VF
QGNH01001212.1_20	QGNH01001212.1	QGNH01001212.1	20	15409	16251	1	D			YP_010052736.1	YP_010052736.1 structural protein [Ralstonia phage Adzire]	False	0.37	141.0	7.458000000000001e-36	Protein of unknown function (DUF2612) [PF11041.11]				0	False	F
QGNH01001212.1_21	QGNH01001212.1	QGNH01001212.1	21	16348	17355	1	E			YP_010052603.1	YP_010052603.1 tail fiber protein [Xanthomonas phage KPhi1]	False	0.24	104.0	1.225e-22					0	False	F
