locus_tag	ftype	length_bp	gene	EC_number	COG	product
NGKPBMNK_00001	CDS	150				hypothetical protein
NGKPBMNK_00002	CDS	108				hypothetical protein
NGKPBMNK_00003	CDS	390				hypothetical protein
NGKPBMNK_00004	CDS	480				hypothetical protein
NGKPBMNK_00005	CDS	339	ogt	2.1.1.63		Methylated-DNA--protein-cysteine methyltransferase
NGKPBMNK_00006	CDS	927	ilvE	2.6.1.42	COG0115	Putative branched-chain-amino-acid aminotransferase
NGKPBMNK_00007	CDS	528				hypothetical protein
NGKPBMNK_00008	CDS	708				hypothetical protein
NGKPBMNK_00009	CDS	1722				hypothetical protein
NGKPBMNK_00010	CDS	1746				hypothetical protein
NGKPBMNK_00011	CDS	672	aglJ	2.4.1.-	COG0463	Glycosyltransferase AglJ
NGKPBMNK_00012	CDS	1062				hypothetical protein
NGKPBMNK_00013	CDS	981				hypothetical protein
NGKPBMNK_00014	CDS	1527				hypothetical protein
NGKPBMNK_00015	CDS	441			COG1371	Protein archease
NGKPBMNK_00016	tRNA	72				tRNA-Cys(gca)
NGKPBMNK_00017	CDS	1164				hypothetical protein
NGKPBMNK_00018	CDS	477				hypothetical protein
NGKPBMNK_00019	CDS	642				hypothetical protein
NGKPBMNK_00020	CDS	1572	secD			Protein translocase subunit SecD
NGKPBMNK_00021	CDS	1209	secF			Protein-export membrane protein SecF
NGKPBMNK_00022	CDS	276				hypothetical protein
NGKPBMNK_00023	CDS	795	rio1	2.7.11.1	COG1718	RIO-type serine/threonine-protein kinase Rio1
NGKPBMNK_00024	CDS	1128	thiI	2.8.1.4		tRNA sulfurtransferase
NGKPBMNK_00025	CDS	222				hypothetical protein
NGKPBMNK_00026	CDS	786				hypothetical protein
NGKPBMNK_00027	CDS	111				hypothetical protein
NGKPBMNK_00028	CDS	375				hypothetical protein
NGKPBMNK_00029	CDS	306				hypothetical protein
NGKPBMNK_00030	CDS	840			COG0244	50S ribosomal protein L10
NGKPBMNK_00031	CDS	633	rpl1		COG0081	50S ribosomal protein L1
NGKPBMNK_00032	CDS	609	rps2		COG0052	30S ribosomal protein S2
NGKPBMNK_00033	CDS	204	rpoN	2.7.7.6	COG1644	DNA-directed RNA polymerase subunit N
NGKPBMNK_00034	CDS	531				hypothetical protein
NGKPBMNK_00035	CDS	468			COG0102	50S ribosomal protein L13
NGKPBMNK_00036	CDS	366				hypothetical protein
NGKPBMNK_00037	CDS	579				hypothetical protein
NGKPBMNK_00038	CDS	630				hypothetical protein
NGKPBMNK_00039	CDS	558		3.1.4.58	COG1514	RNA 2',3'-cyclic phosphodiesterase
NGKPBMNK_00040	CDS	1581				hypothetical protein
NGKPBMNK_00041	CDS	699	arnC	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
NGKPBMNK_00042	CDS	2445				hypothetical protein
