	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000968.1_1	QGNH01000968.1	QGNH01000968.1	1	3	362	-1	E											0	False	F
QGNH01000968.1_2	QGNH01000968.1	QGNH01000968.1	2	393	1403	-1	D	YP_006546293.1	YP_006546293.1 hypothetical protein Tsac_2852 [Thermoanaerobacterium phage THSA-485A]	False	0.282	132.0	5.808e-32	Phage tail tube protein [PF18906.3]	VOG00339	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000968.1_3	QGNH01000968.1	QGNH01000968.1	3	1413	1847	-1	E											0	False	F
QGNH01000968.1_4	QGNH01000968.1	QGNH01000968.1	4	1858	2631	-1	E											0	False	F
QGNH01000968.1_5	QGNH01000968.1	QGNH01000968.1	5	2631	3539	-1	E								VOG10790	REFSEQ head-to-tail adaptor; Xu	Xu	0	False	F
QGNH01000968.1_6	QGNH01000968.1	QGNH01000968.1	6	3539	3814	-1	E											0	False	F
QGNH01000968.1_7	QGNH01000968.1	QGNH01000968.1	7	3895	5556	-1	E											0	False	F
QGNH01000968.1_8	QGNH01000968.1	QGNH01000968.1	8	5606	6967	-1	E	YP_006546301.1	YP_006546301.1 hypothetical protein Tsac_2860 [Thermoanaerobacterium phage THSA-485A]	False	0.454	130.0	2.011e-30		VOG03893	sp|P45920|YQBD_BACSU Uncharacterized protein YqbD; Xu	Xu	0	False	
QGNH01000968.1_9	QGNH01000968.1	QGNH01000968.1	9	7028	9895	-1	D	YP_006546302.1	YP_006546302.1 portal protein [Thermoanaerobacterium phage THSA-485A]	False	0.228	123.0	7.787e-27	Phage portal protein [PF04860.15]; Phage Mu protein F like protein [PF04233.17]	VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xs;Xp;Xr;Xh	0	False	VF
QGNH01000968.1_10	QGNH01000968.1	QGNH01000968.1	10	10091	11578	-1	D	YP_009600147.1	YP_009600147.1 terminase large subunit [Dinoroseobacter phage vB_DshS-R5C]	False	0.353	244.0	8.913e-68	Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]; Phage terminase large subunit [PF04466.16]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	1	False	F
QGNH01000968.1_11	QGNH01000968.1	QGNH01000968.1	11	11819	12178	-1	E	YP_009285449.1	YP_009285449.1 hypothetical protein Blue_137 [Bacillus phage Deep Blue]	False	0.529	71.0	5.513e-14		VOG10743	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000968.1_12	QGNH01000968.1	QGNH01000968.1	12	12301	12579	-1	E											0	False	F
QGNH01000968.1_13	QGNH01000968.1	QGNH01000968.1	13	12576	12734	-1	E											0	False	F
QGNH01000968.1_14	QGNH01000968.1	QGNH01000968.1	14	12731	12880	-1	E											0	False	F
QGNH01000968.1_15	QGNH01000968.1	QGNH01000968.1	15	12877	13020	-1	E											0	False	F
