locus_tag	ftype	length_bp	gene	EC_number	COG	product
EGMBLLKM_00001	CDS	1194				hypothetical protein
EGMBLLKM_00002	CDS	246				hypothetical protein
EGMBLLKM_00003	CDS	678				hypothetical protein
EGMBLLKM_00004	CDS	504				hypothetical protein
EGMBLLKM_00005	CDS	93				hypothetical protein
EGMBLLKM_00006	CDS	282				hypothetical protein
EGMBLLKM_00007	CDS	525				hypothetical protein
EGMBLLKM_00008	CDS	189				hypothetical protein
EGMBLLKM_00009	CDS	453				hypothetical protein
EGMBLLKM_00010	CDS	156				hypothetical protein
EGMBLLKM_00011	CDS	294				hypothetical protein
EGMBLLKM_00012	CDS	297				hypothetical protein
EGMBLLKM_00013	CDS	630	exo	3.1.11.3		Exonuclease
EGMBLLKM_00014	CDS	738	bet			Recombination protein bet
EGMBLLKM_00015	CDS	153				hypothetical protein
EGMBLLKM_00016	CDS	300				hypothetical protein
EGMBLLKM_00017	CDS	120				hypothetical protein
EGMBLLKM_00018	CDS	279				hypothetical protein
EGMBLLKM_00019	CDS	102				hypothetical protein
EGMBLLKM_00020	CDS	240				hypothetical protein
EGMBLLKM_00021	CDS	711				hypothetical protein
EGMBLLKM_00022	CDS	360				hypothetical protein
EGMBLLKM_00023	CDS	363				hypothetical protein
EGMBLLKM_00024	CDS	306				hypothetical protein
EGMBLLKM_00025	CDS	207				hypothetical protein
EGMBLLKM_00026	CDS	192				hypothetical protein
EGMBLLKM_00027	CDS	369				hypothetical protein
EGMBLLKM_00028	CDS	258				hypothetical protein
EGMBLLKM_00029	CDS	279				hypothetical protein
EGMBLLKM_00030	CDS	264				hypothetical protein
EGMBLLKM_00031	CDS	702				hypothetical protein
EGMBLLKM_00032	CDS	1494				hypothetical protein
EGMBLLKM_00033	CDS	906				hypothetical protein
EGMBLLKM_00034	CDS	261				hypothetical protein
EGMBLLKM_00035	CDS	780				hypothetical protein
EGMBLLKM_00036	CDS	468				hypothetical protein
EGMBLLKM_00037	CDS	303				hypothetical protein
EGMBLLKM_00038	CDS	177				hypothetical protein
EGMBLLKM_00039	CDS	330				hypothetical protein
EGMBLLKM_00040	CDS	237				hypothetical protein
EGMBLLKM_00041	CDS	363				hypothetical protein
EGMBLLKM_00042	CDS	345				hypothetical protein
EGMBLLKM_00043	CDS	543				hypothetical protein
EGMBLLKM_00044	CDS	525				hypothetical protein
EGMBLLKM_00045	CDS	216				hypothetical protein
EGMBLLKM_00046	CDS	315				hypothetical protein
EGMBLLKM_00047	CDS	228				hypothetical protein
EGMBLLKM_00048	CDS	243				hypothetical protein
EGMBLLKM_00049	CDS	186				hypothetical protein
EGMBLLKM_00050	CDS	762				hypothetical protein
EGMBLLKM_00051	CDS	519				hypothetical protein
EGMBLLKM_00052	CDS	1485				hypothetical protein
EGMBLLKM_00053	CDS	1353				hypothetical protein
EGMBLLKM_00054	CDS	681				hypothetical protein
EGMBLLKM_00055	CDS	1116				hypothetical protein
EGMBLLKM_00056	CDS	255				hypothetical protein
EGMBLLKM_00057	CDS	585				hypothetical protein
EGMBLLKM_00058	CDS	747				hypothetical protein
EGMBLLKM_00059	CDS	984				hypothetical protein
EGMBLLKM_00060	CDS	189				hypothetical protein
EGMBLLKM_00061	CDS	372				hypothetical protein
EGMBLLKM_00062	CDS	384				hypothetical protein
EGMBLLKM_00063	CDS	396				hypothetical protein
EGMBLLKM_00064	CDS	408				hypothetical protein
EGMBLLKM_00065	CDS	648				hypothetical protein
EGMBLLKM_00066	CDS	312				hypothetical protein
EGMBLLKM_00067	CDS	249				hypothetical protein
EGMBLLKM_00068	CDS	447				hypothetical protein
EGMBLLKM_00069	CDS	138				hypothetical protein
EGMBLLKM_00070	CDS	981				hypothetical protein
EGMBLLKM_00071	CDS	675				hypothetical protein
EGMBLLKM_00072	CDS	288				hypothetical protein
EGMBLLKM_00073	CDS	3054				hypothetical protein
EGMBLLKM_00074	CDS	507				hypothetical protein
EGMBLLKM_00075	CDS	483				hypothetical protein
EGMBLLKM_00076	CDS	435				hypothetical protein
EGMBLLKM_00077	CDS	2685				hypothetical protein
EGMBLLKM_00078	CDS	588				hypothetical protein
EGMBLLKM_00079	CDS	2151				hypothetical protein
EGMBLLKM_00080	CDS	480				hypothetical protein
EGMBLLKM_00081	CDS	516				hypothetical protein
