	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000661.1_1	QGNH01000661.1	QGNH01000661.1	1	649	1035	1	D									Helix-turn-helix domain [PF12844.10]; Helix-turn-helix domain [PF13560.9]				0	False	F
QGNH01000661.1_2	QGNH01000661.1	QGNH01000661.1	2	1036	1461	1	E													0	False	F
QGNH01000661.1_3	QGNH01000661.1	QGNH01000661.1	3	1553	2788	1	D			YP_009595182.1	YP_009595182.1 integrase [Bacillus phage Mgbh1]	False	0.291	68.0	6.791e-11	Phage integrase family [PF00589.25]	VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xh;Xr	0	False	VF
QGNH01000661.1_4	QGNH01000661.1	QGNH01000661.1	4	3054	5504	1	D			YP_009100065.1	YP_009100065.1 RNA polymerase [Mesorhizobium phage vB_MloP_Lo5R7ANS]	False	0.327	340.0	1.6490000000000001e-96	DNA-dependent RNA polymerase [PF00940.22]; DNA-directed RNA polymerase N-terminal [PF14700.9]	VOG00796	sp|P00573|RPOL_BPT7 T7 RNA polymerase; XhXr	Xh;Xr	0	False	VF
QGNH01000661.1_5	QGNH01000661.1	QGNH01000661.1	5	5470	5694	1	E													0	False	
QGNH01000661.1_6	QGNH01000661.1	QGNH01000661.1	6	5687	5980	1	E													0	False	
QGNH01000661.1_7	QGNH01000661.1	QGNH01000661.1	7	6015	6287	1	E													0	False	
QGNH01000661.1_8	QGNH01000661.1	QGNH01000661.1	8	6284	6436	1	E													0	False	
QGNH01000661.1_9	QGNH01000661.1	QGNH01000661.1	9	6414	6608	1	E													0	False	
QGNH01000661.1_10	QGNH01000661.1	QGNH01000661.1	10	6605	6703	1	E													0	False	
QGNH01000661.1_11	QGNH01000661.1	QGNH01000661.1	11	6814	7608	1	E			YP_009799726.1	YP_009799726.1 Gp2.5-like ssDNA binding protein and ssDNA annealing protein [Ralstonia phage RsoP1EGY]	False	0.326	134.0	1.6299999999999998e-33		VOG00262	sp|P20313|SSB_BPT3 Single-stranded DNA-binding protein; Xr	Xr	0	False	V
QGNH01000661.1_12	QGNH01000661.1	QGNH01000661.1	12	7866	8150	1	C	K01160	crossover junction endodeoxyribonuclease RusA [EC:3.1.21.10]							Endodeoxyribonuclease RusA [PF05866.14]				0	False	
QGNH01000661.1_13	QGNH01000661.1	QGNH01000661.1	13	8147	8344	1	E													0	False	
QGNH01000661.1_14	QGNH01000661.1	QGNH01000661.1	14	8341	8544	1	D									Helix-turn-helix domain [PF14090.9]				0	False	
QGNH01000661.1_15	QGNH01000661.1	QGNH01000661.1	15	8555	8737	1	E													0	False	
QGNH01000661.1_16	QGNH01000661.1	QGNH01000661.1	16	8734	8907	1	E													0	False	
QGNH01000661.1_17	QGNH01000661.1	QGNH01000661.1	17	8900	9079	1	E													0	False	
QGNH01000661.1_18	QGNH01000661.1	QGNH01000661.1	18	9076	9315	1	E													0	False	
QGNH01000661.1_19	QGNH01000661.1	QGNH01000661.1	19	9305	10924	1	D			YP_009799731.1	YP_009799731.1 hypothetical protein HOT00_gp27 [Ralstonia phage RsoP1EGY]	True	0.505	503.0	8.123000000000002e-156	DnaB-like helicase C terminal domain [PF03796.18]; Toprim-like [PF13155.9]; AAA domain [PF13481.9]	VOG04360	sp|P04530|HELIC_BPT4 DnaB-like replicative helicase; XhXr	Xh;Xr	0	False	V
QGNH01000661.1_20	QGNH01000661.1	QGNH01000661.1	20	10950	12743	1	D			YP_009783924.1	YP_009783924.1 DNA polymerase I [Rhizobium phage RHEph01]	True	0.352	365.0	9.631e-108	DNA polymerase family A [PF00476.23]	VOG00075	sp|O64235|DPOL_BPMD2 DNA polymerase; XhXr	Xh;Xr	0	False	V
QGNH01000661.1_21	QGNH01000661.1	QGNH01000661.1	21	13198	13866	1	D									Poly A polymerase head domain [PF01743.23]	VOG00095	REFSEQ nucleotidyltransferase; Xu	Xu	0	False	
QGNH01000661.1_22	QGNH01000661.1	QGNH01000661.1	22	13863	14651	1	D			YP_009811007.1	YP_009811007.1 5'-3' exonuclease [uncultured phage_Deep1-GF2-KM23-C739]	False	0.394	166.0	2.329e-44	5'-3' exonuclease, N-terminal resolvase-like domain [PF02739.19]	VOG07202	sp|P13319|RNH_BPT4 Ribonuclease H; Xr	Xr	0	False	V
QGNH01000661.1_23	QGNH01000661.1	QGNH01000661.1	23	14648	15061	1	D			YP_009777647.1	YP_009777647.1 nucleotide kinase [uncultured phage_MedDCM-OCT-S42-C7]	False	0.593	79.0	2.017e-16	Protein of unknwon function (DUF3310) [PF11753.11]	VOG01047	REFSEQ nucleotide kinase; Xu	Xu	0	False	
QGNH01000661.1_24	QGNH01000661.1	QGNH01000661.1	24	15043	15276	1	E													0	False	
QGNH01000661.1_25	QGNH01000661.1	QGNH01000661.1	25	15273	15698	1	E													0	False	
QGNH01000661.1_26	QGNH01000661.1	QGNH01000661.1	26	15695	16003	1	E													0	False	
QGNH01000661.1_27	QGNH01000661.1	QGNH01000661.1	27	16098	16745	-1	D			YP_006382529.1	YP_006382529.1 lysozyme [Pseudomonas phage tf]	False	0.394	95.0	5.553e-21	Phage lysozyme [PF00959.22]				0	False	
QGNH01000661.1_28	QGNH01000661.1	QGNH01000661.1	28	16742	17170	-1	D			YP_010655174.1	YP_010655174.1 holin [Pseudoalteromonas phage TW1]	False	0.367	85.0	1.163e-18	Holin of 3TMs, for gene-transfer release [PF11351.11]	VOG01288	REFSEQ holin; Xu	Xu	0	False	
QGNH01000661.1_29	QGNH01000661.1	QGNH01000661.1	29	17174	17299	-1	E													0	False	
QGNH01000661.1_30	QGNH01000661.1	QGNH01000661.1	30	17307	17675	-1	E													0	False	
QGNH01000661.1_31	QGNH01000661.1	QGNH01000661.1	31	17672	18277	-1	D									GDSL-like Lipase/Acylhydrolase family [PF13472.9]				0	False	
QGNH01000661.1_32	QGNH01000661.1	QGNH01000661.1	32	18274	19719	-1	E			YP_009598478.1	YP_009598478.1 hypothetical protein FDH25_gp36 [Rhizobium phage RHEph04]	False	0.257	85.0	7.069e-16		VOG26006	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000661.1_33	QGNH01000661.1	QGNH01000661.1	33	19723	20343	-1	E										VOG09341	REFSEQ virion structural protein; Xu	Xu	0	False	
QGNH01000661.1_34	QGNH01000661.1	QGNH01000661.1	34	20355	20789	-1	E			YP_009210663.1	YP_009210663.1 endonuclease [Pseudomonas phage PaMx28]	False	0.384	91.0	1.538e-20					0	False	
QGNH01000661.1_35	QGNH01000661.1	QGNH01000661.1	35	20801	21094	-1	E													0	False	
QGNH01000661.1_36	QGNH01000661.1	QGNH01000661.1	36	21094	22191	-1	E													0	False	
QGNH01000661.1_37	QGNH01000661.1	QGNH01000661.1	37	22203	22484	-1	E													0	False	
QGNH01000661.1_38	QGNH01000661.1	QGNH01000661.1	38	22495	22899	-1	E													0	False	
QGNH01000661.1_39	QGNH01000661.1	QGNH01000661.1	39	22955	23875	-1	D			YP_010672632.1	YP_010672632.1 major head protein [Vibrio phage Vp_R1]	False	0.332	160.0	7.981000000000001e-42	Family of unknown function (DUF5309) [PF17236.5]	VOG02591	sp|Q6Y7S3|CAPSD_BPPGK Major capsid protein; Xs	Xs	0	False	V
QGNH01000661.1_40	QGNH01000661.1	QGNH01000661.1	40	23900	24856	-1	E										VOG09340	REFSEQ head scaffolding protein; Xu	Xu	0	False	
QGNH01000661.1_41	QGNH01000661.1	QGNH01000661.1	41	24862	25152	-1	E													0	False	
QGNH01000661.1_42	QGNH01000661.1	QGNH01000661.1	42	25154	27250	-1	E			YP_007183212.1	YP_007183212.1 portal protein [Pseudomonas phage vB_PaeP_p2-10_Or1]	False	0.265	228.0	1.746e-60		VOG00516	sp|P03728|PORTL_BPT7 Portal protein; XpXrXs	Xr;Xs;Xp	0	False	V
QGNH01000661.1_43	QGNH01000661.1	QGNH01000661.1	43	27281	28801	-1	E			YP_007877435.1	YP_007877435.1 large subunit terminase [Vibrio phage douglas 12A4]	False	0.245	154.0	8.981e-38		VOG00068	sp|P25479|VPP_BPP2 Terminase, ATPase subunit; XhXr	Xh;Xr	0	False	V
QGNH01000661.1_44	QGNH01000661.1	QGNH01000661.1	44	28902	29429	-1	E													0	False	F
QGNH01000661.1_45	QGNH01000661.1	QGNH01000661.1	45	29431	29895	-1	E													0	False	F
QGNH01000661.1_46	QGNH01000661.1	QGNH01000661.1	46	29900	30718	-1	E													0	False	F
QGNH01000661.1_47	QGNH01000661.1	QGNH01000661.1	47	30766	32544	-1	E													0	False	F
QGNH01000661.1_48	QGNH01000661.1	QGNH01000661.1	48	32563	34068	-1	D			YP_008061162.1	YP_008061162.1 virion structural protein [Rhodococcus phage E3]	False	0.248	64.0	2.229e-09	Lysozyme like domain [PF18896.3]; C-type lysozyme/alpha-lactalbumin family [PF00062.23]				0	False	F
