	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000466.1_1	QGNH01000466.1	QGNH01000466.1	1	3	74	-1	E																				0	False	F
QGNH01000466.1_2	QGNH01000466.1	QGNH01000466.1	2	23	442	-1	C	K17733	peptidoglycan LD-endopeptidase CwlK [EC:3.4.-.-]	YP_009223760.1	YP_009223760.1 endolysin [Geobacillus virus E3]	False	0.364	74.0	6.87e-15	MER0837271	M15C	MER0837271 - Ply500 L-Ala-D-Glu peptidase (Siansivirga zeaxanthinifaciens) [M15.021]#M15C#{peptidase unit: 44-156}~source A0A0C5VWS3~	False	76.0	3.618e-15	0.384	D-alanyl-D-alanine carboxypeptidase [PF13539.9]; D-alanyl-D-alanine carboxypeptidase [PF02557.20]				0	False	PF
QGNH01000466.1_3	QGNH01000466.1	QGNH01000466.1	3	508	2322	-1	E																				0	False	F
QGNH01000466.1_4	QGNH01000466.1	QGNH01000466.1	4	2333	4387	-1	E																				0	False	F
QGNH01000466.1_5	QGNH01000466.1	QGNH01000466.1	5	4387	5004	-1	E			YP_009287754.1	YP_009287754.1 putative tail fiber protein [Enterobacter phage Tyrion]	False	0.386	79.0	1.31e-15												0	False	F
QGNH01000466.1_6	QGNH01000466.1	QGNH01000466.1	6	5007	9749	-1	E																				0	False	
QGNH01000466.1_7	QGNH01000466.1	QGNH01000466.1	7	9749	11497	-1	E																				0	False	
QGNH01000466.1_8	QGNH01000466.1	QGNH01000466.1	8	11497	12042	-1	E			YP_005097991.1	YP_005097991.1 internal virion protein [Salmonella phage SPN1S]	False	0.334	74.0	2.706e-14									VOG01668	REFSEQ internal virion protein; Xu	Xu	0	False	
QGNH01000466.1_9	QGNH01000466.1	QGNH01000466.1	9	12039	12494	-1	E			YP_007518346.1	YP_007518346.1 tail fiber adhesin [Vibrio phage VvAW1]	False	0.314	70.0	3.256e-13									VOG01980	REFSEQ short tail fiber protein; Xu	Xu	0	False	
QGNH01000466.1_10	QGNH01000466.1	QGNH01000466.1	10	12491	12751	-1	E																				0	False	
QGNH01000466.1_11	QGNH01000466.1	QGNH01000466.1	11	12748	13296	-1	E																				0	False	
QGNH01000466.1_12	QGNH01000466.1	QGNH01000466.1	12	13297	14604	-1	E																				0	False	
