	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000758.1_1	QGNH01000758.1	QGNH01000758.1	1	2	424	-1	E													0	False	F
QGNH01000758.1_2	QGNH01000758.1	QGNH01000758.1	2	428	910	-1	E													0	False	F
QGNH01000758.1_3	QGNH01000758.1	QGNH01000758.1	3	939	1484	-1	E													0	False	F
QGNH01000758.1_4	QGNH01000758.1	QGNH01000758.1	4	1501	3432	-1	E			YP_006546300.1	YP_006546300.1 hypothetical protein Tsac_2859 [Thermoanaerobacterium phage THSA-485A]	False	0.192	98.0	1.037e-19		VOG10791	REFSEQ major capsid protein; Xu	Xu	0	False	F
QGNH01000758.1_5	QGNH01000758.1	QGNH01000758.1	5	3461	4843	-1	C	K06904	uncharacterized protein	YP_006546301.1	YP_006546301.1 hypothetical protein Tsac_2860 [Thermoanaerobacterium phage THSA-485A]	False	0.31	72.0	6.94e-12	Caudovirus prohead serine protease [PF04586.20]	VOG03893	sp|P45920|YQBD_BACSU Uncharacterized protein YqbD; Xu	Xu	0	False	F
QGNH01000758.1_6	QGNH01000758.1	QGNH01000758.1	6	4840	5316	-1	E													0	False	F
QGNH01000758.1_7	QGNH01000758.1	QGNH01000758.1	7	5303	6901	-1	D			YP_006546302.1	YP_006546302.1 portal protein [Thermoanaerobacterium phage THSA-485A]	False	0.301	98.0	1.116e-19	Phage portal protein [PF04860.15]; Phage Mu protein F like protein [PF04233.17]	VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xr;Xs;Xh;Xp	0	False	V
QGNH01000758.1_8	QGNH01000758.1	QGNH01000758.1	8	6912	7781	-1	E			YP_006546302.1	YP_006546302.1 portal protein [Thermoanaerobacterium phage THSA-485A]	False	0.311	108.0	2.9849999999999998e-24					0	False	
QGNH01000758.1_9	QGNH01000758.1	QGNH01000758.1	9	7831	8226	-1	E													0	False	
QGNH01000758.1_10	QGNH01000758.1	QGNH01000758.1	10	8361	8615	-1	E													0	False	
QGNH01000758.1_11	QGNH01000758.1	QGNH01000758.1	11	8696	8899	-1	E													0	False	
QGNH01000758.1_12	QGNH01000758.1	QGNH01000758.1	12	8896	9363	-1	E													0	False	
QGNH01000758.1_13	QGNH01000758.1	QGNH01000758.1	13	9407	11161	-1	C	K06909	phage terminase large subunit	YP_009200118.1	YP_009200118.1 terminase large subunit [Streptomyces phage TP1604]	False	0.228	126.0	1.57e-28	Phage terminase large subunit [PF04466.16]; Terminase RNAseH like domain [PF17288.5]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	
QGNH01000758.1_14	QGNH01000758.1	QGNH01000758.1	14	11269	12003	1	C	K06400	site-specific DNA recombinase	YP_004301563.1	YP_004301563.1 integrase [Brochothrix phage BL3]	False	0.324	88.0	3.1e-18	Resolvase, N terminal domain [PF00239.24]	VOG00303	sp|P03014|PINE_ECOLI Serine recombinase PinE; Xr	Xr	0	False	V
QGNH01000758.1_15	QGNH01000758.1	QGNH01000758.1	15	12383	12517	1	E													0	False	
QGNH01000758.1_16	QGNH01000758.1	QGNH01000758.1	16	12779	13354	-1	C	K07474	phage terminase small subunit	YP_007678074.1	YP_007678074.1 terminase small subunit [Bacillus phage PM1]	False	0.291	70.0	1.448e-12	Terminase small subunit [PF03592.19]	VOG01634	sp|P68928|TERS_BPSF6 Terminase small subunit; Xr	Xr	0	False	V
QGNH01000758.1_17	QGNH01000758.1	QGNH01000758.1	17	13594	13842	1	E													0	False	
QGNH01000758.1_18	QGNH01000758.1	QGNH01000758.1	18	13903	14172	1	E													0	False	
QGNH01000758.1_19	QGNH01000758.1	QGNH01000758.1	19	14175	14498	1	E													1	False	
QGNH01000758.1_20	QGNH01000758.1	QGNH01000758.1	20	14849	15217	1	E													0	False	
QGNH01000758.1_21	QGNH01000758.1	QGNH01000758.1	21	15268	15897	1	E													0	False	
QGNH01000758.1_22	QGNH01000758.1	QGNH01000758.1	22	16001	16210	1	E													0	False	
QGNH01000758.1_23	QGNH01000758.1	QGNH01000758.1	23	16272	16415	1	E													0	False	
QGNH01000758.1_24	QGNH01000758.1	QGNH01000758.1	24	16418	16570	1	E													0	False	
QGNH01000758.1_25	QGNH01000758.1	QGNH01000758.1	25	16573	16929	1	E													0	False	
QGNH01000758.1_26	QGNH01000758.1	QGNH01000758.1	26	17000	17239	1	E													0	False	
QGNH01000758.1_27	QGNH01000758.1	QGNH01000758.1	27	17217	17600	-1	E													0	False	
QGNH01000758.1_28	QGNH01000758.1	QGNH01000758.1	28	17590	18558	-1	D			YP_009855319.1	YP_009855319.1 site-specific DNA-methyltransferase [Flavobacterium phage vB_FspS_snusmum6-1]	False	0.529	331.0	1.619e-100	DNA methylase [PF01555.21]	VOG00306	sp|P14243|MTC9_CITFR Type II methyltransferase M.Cfr9I; XhXp	Xh;Xp	0	False	F
QGNH01000758.1_29	QGNH01000758.1	QGNH01000758.1	29	18534	19916	-1	D			YP_009854686.1	YP_009854686.1 helicase [Flavobacterium phage vB_FspS_hattifnatt9-1]	True	0.49	391.0	1.532e-118	SNF2-related domain [PF00176.26]; Helicase conserved C-terminal domain [PF00271.34]	VOG00107	sp|P20703|UVSW_BPT4 ATP-dependent DNA helicase uvsW; Xh	Xh	0	False	F
QGNH01000758.1_30	QGNH01000758.1	QGNH01000758.1	30	19913	20008	-1	E													0	False	F
QGNH01000758.1_31	QGNH01000758.1	QGNH01000758.1	31	20001	20840	-1	D									Toprim domain [PF13362.9]				0	False	F
QGNH01000758.1_32	QGNH01000758.1	QGNH01000758.1	32	20968	22740	-1	D			YP_009103053.1	YP_009103053.1 DNA helicase [Enterococcus phage EFC-1]	False	0.269	199.0	5.246e-52	Type III restriction enzyme, res subunit [PF04851.18]; Helicase conserved C-terminal domain [PF00271.34]; ERCC3/RAD25/XPB C-terminal helicase [PF16203.8]	VOG00107	sp|P20703|UVSW_BPT4 ATP-dependent DNA helicase uvsW; Xh	Xh	0	False	F
QGNH01000758.1_33	QGNH01000758.1	QGNH01000758.1	33	22737	23126	-1	E													0	False	F
