>NZ_ASXD01000001.1
222	386	+	3	1.320450	I:	D:
601	1254	+	1	1.297935	I:	D:
1262	1915	-	2	1.329737	I:	D:
2040	2459	-	3	1.315348	I:	D:
2456	3397	-	2	1.324764	I:	D:
3394	4371	-	1	1.322831	I:	D:
4378	5427	-	1	1.321301	I:	D:
5330	6304	-	2	1.315461	I:	D:
6301	7422	-	1	1.316049	I:	D:
7446	8144	-	3	1.321502	I:	D:
8158	9138	-	1	1.322152	I:	D:
9151	10266	-	1	1.332234	I:	D:
10230	11489	-	3	1.323877	I:	D:
11510	12640	-	2	1.316923	I:	D:
12651	13694	-	3	1.293521	I:	D:
13803	14444	-	3	1.312968	I:	D:
14448	15599	-	3	1.306270	I:	D:
15611	17173	-	2	1.312741	I:	D:
17193	18242	-	3	1.317676	I:	D:
18258	19184	-	3	1.318287	I:	D:
19181	20398	-	2	1.332028	I:	D:
20409	21104	-	3	1.324484	I:	D:
21070	21828	-	1	1.312388	I:	D:
22036	22491	-	1	1.350466	I:	D:
22743	23111	-	3	1.363969	I:	D:
23195	23476	-	2	1.357405	I:	D:
23652	24518	-	3	1.337022	I:	D:
24523	24684	+	1	1.358443	I:	D:
24697	25659	-	1	1.322315	I:	D:
25682	27196	-	2	1.309631	I:	D:
27193	28200	-	1	1.313778	I:	D:
28197	29381	-	3	1.298426	I:	D:
29404	31470	-	1	1.313960	I:	D:
31467	33455	-	3	1.307804	I:	D:
33474	34259	-	3	1.310196	I:	D:
34272	35225	-	3	1.296695	I:	D:
35293	36594	-	1	1.280574	I:	D:
36615	37064	-	3	1.332168	I:	D:
37231	38379	-	1	1.305906	I:	D:
38465	39325	-	2	1.320523	I:	D:
39403	40173	-	1	1.352570	I:	D:
40371	41411	+	3	1.340837	I:	D:
41450	42676	-	2	1.347686	I:	D:
42731	43663	-	2	1.335394	I:	D:
43770	44591	-	3	1.352156	I:	D:
44796	45677	+	3	1.310084	I:	D:
45792	47048	-	3	1.366066	I:	D:
47275	47853	-	1	1.335300	I:	D:
47894	48736	-	2	1.351142	I:	D:
48717	50135	-	3	1.324764	I:	D:
50132	51973	-	2	1.347237	I:	D:
