	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000327.1_1	QGNH01000327.1	QGNH01000327.1	1	35	931	1	D	YP_009361573.1	YP_009361573.1 RNA ligase [Pacmanvirus A23]	False	0.287	118.0	1.3300000000000001e-27								RNA ligase [PF09414.13]				0	False	F
QGNH01000327.1_2	QGNH01000327.1	QGNH01000327.1	2	928	1395	1	E																		0	False	F
QGNH01000327.1_3	QGNH01000327.1	QGNH01000327.1	3	1392	2027	1	E																		0	False	F
QGNH01000327.1_4	QGNH01000327.1	QGNH01000327.1	4	2027	2839	1	E																		0	False	F
QGNH01000327.1_5	QGNH01000327.1	QGNH01000327.1	5	2844	4907	1	D														Phage terminase large subunit gpA, ATPase domain [PF05876.15]				0	False	F
QGNH01000327.1_6	QGNH01000327.1	QGNH01000327.1	6	5022	5318	-1	E																		0	False	
QGNH01000327.1_7	QGNH01000327.1	QGNH01000327.1	7	5354	5653	1	E																		0	False	
QGNH01000327.1_8	QGNH01000327.1	QGNH01000327.1	8	5653	5835	1	E																		0	False	
QGNH01000327.1_9	QGNH01000327.1	QGNH01000327.1	9	5832	5978	1	E																		0	False	
QGNH01000327.1_10	QGNH01000327.1	QGNH01000327.1	10	6041	7729	1	E	YP_009221552.1	YP_009221552.1 portal protein [Verrucomicrobia phage P8625]	False	0.18	76.0	8.402e-13												0	False	F
QGNH01000327.1_11	QGNH01000327.1	QGNH01000327.1	11	7726	7932	1	E																		0	False	F
QGNH01000327.1_12	QGNH01000327.1	QGNH01000327.1	12	7936	8988	1	D	YP_007112481.1	YP_007112481.1 head maturation protease [Vibrio phage vB_VpaM_MAR]	False	0.297	96.0	4.562e-20	MER1354704	S49B	MER1354704 - subfamily S49B unassigned peptidases () [S49.UPB]#S49B#{peptidase unit: 103-286}~source PAW76827~	False	102.0	1.32e-21	0.357	Peptidase family S49 [PF01343.21]	VOG07465	sp|P03711|SCAF_LAMBD Capsid assembly protease C; XhXs	Xs;Xh	0	False	VPF
QGNH01000327.1_13	QGNH01000327.1	QGNH01000327.1	13	9114	9545	1	E																		0	False	F
QGNH01000327.1_14	QGNH01000327.1	QGNH01000327.1	14	9868	10908	1	E																		0	False	F
QGNH01000327.1_15	QGNH01000327.1	QGNH01000327.1	15	10922	11311	1	E																		0	False	F
QGNH01000327.1_16	QGNH01000327.1	QGNH01000327.1	16	11332	11766	1	E																		0	False	F
QGNH01000327.1_17	QGNH01000327.1	QGNH01000327.1	17	12238	12435	-1	E																		0	False	F
