	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000524.1_1	QGNH01000524.1	QGNH01000524.1	1	3	884	-1	E																				0	False	F
QGNH01000524.1_2	QGNH01000524.1	QGNH01000524.1	2	889	1710	-1	E																				0	False	F
QGNH01000524.1_3	QGNH01000524.1	QGNH01000524.1	3	1713	2360	-1	E																				0	False	F
QGNH01000524.1_4	QGNH01000524.1	QGNH01000524.1	4	2670	6452	-1	E																				0	False	F
QGNH01000524.1_5	QGNH01000524.1	QGNH01000524.1	5	6456	6938	-1	E																				0	False	
QGNH01000524.1_6	QGNH01000524.1	QGNH01000524.1	6	6940	8241	-1	E																				0	False	
QGNH01000524.1_7	QGNH01000524.1	QGNH01000524.1	7	8242	8778	-1	E																				0	False	
QGNH01000524.1_8	QGNH01000524.1	QGNH01000524.1	8	8783	10192	-1	E																				0	False	
QGNH01000524.1_9	QGNH01000524.1	QGNH01000524.1	9	10185	10415	-1	E																				0	False	
QGNH01000524.1_10	QGNH01000524.1	QGNH01000524.1	10	10412	10927	-1	E																				0	False	
QGNH01000524.1_11	QGNH01000524.1	QGNH01000524.1	11	10932	11516	-1	E																				0	False	
QGNH01000524.1_12	QGNH01000524.1	QGNH01000524.1	12	11521	11751	-1	E																				0	False	
QGNH01000524.1_13	QGNH01000524.1	QGNH01000524.1	13	11770	12204	-1	E																				0	False	
QGNH01000524.1_14	QGNH01000524.1	QGNH01000524.1	14	12255	13100	-1	E																				0	False	
QGNH01000524.1_15	QGNH01000524.1	QGNH01000524.1	15	13097	13657	-1	E																				0	False	
QGNH01000524.1_16	QGNH01000524.1	QGNH01000524.1	16	13654	14079	-1	E																				0	False	
QGNH01000524.1_17	QGNH01000524.1	QGNH01000524.1	17	14076	14237	-1	E																				0	False	
