	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001895.1_1	QGNH01001895.1	QGNH01001895.1	1	50	3997	-1	E			YP_009615412.1	YP_009615412.1 tail protein [Escherichia phage SRT8]	False	0.212	63.0	1.98e-08					0	False	F
QGNH01001895.1_2	QGNH01001895.1	QGNH01001895.1	2	4007	4801	-1	E													0	False	F
QGNH01001895.1_3	QGNH01001895.1	QGNH01001895.1	3	4794	5153	-1	D									Conserved hypothetical protein 2217 (DUF2460) [PF09343.13]				0	False	F
QGNH01001895.1_4	QGNH01001895.1	QGNH01001895.1	4	5153	5746	-1	E													0	False	
QGNH01001895.1_5	QGNH01001895.1	QGNH01001895.1	5	6062	6457	-1	E													0	False	
QGNH01001895.1_6	QGNH01001895.1	QGNH01001895.1	6	6429	7598	-1	E													0	False	
QGNH01001895.1_7	QGNH01001895.1	QGNH01001895.1	7	7615	8109	-1	E													0	False	
QGNH01001895.1_8	QGNH01001895.1	QGNH01001895.1	8	8111	8893	-1	E													0	False	F
QGNH01001895.1_9	QGNH01001895.1	QGNH01001895.1	9	8901	9239	-1	E													0	False	F
QGNH01001895.1_10	QGNH01001895.1	QGNH01001895.1	10	9298	10218	-1	D			YP_009598624.1	YP_009598624.1 major head protein [Vibrio phage SSP002]	False	0.225	61.0	5.319e-09	P22 coat protein - gene protein 5 [PF11651.11]	VOG00529	sp|P19727|CAPSB_BPT7 Minor capsid protein; XrXs	Xs;Xr	0	False	VF
QGNH01001895.1_11	QGNH01001895.1	QGNH01001895.1	11	10380	10964	-1	E													0	False	F
QGNH01001895.1_12	QGNH01001895.1	QGNH01001895.1	12	10986	12371	-1	E			YP_009996945.1	YP_009996945.1 portal protein [Xanthomonas phage Xoo-sp2]	False	0.188	74.0	1.289e-12		VOG00109	sp|Q05220|PORTL_BPML5 Portal protein; XpXrXs	Xs;Xp;Xr	0	False	VF
QGNH01001895.1_13	QGNH01001895.1	QGNH01001895.1	13	12388	13713	-1	C	K06909	phage terminase large subunit	YP_007674073.1	YP_007674073.1 terminase large subunit [Prochlorococcus phage MED4-184]	False	0.3	182.0	1.199e-47	Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]; Phage terminase large subunit [PF04466.16]	VOG00230	sp|O31952|YONF_BACSU SPbeta prophage-derived uncharacterized protein YonF; Xu	Xu	0	False	F
