locus_tag	ftype	length_bp	gene	EC_number	COG	product
AMDHIKDK_00001	CDS	1104	queH	1.17.99.6		Epoxyqueuosine reductase QueH
AMDHIKDK_00002	CDS	660	rsmF	2.1.1.178		Ribosomal RNA small subunit methyltransferase F
AMDHIKDK_00003	CDS	162				hypothetical protein
AMDHIKDK_00004	CDS	546				hypothetical protein
AMDHIKDK_00005	CDS	1272	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
AMDHIKDK_00006	CDS	639				hypothetical protein
AMDHIKDK_00007	CDS	144				hypothetical protein
AMDHIKDK_00008	CDS	198				hypothetical protein
AMDHIKDK_00009	CDS	1578				hypothetical protein
AMDHIKDK_00010	CDS	285	rnmV	3.1.26.8		Ribonuclease M5
AMDHIKDK_00011	CDS	210				hypothetical protein
AMDHIKDK_00012	CDS	360				hypothetical protein
AMDHIKDK_00013	CDS	267				hypothetical protein
AMDHIKDK_00014	CDS	192				hypothetical protein
AMDHIKDK_00015	CDS	1050	purT_1	2.1.2.-	COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase
AMDHIKDK_00016	CDS	999				hypothetical protein
AMDHIKDK_00017	CDS	609				hypothetical protein
AMDHIKDK_00018	CDS	1140				hypothetical protein
AMDHIKDK_00019	CDS	1632				hypothetical protein
AMDHIKDK_00020	CDS	492				hypothetical protein
AMDHIKDK_00021	CDS	342				hypothetical protein
AMDHIKDK_00022	CDS	624	recR		COG0353	Recombination protein RecR
AMDHIKDK_00023	CDS	600				hypothetical protein
AMDHIKDK_00024	CDS	1569	pglF	4.2.1.135	COG1086	UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase
AMDHIKDK_00025	CDS	249				hypothetical protein
AMDHIKDK_00026	CDS	381				hypothetical protein
AMDHIKDK_00027	CDS	321				hypothetical protein
AMDHIKDK_00028	CDS	474				hypothetical protein
AMDHIKDK_00029	CDS	528	gpx1	1.11.1.22		Hydroperoxy fatty acid reductase gpx1
AMDHIKDK_00030	CDS	438				hypothetical protein
AMDHIKDK_00031	CDS	591	sigL		COG1595	ECF RNA polymerase sigma factor SigL
AMDHIKDK_00032	CDS	924				hypothetical protein
AMDHIKDK_00033	CDS	891	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
AMDHIKDK_00034	CDS	567				hypothetical protein
AMDHIKDK_00035	CDS	384		5.1.3.29		L-fucose mutarotase
AMDHIKDK_00036	CDS	1020	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
AMDHIKDK_00037	CDS	813				hypothetical protein
AMDHIKDK_00038	CDS	1017	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
AMDHIKDK_00039	CDS	786	rbn	3.1.26.11		Ribonuclease BN
AMDHIKDK_00040	CDS	882				hypothetical protein
AMDHIKDK_00041	CDS	282				hypothetical protein
AMDHIKDK_00042	CDS	852	yhaM	3.1.-.-	COG3481	3'-5' exoribonuclease YhaM
AMDHIKDK_00043	CDS	273	groS		COG0234	10 kDa chaperonin
AMDHIKDK_00044	CDS	438				hypothetical protein
AMDHIKDK_00045	CDS	1143				hypothetical protein
AMDHIKDK_00046	CDS	1374				hypothetical protein
AMDHIKDK_00047	CDS	630				hypothetical protein
AMDHIKDK_00048	CDS	522	proX		COG3760	Prolyl-tRNA editing protein ProX
AMDHIKDK_00049	CDS	333				hypothetical protein
AMDHIKDK_00050	CDS	573				hypothetical protein
AMDHIKDK_00051	CDS	843				hypothetical protein
AMDHIKDK_00052	CDS	375				hypothetical protein
AMDHIKDK_00053	CDS	249				hypothetical protein
AMDHIKDK_00054	CDS	273	relK	3.1.-.-	COG4115	Toxin RelK
