	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000087.1_1	QGNH01000087.1	QGNH01000087.1	1	3	338	-1	D																Collagen triple helix repeat (20 copies) [PF01391.21]				0	False	F
QGNH01000087.1_2	QGNH01000087.1	QGNH01000087.1	2	316	1362	-1	E																				0	False	F
QGNH01000087.1_3	QGNH01000087.1	QGNH01000087.1	3	1366	2286	-1	E																	VOG00943	REFSEQ minor tail protein; Xu	Xu	0	False	F
QGNH01000087.1_4	QGNH01000087.1	QGNH01000087.1	4	2303	3196	-1	D			YP_009819789.1	YP_009819789.1 minor tail protein [Streptomyces phage Austintatious]	False	0.264	62.0	2.727e-09								Phage tail protein [PF05709.14]				0	False	F
QGNH01000087.1_5	QGNH01000087.1	QGNH01000087.1	5	3199	8082	-1	E			YP_001285821.1	YP_001285821.1 tail length tape measure protein [Geobacillus virus E2]	False	0.191	86.0	2.316e-15												0	False	F
QGNH01000087.1_6	QGNH01000087.1	QGNH01000087.1	6	8128	8316	-1	E																				0	False	
QGNH01000087.1_7	QGNH01000087.1	QGNH01000087.1	7	8349	8777	-1	E																				0	False	
QGNH01000087.1_8	QGNH01000087.1	QGNH01000087.1	8	8796	9833	-1	E																				0	False	
QGNH01000087.1_9	QGNH01000087.1	QGNH01000087.1	9	9834	10067	-1	E																				0	False	
QGNH01000087.1_10	QGNH01000087.1	QGNH01000087.1	10	10076	10516	-1	E																				0	False	
QGNH01000087.1_11	QGNH01000087.1	QGNH01000087.1	11	10516	11226	-1	D																Phage virion morphogenesis family [PF05069.16]				0	False	
QGNH01000087.1_12	QGNH01000087.1	QGNH01000087.1	12	11226	11678	-1	E																				0	False	
