locus_tag	ftype	length_bp	gene	EC_number	COG	product
CFCCBAFP_00001	CDS	2235	rIIA			Protein rIIA
CFCCBAFP_00002	CDS	204				hypothetical protein
CFCCBAFP_00003	CDS	300				hypothetical protein
CFCCBAFP_00004	CDS	153				hypothetical protein
CFCCBAFP_00005	CDS	1833				hypothetical protein
CFCCBAFP_00006	CDS	759				hypothetical protein
CFCCBAFP_00007	CDS	261				hypothetical protein
CFCCBAFP_00008	CDS	174				hypothetical protein
CFCCBAFP_00009	CDS	360				hypothetical protein
CFCCBAFP_00010	CDS	225				hypothetical protein
CFCCBAFP_00011	CDS	492				hypothetical protein
CFCCBAFP_00012	CDS	753				hypothetical protein
CFCCBAFP_00013	CDS	306				hypothetical protein
CFCCBAFP_00014	CDS	684	dexA	3.1.11.1		Exodeoxyribonuclease
CFCCBAFP_00015	CDS	240				hypothetical protein
CFCCBAFP_00016	CDS	1329	dda	3.6.4.12		ATP-dependent DNA helicase dda
CFCCBAFP_00017	CDS	297				hypothetical protein
CFCCBAFP_00018	CDS	747				hypothetical protein
CFCCBAFP_00019	CDS	615	modB_1	2.4.2.31		NAD--protein ADP-ribosyltransferase modB
CFCCBAFP_00020	CDS	558	modB_2	2.4.2.31		NAD--protein ADP-ribosyltransferase modB
CFCCBAFP_00021	CDS	237				hypothetical protein
CFCCBAFP_00022	CDS	177				hypothetical protein
CFCCBAFP_00023	CDS	489				hypothetical protein
CFCCBAFP_00024	CDS	150				hypothetical protein
CFCCBAFP_00025	CDS	195				hypothetical protein
CFCCBAFP_00026	CDS	339				hypothetical protein
CFCCBAFP_00027	CDS	198				hypothetical protein
CFCCBAFP_00028	CDS	234				Small outer capsid protein
CFCCBAFP_00029	CDS	672				hypothetical protein
CFCCBAFP_00030	CDS	519				hypothetical protein
CFCCBAFP_00031	CDS	198				hypothetical protein
CFCCBAFP_00032	CDS	201				hypothetical protein
CFCCBAFP_00033	CDS	1029		2.7.7.-		DNA primase
CFCCBAFP_00034	CDS	168				hypothetical protein
CFCCBAFP_00035	CDS	192				hypothetical protein
CFCCBAFP_00036	CDS	222				hypothetical protein
CFCCBAFP_00037	CDS	438				hypothetical protein
CFCCBAFP_00038	CDS	294	sp			Protein spackle
CFCCBAFP_00039	CDS	567				hypothetical protein
CFCCBAFP_00040	CDS	291				hypothetical protein
CFCCBAFP_00041	CDS	303				hypothetical protein
CFCCBAFP_00042	CDS	1125		3.6.4.-		ATP-dependent helicase 41
CFCCBAFP_00043	CDS	342				hypothetical protein
CFCCBAFP_00044	CDS	1179	UVSX			Recombination and repair protein
CFCCBAFP_00045	CDS	129				hypothetical protein
CFCCBAFP_00046	CDS	504				hypothetical protein
CFCCBAFP_00047	CDS	144				hypothetical protein
CFCCBAFP_00048	CDS	243	imm			Immunity protein
CFCCBAFP_00049	CDS	2715		2.7.7.7		DNA-directed DNA polymerase
CFCCBAFP_00050	CDS	369	regA			Translation repressor protein
CFCCBAFP_00051	CDS	579				Sliding-clamp-loader gp44 subunit
CFCCBAFP_00052	CDS	960				Sliding-clamp-loader gp44 subunit
CFCCBAFP_00053	CDS	696				DNA polymerase processivity component
CFCCBAFP_00054	CDS	633				hypothetical protein
CFCCBAFP_00055	CDS	408	rpbA			15 kDa RNA polymerase-binding protein
CFCCBAFP_00056	CDS	192				hypothetical protein
CFCCBAFP_00057	CDS	1683		3.1.11.-		Exonuclease subunit 2
CFCCBAFP_00058	CDS	1020		3.1.11.-		Exonuclease subunit 1
CFCCBAFP_00059	CDS	174				hypothetical protein
CFCCBAFP_00060	CDS	204				hypothetical protein
CFCCBAFP_00061	CDS	312				hypothetical protein
CFCCBAFP_00062	CDS	234				hypothetical protein
CFCCBAFP_00063	CDS	558				RNA polymerase sigma factor
CFCCBAFP_00064	CDS	267				hypothetical protein
CFCCBAFP_00065	CDS	267				hypothetical protein
CFCCBAFP_00066	CDS	327				hypothetical protein
CFCCBAFP_00067	CDS	198				hypothetical protein
CFCCBAFP_00068	CDS	132				hypothetical protein
CFCCBAFP_00069	CDS	294				hypothetical protein
CFCCBAFP_00070	CDS	249				hypothetical protein
CFCCBAFP_00071	CDS	183				hypothetical protein
CFCCBAFP_00072	CDS	300				hypothetical protein
CFCCBAFP_00073	CDS	216				hypothetical protein
CFCCBAFP_00074	CDS	129				hypothetical protein
CFCCBAFP_00075	CDS	474		3.1.-.-		Recombination endonuclease VII
CFCCBAFP_00076	CDS	177				hypothetical protein
CFCCBAFP_00077	CDS	270				hypothetical protein
