	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000962.1_1	QGNH01000962.1	QGNH01000962.1	1	3	275	1	E											0	False	F
QGNH01000962.1_2	QGNH01000962.1	QGNH01000962.1	2	235	729	1	D							Bacteriophage clamp loader A subunit [PF16790.8]	VOG07251	sp|P04527|LOADS_BPT4 Sliding-clamp-loader small subunit; Xr	Xr	0	False	VF
QGNH01000962.1_3	QGNH01000962.1	QGNH01000962.1	3	722	1369	1	E											0	False	F
QGNH01000962.1_4	QGNH01000962.1	QGNH01000962.1	4	1347	1637	-1	E											0	False	F
QGNH01000962.1_5	QGNH01000962.1	QGNH01000962.1	5	1637	1957	-1	E											0	False	F
QGNH01000962.1_6	QGNH01000962.1	QGNH01000962.1	6	2007	3320	1	D	YP_004061461.1	YP_004061461.1 aminotransferase [Bathycoccus sp. RCC1105 virus BpV1]	False	0.26	139.0	2.993e-33	DegT/DnrJ/EryC1/StrS aminotransferase family [PF01041.20]; Cys/Met metabolism PLP-dependent enzyme [PF01053.23]	VOG01698	sp|Q5UPL1|YL136_MIMIV Uncharacterized protein L136; Xu	Xu	0	False	MKF
QGNH01000962.1_7	QGNH01000962.1	QGNH01000962.1	7	3310	4119	1	D	YP_009174622.1	YP_009174622.1 nucleotide-sugar epimerase [Yellowstone lake phycodnavirus 2]	False	0.211	74.0	2.041e-13	GDP-mannose 4,6 dehydratase [PF16363.8]; NAD dependent epimerase/dehydratase family [PF01370.24]; RmlD substrate binding domain [PF04321.20]; Male sterility protein [PF07993.15]	VOG00055	sp|Q9SYM5|RHM1_ARATH Trifunctional UDP-glucose 4,6-dehydratase/UDP-4-keto-6-deoxy-D-glucose 3,5-epimerase/UDP-4-keto-L-rhamnose-reductase RHM1; Xh	Xh	0	False	MKF
QGNH01000962.1_8	QGNH01000962.1	QGNH01000962.1	8	4114	5268	-1	E	YP_010114514.1	YP_010114514.1 glycosyltransferase [Flavobacterium phage vB_FspM_immuto_2-6A]	False	0.387	260.0	7.465e-75					0	False	F
QGNH01000962.1_9	QGNH01000962.1	QGNH01000962.1	9	5265	6098	-1	E											0	False	
QGNH01000962.1_10	QGNH01000962.1	QGNH01000962.1	10	6095	6961	-1	E	YP_010114514.1	YP_010114514.1 glycosyltransferase [Flavobacterium phage vB_FspM_immuto_2-6A]	False	0.261	96.0	1.9540000000000003e-20					0	False	
QGNH01000962.1_11	QGNH01000962.1	QGNH01000962.1	11	6958	7629	-1	E	YP_010670321.1	YP_010670321.1 hypothetical protein PQC13_gp346 [Synechococcus phage S-SRM01]	False	0.364	126.0	2.121e-31					0	False	
QGNH01000962.1_12	QGNH01000962.1	QGNH01000962.1	12	7631	8368	-1	E											0	False	F
QGNH01000962.1_13	QGNH01000962.1	QGNH01000962.1	13	8368	9735	-1	D	YP_009213163.1	YP_009213163.1 B12-binding domain-containing radical SAM protein [Streptomyces phage SF3]	False	0.238	70.0	3.662e-11	Radical SAM superfamily [PF04055.24]; B12 binding domain [PF02310.22]				0	False	F
QGNH01000962.1_14	QGNH01000962.1	QGNH01000962.1	14	9737	10723	-1	E	YP_007674403.1	YP_007674403.1 hypothetical protein SWZG_00038 [Synechococcus phage S-SKS1]	False	0.358	182.0	4.625e-49		VOG20949	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000962.1_15	QGNH01000962.1	QGNH01000962.1	15	10701	11441	-1	E											0	False	F
QGNH01000962.1_16	QGNH01000962.1	QGNH01000962.1	16	11438	12175	-1	D	YP_009665065.1	YP_009665065.1 methyltransferase [Micromonas pusilla virus SP1]	False	0.303	84.0	9.077e-17	Methyltransferase FkbM domain [PF05050.15]; Vibrio cholerae RfbT protein [PF05575.14]	VOG00316	REFSEQ methyltransferase; Xu	Xu	0	False	F
QGNH01000962.1_17	QGNH01000962.1	QGNH01000962.1	17	12181	12396	-1	E	YP_010114507.1	YP_010114507.1 hypothetical protein KNV73_gp176 [Flavobacterium phage vB_FspM_immuto_2-6A]	False	0.647	91.0	6.374999999999999e-22					0	False	F
QGNH01000962.1_18	QGNH01000962.1	QGNH01000962.1	18	12393	13085	-1	D	YP_010114505.1	YP_010114505.1 glycosyltransferase family 2 [Flavobacterium phage vB_FspM_immuto_2-6A]	False	0.362	130.0	1.193e-32	Glycosyl transferase family 2 [PF00535.29]	VOG17744	REFSEQ hypothetical protein; Xu	Xu	0	False	F
