	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000833.1_1	QGNH01000833.1	QGNH01000833.1	1	3	1193	-1	E			YP_009604252.1	YP_009604252.1 hypothetical protein FDH88_gp13 [Rhodobacter phage RcSpartan]	False	0.392	79.0	2.131e-14					0	False	F
QGNH01000833.1_2	QGNH01000833.1	QGNH01000833.1	2	1196	1531	-1	E													0	False	F
QGNH01000833.1_3	QGNH01000833.1	QGNH01000833.1	3	1545	1769	-1	E													0	False	F
QGNH01000833.1_4	QGNH01000833.1	QGNH01000833.1	4	1778	2257	-1	E													0	False	F
QGNH01000833.1_5	QGNH01000833.1	QGNH01000833.1	5	2324	2863	-1	E			YP_009287741.1	YP_009287741.1 hypothetical protein BI095_gp09 [Enterobacter phage Tyrion]	False	0.284	67.0	9.059e-12					0	False	F
QGNH01000833.1_6	QGNH01000833.1	QGNH01000833.1	6	2881	3936	-1	E			YP_009007074.1	YP_009007074.1 major head protein [Pseudomonas phage vB_PaeP_Tr60_Ab31]	False	0.449	279.0	4.9399999999999996e-82		VOG02257	REFSEQ major head protein; Xu	Xu	0	False	F
QGNH01000833.1_7	QGNH01000833.1	QGNH01000833.1	7	3989	4816	-1	E			YP_010660688.1	YP_010660688.1 stabilization protein [Pseudomonas phage UFJF_PfDIW6]	False	0.296	69.0	1.433e-11		VOG10710	REFSEQ protease; Xu	Xu	0	False	F
QGNH01000833.1_8	QGNH01000833.1	QGNH01000833.1	8	4903	5244	-1	E										VOG01457	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000833.1_9	QGNH01000833.1	QGNH01000833.1	9	5244	5492	-1	E													0	False	
QGNH01000833.1_10	QGNH01000833.1	QGNH01000833.1	10	5483	5659	-1	E													0	False	
QGNH01000833.1_11	QGNH01000833.1	QGNH01000833.1	11	5656	5868	-1	E													0	False	
QGNH01000833.1_12	QGNH01000833.1	QGNH01000833.1	12	5892	7766	-1	D			NP_848212.1	NP_848212.1 head-tail adaptor [Salmonella phage epsilon15]	False	0.34	299.0	9.784e-85	Bacteriophage head to tail connecting protein [PF12236.11]	VOG00516	sp|P03728|PORTL_BPT7 Portal protein; XpXrXs	Xr;Xp;Xs	0	False	V
QGNH01000833.1_13	QGNH01000833.1	QGNH01000833.1	13	7820	8227	-1	E													0	False	
QGNH01000833.1_14	QGNH01000833.1	QGNH01000833.1	14	8230	8691	-1	E			NP_958692.1	NP_958692.1 short tail fiber protein [Bordetella phage BPP-1]	False	0.546	151.0	3.551e-41		VOG01980	REFSEQ short tail fiber protein; Xu	Xu	0	False	
QGNH01000833.1_15	QGNH01000833.1	QGNH01000833.1	15	8688	9140	-1	E			NP_958693.1	NP_958693.1 GNAT family N-acetyltransferase [Bordetella phage BPP-1]	False	0.371	93.0	2.932e-21					0	False	
QGNH01000833.1_16	QGNH01000833.1	QGNH01000833.1	16	9193	9369	-1	E													0	False	
QGNH01000833.1_17	QGNH01000833.1	QGNH01000833.1	17	9369	9749	-1	E													0	False	
QGNH01000833.1_18	QGNH01000833.1	QGNH01000833.1	18	9749	10549	-1	E													0	False	
QGNH01000833.1_19	QGNH01000833.1	QGNH01000833.1	19	10549	11199	-1	D									Repeat of unknown function (DUF5907) [PF19264.2]				0	False	
QGNH01000833.1_20	QGNH01000833.1	QGNH01000833.1	20	11218	11961	-1	E													0	False	
QGNH01000833.1_21	QGNH01000833.1	QGNH01000833.1	21	11975	14464	-1	D			YP_007237177.1	YP_007237177.1 putative terminase large subunit [Pseudomonas phage AF]	True	0.557	491.0	2.193e-147	Hint domain [PF13403.9]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01000833.1_22	QGNH01000833.1	QGNH01000833.1	22	14499	14666	-1	E													0	False	F
QGNH01000833.1_23	QGNH01000833.1	QGNH01000833.1	23	14656	14967	-1	D			YP_001285703.1	YP_001285703.1 p33 [Xanthomonas phage Xop411]	False	0.572	108.0	2.534e-27	dATP/dGTP diphosphohydrolase, N-terminal [PF18909.3]	VOG03266	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000833.1_24	QGNH01000833.1	QGNH01000833.1	24	14964	15125	-1	E													0	False	F
QGNH01000833.1_25	QGNH01000833.1	QGNH01000833.1	25	15205	15447	-1	E													0	False	F
QGNH01000833.1_26	QGNH01000833.1	QGNH01000833.1	26	15444	15707	-1	E													0	False	F
QGNH01000833.1_27	QGNH01000833.1	QGNH01000833.1	27	15704	16189	-1	E													0	False	F
QGNH01000833.1_28	QGNH01000833.1	QGNH01000833.1	28	16412	16525	-1	E													0	False	F
QGNH01000833.1_29	QGNH01000833.1	QGNH01000833.1	29	16522	17100	-1	C	K14060	putative DNA-invertase from lambdoid prophage Rac	YP_009211932.1	YP_009211932.1 DNA invertase [Escherichia phage pro483]	False	0.455	145.0	1.462e-38	Resolvase, N terminal domain [PF00239.24]				0	False	F
QGNH01000833.1_30	QGNH01000833.1	QGNH01000833.1	30	17507	17683	1	E			YP_010738772.1	YP_010738772.1 hypothetical protein P9A49_gp45 [Janthinobacterium phage vB_JliM-Donnerlittchen]	False	0.703	78.0	1.638e-17					0	False	F
