locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NC_023745_454_669_-												Hypothetical
NC_023745_800_1231_+					phrog_226	VOG00726	PHROG:phrog_226	143	4.3e-60	194.1		minor tail protein
NC_023745_1323_1637_+												Hypothetical
NC_023745_1642_2718_+		K19721			phrog_819, phrog_819	VOG00020	PHROG:phrog_819	358	5.1e-130	253.7		tail protein
NC_023745_2722_3387_+					phrog_356	VOG08021	PHROG:phrog_356	221	2.7e-79	257.8		minor tail protein
NC_023745_3366_3758_+												Hypothetical
NC_023745_3791_3928_+												Hypothetical
NC_023745_3928_5409_+		K03791	COG3179	GH19	phrog_317	VOG31896, VOG03532, VOG31896	PHROG:phrog_317	493	2e-199	655.5		endolysin
NC_023745_5475_5858_+					phrog_526	VOG03716	PHROG:phrog_526	127	4.3e-51	165.0		holin
NC_023745_5858_6838_+					phrog_102	VOG00985	PHROG:phrog_102	326	2.3e-114	374.6		endolysin
NC_023745_6861_8558_+			COG4626		phrog_9	VOG00185	VOG:VOG00185	565	1.9e-213	544.3		sp|O64206|VG13_BPMD2 Gene 13 protein
NC_023745_8555_10006_+					phrog_104	VOG00109	PHROG:phrog_104	483	1.1e-188	620.0		portal protein
NC_023745_10003_10863_+					phrog_193	VOG00912	PHROG:phrog_193	286	2.1e-110	361.8		head maturation protease
NC_023745_10917_11429_+					phrog_233	VOG08006	PHROG:phrog_233	170	5e-63	204.7		head scaffolding protein
NC_023745_11457_12389_+			COG4653		phrog_10	VOG00134	VOG:VOG00134	310	1.9e-76	250.3		sp|O64210|CAPSD_BPMD2 Probable major capsid protein gp17
NC_023745_12456_12668_+					phrog_748	VOG08028	PHROG:phrog_748	70	3.1e-28	90.2		head-tail connector protein
NC_023745_12668_12982_+					phrog_21193	VOG17162	PHROG:phrog_21193	104	1.2e-72	233.1		head-tail connector protein
NC_023745_13000_13356_+					phrog_137	VOG00419	PHROG:phrog_137	118	2.1e-49	159.7		head-tail adaptor Ad1
NC_023745_13517_13879_+					phrog_320	VOG00901	PHROG:phrog_320	120	8.1e-61	195.5		head closure Hc1
NC_023745_13881_14273_+					phrog_321	VOG00560	PHROG:phrog_321	130	1.3e-52	169.2		tail completion or Neck1 protein
NC_023745_14273_14710_+					phrog_123	VOG00096	PHROG:phrog_123	145	8e-49	157.7		tail terminator
NC_023745_14700_15290_+					phrog_117	VOG00135	PHROG:phrog_117	196	1.5e-69	226.3		major tail protein
NC_023745_15409_15780_+					phrog_330	VOG00515	PHROG:phrog_330	123	1.5e-51	166.1		tail assembly chaperone
NC_023745_15846_16277_+					phrog_393	VOG00515	PHROG:phrog_393	143	9.7e-52	168.2		tail assembly chaperone
NC_023745_16196_18796_+			COG5412		phrog_305		PHROG:phrog_305	866	2.1e-283	930.1		tail length tape measure protein
NC_023745_18801_20141_+					phrog_106	VOG08022, VOG08022	PHROG:phrog_106	446	5.3e-121	395.4		minor tail protein
NC_023745_20138_21919_+					phrog_110	VOG02068	PHROG:phrog_110	593	4.8e-246	809.4		minor tail protein
NC_023745_21941_22387_+					phrog_352	VOG01373	PHROG:phrog_352	148	4.3e-78	252.2		minor tail protein
NC_023745_22396_22842_+					phrog_1298	VOG03534	PHROG:phrog_1298	148	2e-62	201.4		minor tail protein
NC_023745_22832_23260_+												Hypothetical
NC_023745_23274_25130_+					phrog_737	VOG04076	PHROG:phrog_737	618	3.9e-248	816.7		minor tail protein
NC_023745_25195_25416_-												Hypothetical
NC_023745_25466_26605_-		K14059	COG4974		phrog_1	VOG00056	VOG:VOG00056	373	3.7e-80	262.3		sp|P22877|INTR_SACER Integrase
NC_023745_26997_27413_+					phrog_733	VOG08507	PHROG:phrog_733	138	1e-75	246.9		excisionase
NC_023745_27486_27659_-		K07450	COG3311		phrog_66	VOG00006	PHROG:phrog_66	57	1.6e-18	59.7		excisionase and transcriptional regulator
NC_023745_28255_28455_-												Hypothetical
NC_023745_28927_29283_-												Hypothetical
NC_023745_29270_29545_-												Hypothetical
NC_023745_29748_29927_-												Hypothetical
NC_023745_29975_30145_-												Hypothetical
NC_023745_30166_31992_-	K02335	K02335	COG0749		phrog_17	VOG00075	PHROG:phrog_17	608	1.7e-179	590.4		DNA polymerase
NC_023745_32000_32302_-					phrog_517	VOG01431	PHROG:phrog_517	56	1.7e-28	91.3		HTH DNA binding protein
NC_023745_32302_32475_-												Hypothetical
NC_023745_32484_33203_-	K03465	K03465	COG1351		phrog_85	VOG03899	VOG:VOG03899	239	1.8e-82	270.5		sp|Q05259|THYX_BPML5 Probable flavin-dependent thymidylate synthase
NC_023745_33271_33870_-					phrog_364	VOG08029	PHROG:phrog_364	178	1.2e-66	216.7		ribonucleoside reductase class II
NC_023745_33833_35884_-	K00527	K00527	COG0209		phrog_367	VOG00122	PHROG:phrog_367	662	0	1023.7		ribonucleotide reductase
NC_023745_35881_36777_-					phrog_354, phrog_499	VOG02684	VOG:VOG02684	294	9.9e-106	345.5		sp|O64242|VG52_BPMD2 Gene 52 protein
NC_023745_36781_37548_-		K07095	COG1409		phrog_221	VOG01525	PHROG:phrog_221	250	1.8e-124	407.4		metallo-phosphoesterase
NC_023745_37541_37816_-					phrog_1167	VOG00810	PHROG:phrog_1167	91	1.5e-50	163.5		phosphofructokinase
NC_023745_37883_38542_-	K02316	K02316	COG0358		phrog_849	VOG00229	PHROG:phrog_849	219	2.7e-50	163.3		DNA primase
NC_023745_38755_38889_-												Hypothetical
NC_023745_38911_39381_-		K18960			phrog_307	VOG00650	PHROG:phrog_307	156	5.5e-78	253.0		endonuclease VII
NC_023745_39445_40263_-		K00433	COG2267	CE1	phrog_789	VOG00261	PHROG:phrog_789	272	1.4e-134	439.9		esterase/lipase
NC_023745_40266_40646_-					phrog_289	VOG00196	PHROG:phrog_289	73	3e-28	90.7		GTP-binding domain
NC_023745_40643_40867_-												Hypothetical
NC_023745_40925_41470_-	K00762	K00762	COG0461		phrog_2068	VOG08033	PHROG:phrog_2068	181	1.7e-110	358.8		phosphoribosyl transferase
NC_023745_41490_42296_-		K02314	COG0305		phrog_243	VOG00297	PHROG:phrog_243	268	7.9e-129	420.3		DnaB-like replicative helicase
NC_023745_42381_42575_-												Hypothetical
NC_023745_42572_42796_-												Hypothetical
NC_023745_42806_43597_-		K07465	COG2887		phrog_69	VOG00510	PHROG:phrog_69	254	1.5e-63	207.5		exonuclease
NC_023745_43594_44016_-												Hypothetical
NC_023745_44095_44607_-					phrog_357	VOG00931	VOG:VOG00931	170	2.5e-99	324.9		sp|Q05286|VG71_BPML5 Repressor-like immunity protein
NC_023745_44816_44944_-												Hypothetical
NC_023745_45069_45317_-												Hypothetical
NC_023745_45314_45628_-												Hypothetical
NC_023745_45785_46045_-					phrog_439	VOG08038	PHROG:phrog_439	86	7.4e-32	101.8		site-specific recombination directionality factor RDF
NC_023745_46084_46242_-												Hypothetical
NC_023745_46250_46393_-												Hypothetical
NC_023745_46604_47191_-					phrog_1008	VOG00287	PHROG:phrog_1008	195	3.3e-77	251.2		DNA methyltransferase
NC_023745_47696_47866_-					phrog_865	VOG00588	PHROG:phrog_865	56	1.5e-28	91.1		HNH endonuclease
NC_023745_47869_48339_-												Hypothetical
NC_023745_48503_48856_-												Hypothetical
NC_023745_49032_49244_-												Hypothetical
NC_023745_49336_49542_-												Hypothetical
NC_023745_49565_50449_-												Hypothetical
