locus_tag	ftype	length_bp	gene	EC_number	COG	product
JLMKFIFL_00001	CDS	894				hypothetical protein
JLMKFIFL_00002	CDS	867				hypothetical protein
JLMKFIFL_00003	CDS	801				hypothetical protein
JLMKFIFL_00004	CDS	1026				hypothetical protein
JLMKFIFL_00005	CDS	924				hypothetical protein
JLMKFIFL_00006	CDS	945				hypothetical protein
JLMKFIFL_00007	CDS	1071				hypothetical protein
JLMKFIFL_00008	CDS	882				hypothetical protein
JLMKFIFL_00009	CDS	603				hypothetical protein
JLMKFIFL_00010	CDS	900				hypothetical protein
JLMKFIFL_00011	CDS	819				hypothetical protein
JLMKFIFL_00012	CDS	906				hypothetical protein
JLMKFIFL_00013	CDS	981				hypothetical protein
JLMKFIFL_00014	CDS	633				hypothetical protein
JLMKFIFL_00015	CDS	1203				hypothetical protein
JLMKFIFL_00016	CDS	3051				hypothetical protein
JLMKFIFL_00017	CDS	2244				hypothetical protein
JLMKFIFL_00018	CDS	1176				hypothetical protein
JLMKFIFL_00019	CDS	972				hypothetical protein
JLMKFIFL_00020	CDS	2514				hypothetical protein
JLMKFIFL_00021	CDS	1284				hypothetical protein
JLMKFIFL_00022	CDS	972				hypothetical protein
JLMKFIFL_00023	CDS	579				hypothetical protein
JLMKFIFL_00024	CDS	2049				hypothetical protein
JLMKFIFL_00025	CDS	1293				hypothetical protein
JLMKFIFL_00026	CDS	552				hypothetical protein
JLMKFIFL_00027	CDS	1551				hypothetical protein
JLMKFIFL_00028	CDS	165				hypothetical protein
JLMKFIFL_00029	CDS	2157				hypothetical protein
JLMKFIFL_00030	CDS	987				G-protein coupled receptor UL33
JLMKFIFL_00031	CDS	2565				hypothetical protein
JLMKFIFL_00032	CDS	1560				Protein UL35
JLMKFIFL_00033	CDS	1266				hypothetical protein
JLMKFIFL_00034	CDS	330				hypothetical protein
JLMKFIFL_00035	CDS	1038				hypothetical protein
JLMKFIFL_00036	CDS	1494				hypothetical protein
JLMKFIFL_00037	CDS	717				hypothetical protein
JLMKFIFL_00038	CDS	366				hypothetical protein
JLMKFIFL_00039	CDS	273				hypothetical protein
JLMKFIFL_00040	CDS	492				hypothetical protein
JLMKFIFL_00041	CDS	1746				hypothetical protein
JLMKFIFL_00042	CDS	1236				hypothetical protein
JLMKFIFL_00043	CDS	2283	RIR1_1			Ribonucleoside-diphosphate reductase large subunit-like protein
JLMKFIFL_00044	CDS	1275	RIR1_2			Ribonucleoside-diphosphate reductase large subunit-like protein
JLMKFIFL_00045	CDS	843	TRX1			Triplex capsid protein 1
JLMKFIFL_00046	CDS	3123				hypothetical protein
JLMKFIFL_00047	CDS	6450		3.4.19.12		Large tegument protein deneddylase
JLMKFIFL_00048	CDS	297				hypothetical protein
JLMKFIFL_00049	CDS	1611				hypothetical protein
JLMKFIFL_00050	CDS	951				hypothetical protein
JLMKFIFL_00051	CDS	381				hypothetical protein
JLMKFIFL_00052	CDS	1554				hypothetical protein
JLMKFIFL_00053	CDS	1002	NEC1			Nuclear egress protein 1
JLMKFIFL_00054	CDS	3294		2.7.7.7		DNA polymerase catalytic subunit
JLMKFIFL_00055	CDS	2766	gB			Envelope glycoprotein B
JLMKFIFL_00056	CDS	2391				hypothetical protein
JLMKFIFL_00057	CDS	3576	DBP			Major DNA-binding protein
JLMKFIFL_00058	CDS	1023				hypothetical protein
JLMKFIFL_00059	CDS	2529				hypothetical protein
JLMKFIFL_00060	CDS	2895		2.7.7.-		DNA primase
JLMKFIFL_00061	CDS	897				hypothetical protein
JLMKFIFL_00062	CDS	1071				hypothetical protein
JLMKFIFL_00063	CDS	285				hypothetical protein
JLMKFIFL_00064	CDS	1317				hypothetical protein
JLMKFIFL_00065	CDS	189				hypothetical protein
JLMKFIFL_00066	CDS	2178	gH			Envelope glycoprotein H
JLMKFIFL_00067	CDS	174				hypothetical protein
JLMKFIFL_00068	CDS	1887				hypothetical protein
JLMKFIFL_00069	CDS	1416				hypothetical protein
JLMKFIFL_00070	CDS	777				hypothetical protein
JLMKFIFL_00071	CDS	2055				hypothetical protein
JLMKFIFL_00072	CDS	1797				hypothetical protein
JLMKFIFL_00073	CDS	2430				hypothetical protein
JLMKFIFL_00074	CDS	1764				hypothetical protein
JLMKFIFL_00075	CDS	936	TRX2			Triplex capsid protein 2
JLMKFIFL_00076	CDS	4062	MCP			Major capsid protein
JLMKFIFL_00077	CDS	2781				hypothetical protein
JLMKFIFL_00078	CDS	1281				hypothetical protein
JLMKFIFL_00079	CDS	939	TRM3	3.1.-.-		Tripartite terminase subunit 3
JLMKFIFL_00080	CDS	912				hypothetical protein
JLMKFIFL_00081	CDS	693				hypothetical protein
JLMKFIFL_00082	CDS	1548				hypothetical protein
JLMKFIFL_00083	CDS	1038				Cytoplasmic envelopment protein 2
JLMKFIFL_00084	CDS	708				hypothetical protein
JLMKFIFL_00085	CDS	1254				hypothetical protein
JLMKFIFL_00086	CDS	390				hypothetical protein
JLMKFIFL_00087	CDS	1932		2.7.1.-		Serine/threonine protein kinase UL97
JLMKFIFL_00088	CDS	1686				hypothetical protein
JLMKFIFL_00089	CDS	1062	gM			Envelope glycoprotein M
JLMKFIFL_00090	CDS	2439				hypothetical protein
JLMKFIFL_00091	CDS	924				hypothetical protein
JLMKFIFL_00092	CDS	1998	BBRF1			Portal protein
JLMKFIFL_00093	CDS	2751				hypothetical protein
JLMKFIFL_00094	CDS	444				hypothetical protein
JLMKFIFL_00095	CDS	696				hypothetical protein
JLMKFIFL_00096	CDS	261				hypothetical protein
JLMKFIFL_00097	CDS	702				hypothetical protein
JLMKFIFL_00098	CDS	741				hypothetical protein
JLMKFIFL_00099	CDS	789	UNG	3.2.2.27		Uracil-DNA glycosylase
JLMKFIFL_00100	CDS	825	gL			Envelope glycoprotein L
JLMKFIFL_00101	CDS	960				hypothetical protein
JLMKFIFL_00102	CDS	285				hypothetical protein
JLMKFIFL_00103	CDS	1698				hypothetical protein
JLMKFIFL_00104	CDS	330				hypothetical protein
JLMKFIFL_00105	CDS	303				hypothetical protein
JLMKFIFL_00106	CDS	756				hypothetical protein
JLMKFIFL_00107	CDS	369				hypothetical protein
JLMKFIFL_00108	CDS	312				hypothetical protein
JLMKFIFL_00109	CDS	201				hypothetical protein
JLMKFIFL_00110	CDS	276				hypothetical protein
JLMKFIFL_00111	CDS	1029				hypothetical protein
JLMKFIFL_00112	CDS	1044				hypothetical protein
JLMKFIFL_00113	CDS	117				hypothetical protein
JLMKFIFL_00114	CDS	855				Viral transcription factor IE2
JLMKFIFL_00115	CDS	1452				hypothetical protein
JLMKFIFL_00116	CDS	210				hypothetical protein
JLMKFIFL_00117	CDS	135				hypothetical protein
JLMKFIFL_00118	CDS	1215				hypothetical protein
JLMKFIFL_00119	CDS	501				hypothetical protein
JLMKFIFL_00120	CDS	351				hypothetical protein
JLMKFIFL_00121	CDS	1104				hypothetical protein
JLMKFIFL_00122	CDS	327				hypothetical protein
JLMKFIFL_00123	CDS	762				hypothetical protein
JLMKFIFL_00124	CDS	1005				hypothetical protein
JLMKFIFL_00125	CDS	1710				hypothetical protein
JLMKFIFL_00126	CDS	1935				hypothetical protein
JLMKFIFL_00127	CDS	1455				hypothetical protein
JLMKFIFL_00128	CDS	1527				hypothetical protein
JLMKFIFL_00129	CDS	1308				hypothetical protein
JLMKFIFL_00130	CDS	1674				hypothetical protein
JLMKFIFL_00131	CDS	1152				hypothetical protein
JLMKFIFL_00132	CDS	1437				hypothetical protein
JLMKFIFL_00133	CDS	1134				hypothetical protein
JLMKFIFL_00134	CDS	438				hypothetical protein
JLMKFIFL_00135	CDS	1119				hypothetical protein
JLMKFIFL_00136	CDS	1170				hypothetical protein
JLMKFIFL_00137	CDS	1137				hypothetical protein
JLMKFIFL_00138	CDS	1218				hypothetical protein
JLMKFIFL_00139	CDS	1098				hypothetical protein
JLMKFIFL_00140	CDS	1134				hypothetical protein
JLMKFIFL_00141	CDS	150				hypothetical protein
JLMKFIFL_00142	CDS	399				hypothetical protein
JLMKFIFL_00143	CDS	1071				hypothetical protein
JLMKFIFL_00144	CDS	1197				hypothetical protein
JLMKFIFL_00145	CDS	927				hypothetical protein
JLMKFIFL_00146	CDS	678				hypothetical protein
JLMKFIFL_00147	CDS	480				hypothetical protein
JLMKFIFL_00148	CDS	540				hypothetical protein
JLMKFIFL_00149	CDS	918				hypothetical protein
JLMKFIFL_00150	CDS	981				hypothetical protein
JLMKFIFL_00151	CDS	1149				hypothetical protein
JLMKFIFL_00152	CDS	1311				hypothetical protein
JLMKFIFL_00153	CDS	399				hypothetical protein
JLMKFIFL_00154	CDS	234				hypothetical protein
JLMKFIFL_00155	CDS	708				hypothetical protein
