	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001492.1_1	QGNH01001492.1	QGNH01001492.1	1	221	721	-1	E													0	False	F
QGNH01001492.1_2	QGNH01001492.1	QGNH01001492.1	2	881	1522	-1	E													0	False	F
QGNH01001492.1_3	QGNH01001492.1	QGNH01001492.1	3	1678	2220	-1	E										VOG00684	sp|O48499|D14_BPT5 Protein D14; Xh	Xh	0	False	F
QGNH01001492.1_4	QGNH01001492.1	QGNH01001492.1	4	2220	2495	-1	E													0	False	F
QGNH01001492.1_5	QGNH01001492.1	QGNH01001492.1	5	2495	3460	-1	C	K03553	recombination protein RecA	YP_009598665.1	YP_009598665.1 DNA recombination/repair protein RecA [Vibrio phage SSP002]	False	0.499	236.0	1.026e-67	recA bacterial DNA recombination protein [PF00154.24]; Rad51 [PF08423.14]; KaiC [PF06745.16]	VOG04360	sp|P04530|HELIC_BPT4 DnaB-like replicative helicase; XhXr	Xr;Xh	0	False	VF
QGNH01001492.1_6	QGNH01001492.1	QGNH01001492.1	6	3463	4545	-1	E			YP_009598663.1	YP_009598663.1 hypothetical protein FDH27_gp072 [Vibrio phage SSP002]	False	0.401	171.0	9.755e-45		VOG07309	sp|P03695|SSB_BPT4 Single-stranded DNA-binding protein; Xr	Xr	0	False	VF
QGNH01001492.1_7	QGNH01001492.1	QGNH01001492.1	7	4558	5049	-1	E													0	False	F
QGNH01001492.1_8	QGNH01001492.1	QGNH01001492.1	8	5042	5224	-1	E													0	False	
QGNH01001492.1_9	QGNH01001492.1	QGNH01001492.1	9	5228	7210	-1	D			YP_009598660.1	YP_009598660.1 clamp loader of DNA polymerase [Vibrio phage SSP002]	False	0.332	113.0	4.695e-24	DNA polymerase III, delta subunit [PF13177.9]; Pretoxin HINT domain [PF07591.14]; Holliday junction DNA helicase RuvB P-loop domain [PF05496.15]; Hint domain [PF13403.9]				0	False	
QGNH01001492.1_10	QGNH01001492.1	QGNH01001492.1	10	7207	7485	-1	E													0	False	
QGNH01001492.1_11	QGNH01001492.1	QGNH01001492.1	11	7482	7796	-1	E													0	False	
QGNH01001492.1_12	QGNH01001492.1	QGNH01001492.1	12	7771	8130	-1	D			NP_944277.1	NP_944277.1 hypothetical protein Bcep22_gp48 [Burkholderia phage Bcep22]	False	0.47	94.0	3.2839999999999995e-22	Protein of unknown function (DUF4031) [PF13223.9]	VOG11771	REFSEQ DUF4031 domain-containing protein; Xu	Xu	0	False	
QGNH01001492.1_13	QGNH01001492.1	QGNH01001492.1	13	8130	8327	-1	E													0	False	
QGNH01001492.1_14	QGNH01001492.1	QGNH01001492.1	14	8324	10936	-1	C	K21929	uracil-DNA glycosylase [EC:3.2.2.27]	YP_009598658.1	YP_009598658.1 DNA polymerase [Vibrio phage SSP002]	False	0.282	301.0	3.295e-83	DNA polymerase family A [PF00476.23]	VOG00075	sp|O64235|DPOL_BPMD2 DNA polymerase; XhXr	Xr;Xh	0	False	V
QGNH01001492.1_15	QGNH01001492.1	QGNH01001492.1	15	10943	12079	-1	E										VOG00520	sp|Q9L7L6|DPO3B_MYCPA Beta sliding clamp; XhXr	Xr;Xh	0	False	V
QGNH01001492.1_16	QGNH01001492.1	QGNH01001492.1	16	12192	13352	-1	E													0	False	
QGNH01001492.1_17	QGNH01001492.1	QGNH01001492.1	17	13525	14475	-1	D			YP_009598653.1	YP_009598653.1 hypothetical protein FDH27_gp062 [Vibrio phage SSP002]	False	0.221	79.0	1.208e-14	Toprim-like [PF13155.9]	VOG00694	REFSEQ DNA primase; Xu	Xu	1	False	
QGNH01001492.1_18	QGNH01001492.1	QGNH01001492.1	18	14782	15264	-1	E													0	False	
QGNH01001492.1_19	QGNH01001492.1	QGNH01001492.1	19	15479	15805	-1	E													0	False	
QGNH01001492.1_20	QGNH01001492.1	QGNH01001492.1	20	15835	16038	1	E													0	False	
QGNH01001492.1_21	QGNH01001492.1	QGNH01001492.1	21	16042	16494	1	E													0	False	F
QGNH01001492.1_22	QGNH01001492.1	QGNH01001492.1	22	16497	16721	1	E													0	False	F
QGNH01001492.1_23	QGNH01001492.1	QGNH01001492.1	23	16922	17236	1	E			YP_009810468.1	YP_009810468.1 hypothetical protein HOU03_gp430 [Caulobacter phage CcrSC]	False	0.422	74.0	1.75e-15					0	False	F
QGNH01001492.1_24	QGNH01001492.1	QGNH01001492.1	24	17785	19119	1	E			YP_010676005.1	YP_010676005.1 terminase large subunit [Pantoea phage PdC23]	False	0.404	302.0	1.511e-88		VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01001492.1_25	QGNH01001492.1	QGNH01001492.1	25	19130	19417	1	E													0	False	F
QGNH01001492.1_26	QGNH01001492.1	QGNH01001492.1	26	19414	19896	1	E													0	False	F
QGNH01001492.1_27	QGNH01001492.1	QGNH01001492.1	27	19893	20129	1	E													0	False	F
QGNH01001492.1_28	QGNH01001492.1	QGNH01001492.1	28	20284	20748	1	E													0	False	F
QGNH01001492.1_29	QGNH01001492.1	QGNH01001492.1	29	20816	21049	1	E													0	False	F
QGNH01001492.1_30	QGNH01001492.1	QGNH01001492.1	30	21046	21423	1	E													0	False	F
