locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
KC117377.1_1_219_-												Hypothetical
KC117377.1_601_1128_+						VOG26221	VOG:VOG26221	175	4.1e-112	365.4		REFSEQ hypothetical protein
KC117377.1_1305_1595_-												Hypothetical
KC117377.1_1825_2106_-												Hypothetical
KC117377.1_2132_2323_-												Hypothetical
KC117377.1_2578_2811_-												Hypothetical
KC117377.1_2867_3040_+												Hypothetical
KC117377.1_3114_3263_+												Hypothetical
KC117377.1_3438_3698_-												Hypothetical
KC117377.1_3883_4116_-												Hypothetical
KC117377.1_4476_4778_+												Hypothetical
KC117377.1_4783_4992_+						VOG14410	VOG:VOG14410	69	2.6e-44	142.1		REFSEQ hypothetical protein
KC117377.1_5182_5346_+												Hypothetical
KC117377.1_5562_5954_+												Hypothetical
KC117377.1_5957_8938_+	K00525	K00525	COG0209		phrog_84, phrog_23565	VOG00122, VOG00122	FOAM:K00525	993	2.2e-234	772.8	1.17.4.1	E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain
KC117377.1_8984_9256_+												Hypothetical
KC117377.1_9259_9528_+					phrog_32830	VOG26228	VOG:VOG26228	89	3.2e-60	193.4		REFSEQ hypothetical protein
KC117377.1_9521_9697_+												Hypothetical
KC117377.1_9815_10966_+												Hypothetical
KC117377.1_11056_11646_+												Hypothetical
KC117377.1_11780_13096_+												Hypothetical
KC117377.1_13234_13638_+												Hypothetical
KC117377.1_13778_14062_+												Hypothetical
KC117377.1_14059_14361_+												Hypothetical
KC117377.1_14502_14642_-												Hypothetical
KC117377.1_14699_14980_+												Hypothetical
KC117377.1_15236_16465_+					phrog_284	VOG02246	PHROG:phrog_284	409	5.4e-68	222.7		exonuclease
KC117377.1_16525_16908_-												Hypothetical
KC117377.1_16910_17491_-		K05967	COG5663		phrog_420	VOG07198	PHROG:phrog_420	136	3e-23	75.9		unknown function
KC117377.1_17488_18213_-		K21525			phrog_29037	VOG00809	PHROG:phrog_29037	241	6.4e-175	572.0		endonuclease
KC117377.1_18252_19019_-	K03465	K03465	COG1351		phrog_85	VOG03899	VOG:VOG03899	255	3.5e-65	214.4		sp|Q05259|THYX_BPML5 Probable flavin-dependent thymidylate synthase
KC117377.1_19382_20122_-					phrog_16678	VOG14416	VOG:VOG14416	246	1.2e-165	541.6		REFSEQ hypothetical protein
KC117377.1_20125_20697_-												Hypothetical
KC117377.1_20699_21184_-					phrog_59	VOG00032	VOG:VOG00032	161	1.9e-54	178.2		sp|P03796|Y77_BPT7 Protein 7.7
KC117377.1_21187_21453_-												Hypothetical
KC117377.1_21468_21740_+												Hypothetical
KC117377.1_21761_22081_-												Hypothetical
KC117377.1_22038_22724_-		K10848	COG1948		phrog_24545	VOG01108	PHROG:phrog_24545	228	6.4e-152	496.3		HNH endonuclease
KC117377.1_22993_23253_-												Hypothetical
KC117377.1_23500_23964_-												Hypothetical
KC117377.1_23957_24346_-												Hypothetical
KC117377.1_24346_24825_-					phrog_59	VOG00032	VOG:VOG00032	158	2.3e-42	138.4		sp|P03796|Y77_BPT7 Protein 7.7
KC117377.1_24825_25259_-												Hypothetical
KC117377.1_25607_27838_-												Hypothetical
KC117377.1_27910_28098_-												Hypothetical
