	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000352.1_1	QGNH01000352.1	QGNH01000352.1	1	3	239	-1	E											0	False	F
QGNH01000352.1_2	QGNH01000352.1	QGNH01000352.1	2	253	480	-1	E											0	False	F
QGNH01000352.1_3	QGNH01000352.1	QGNH01000352.1	3	665	2140	-1	E	YP_007001973.1	YP_007001973.1 putative phage terminase, large subunit [Escherichia phage TL-2011b]	True	0.531	492.0	7.651e-153		VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01000352.1_4	QGNH01000352.1	QGNH01000352.1	4	2121	2570	-1	E											0	False	F
QGNH01000352.1_5	QGNH01000352.1	QGNH01000352.1	5	2850	3026	-1	E											0	False	F
QGNH01000352.1_6	QGNH01000352.1	QGNH01000352.1	6	3026	3136	-1	E											0	False	F
QGNH01000352.1_7	QGNH01000352.1	QGNH01000352.1	7	3136	3627	-1	E											0	False	F
QGNH01000352.1_8	QGNH01000352.1	QGNH01000352.1	8	3766	4323	-1	E								VOG03715	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000352.1_9	QGNH01000352.1	QGNH01000352.1	9	4385	4477	-1	E											0	False	F
QGNH01000352.1_10	QGNH01000352.1	QGNH01000352.1	10	4474	4647	-1	E											0	False	F
QGNH01000352.1_11	QGNH01000352.1	QGNH01000352.1	11	4644	4940	-1	E											0	False	F
QGNH01000352.1_12	QGNH01000352.1	QGNH01000352.1	12	4891	5049	-1	E											0	False	F
QGNH01000352.1_13	QGNH01000352.1	QGNH01000352.1	13	5046	5195	-1	E											0	False	
QGNH01000352.1_14	QGNH01000352.1	QGNH01000352.1	14	5173	5955	-1	D	YP_002333623.1	YP_002333623.1 helicase [Abalone shriveling syndrome-associated virus]	False	0.207	68.0	1.529e-11	DnaB-like helicase C terminal domain [PF03796.18]; AAA domain [PF13481.9]; KaiC [PF06745.16]	VOG04360	sp|P04530|HELIC_BPT4 DnaB-like replicative helicase; XhXr	Xr;Xh	0	False	V
QGNH01000352.1_15	QGNH01000352.1	QGNH01000352.1	15	6130	6798	-1	E	YP_009797238.1	YP_009797238.1 replication initiation protein [Faecalibacterium phage FP_Lagaffe]	False	0.553	77.0	1.272e-14		VOG01284	REFSEQ replication initiation protein; Xu	Xu	0	False	F
QGNH01000352.1_16	QGNH01000352.1	QGNH01000352.1	16	6989	7300	-1	D	YP_010655574.1	YP_010655574.1 endonuclease [Streptomyces phage Zuko]	False	0.425	71.0	2.109e-14	VRR-NUC domain [PF08774.14]; Recombination protein U [PF03838.17]; Archaeal holliday junction resolvase (hjc) [PF01870.21]	VOG00231	sp|Q9T1Q4|VP44_BPAPS Putative nuclease p44; Xu	Xu	0	False	F
QGNH01000352.1_17	QGNH01000352.1	QGNH01000352.1	17	7297	7980	-1	E											0	False	F
QGNH01000352.1_18	QGNH01000352.1	QGNH01000352.1	18	7984	8082	-1	E											0	False	F
QGNH01000352.1_19	QGNH01000352.1	QGNH01000352.1	19	8066	8392	-1	E											0	False	F
QGNH01000352.1_20	QGNH01000352.1	QGNH01000352.1	20	8537	8680	-1	E											0	False	F
QGNH01000352.1_21	QGNH01000352.1	QGNH01000352.1	21	8677	9315	-1	E											0	False	F
QGNH01000352.1_22	QGNH01000352.1	QGNH01000352.1	22	9317	9874	-1	E	YP_010671657.1	YP_010671657.1 exonuclease [Pseudomonas phage Itty13]	False	0.303	90.0	1.683e-19					0	False	F
QGNH01000352.1_23	QGNH01000352.1	QGNH01000352.1	23	9861	10787	-1	E	YP_010660712.1	YP_010660712.1 hypothetical protein PP918_gp30 [Pseudomonas phage UFJF_PfDIW6]	False	0.543	188.0	3.042e-51		VOG22601	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000352.1_24	QGNH01000352.1	QGNH01000352.1	24	10885	10989	-1	E											0	False	F
QGNH01000352.1_25	QGNH01000352.1	QGNH01000352.1	25	10989	11246	-1	E											0	False	F
QGNH01000352.1_26	QGNH01000352.1	QGNH01000352.1	26	11243	11311	-1	E											0	False	F
