locus_tag	ftype	length_bp	gene	EC_number	COG	product
ONFKMINO_00001	CDS	90				hypothetical protein
ONFKMINO_00002	CDS	333				hypothetical protein
ONFKMINO_00003	CDS	708				hypothetical protein
ONFKMINO_00004	CDS	384				hypothetical protein
ONFKMINO_00005	CDS	225				hypothetical protein
ONFKMINO_00006	CDS	183				hypothetical protein
ONFKMINO_00007	CDS	177				hypothetical protein
ONFKMINO_00008	CDS	408				hypothetical protein
ONFKMINO_00009	CDS	309				hypothetical protein
ONFKMINO_00010	CDS	585				hypothetical protein
ONFKMINO_00011	CDS	372				hypothetical protein
ONFKMINO_00012	CDS	438				hypothetical protein
ONFKMINO_00013	CDS	495				hypothetical protein
ONFKMINO_00014	CDS	192				hypothetical protein
ONFKMINO_00015	CDS	324				hypothetical protein
ONFKMINO_00016	CDS	285				hypothetical protein
ONFKMINO_00017	CDS	381				hypothetical protein
ONFKMINO_00018	CDS	417				hypothetical protein
ONFKMINO_00019	CDS	714				hypothetical protein
ONFKMINO_00020	CDS	300				hypothetical protein
ONFKMINO_00021	CDS	228				hypothetical protein
ONFKMINO_00022	CDS	264				hypothetical protein
ONFKMINO_00023	CDS	1038				hypothetical protein
ONFKMINO_00024	CDS	1608				hypothetical protein
ONFKMINO_00025	CDS	390				hypothetical protein
ONFKMINO_00026	CDS	288				hypothetical protein
ONFKMINO_00027	CDS	291				hypothetical protein
ONFKMINO_00028	CDS	345				hypothetical protein
