locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
QGNH01000639.1_1_1												Hypothetical
QGNH01000639.1_1_2												Hypothetical
QGNH01000639.1_1_3												Hypothetical
QGNH01000639.1_1_4		K02395	COG1705	GH73	phrog_3513	VOG12059	COG:COG1705	377	2.3e-43	140.6		FlgJ; 
QGNH01000639.1_1_5												Hypothetical
QGNH01000639.1_1_6					phrog_12796	VOG34267	PHROG:phrog_12796	271	6.2e-32	103.2		tail fiber protein
QGNH01000639.1_1_7					phrog_587	VOG00207	PHROG:phrog_587	230	2.1e-56	182.5		structural protein
QGNH01000639.1_1_8												Hypothetical
QGNH01000639.1_1_9			COG3299		phrog_6	VOG00521	VOG:VOG00521	480	4.9e-69	225.4		sp|P51767|BPJ_BPP2 Baseplate protein J
QGNH01000639.1_1_10		K21000	COG3693	GH39			KEGG:K21000	576	1.2e-40	131.2		pslG; polysaccharide biosynthesis protein PslG
QGNH01000639.1_1_11												Hypothetical
QGNH01000639.1_1_12					phrog_120	VOG00875	PHROG:phrog_120	149	5.8e-24	76.0		baseplate wedge subunit
QGNH01000639.1_1_13			COG4540		phrog_11	VOG00324	VOG:VOG00324	234	2.8e-35	113.5		sp|P31340|SPIKE_BPP2 Spike protein
QGNH01000639.1_1_14					phrog_196	VOG01442	PHROG:phrog_196	305	9.9e-46	147.8		baseplate hub
QGNH01000639.1_1_15												Hypothetical
QGNH01000639.1_1_16												Hypothetical
QGNH01000639.1_1_17												Hypothetical
QGNH01000639.1_1_18												Hypothetical
QGNH01000639.1_1_19												Hypothetical
QGNH01000639.1_1_20					phrog_349	VOG00258	PHROG:phrog_349	113	3.5e-19	61.0		virion structural protein
QGNH01000639.1_1_21												Hypothetical
QGNH01000639.1_1_22												Hypothetical
QGNH01000639.1_1_23					phrog_2013, phrog_24864	VOG25351	PHROG:phrog_2013	589	8.1e-25	78.6		lytic tail protein
QGNH01000639.1_1_24					phrog_1932	VOG10987	PHROG:phrog_1932	183	3.3e-37	118.9		tail assembly chaperone
QGNH01000639.1_2_1					phrog_1964	VOG02012	PHROG:phrog_1964	121	4.3e-40	128.9		virion structural protein
QGNH01000639.1_2_2					phrog_205	VOG03778	PHROG:phrog_205	180	1.7e-32	104.4		tail sheath
QGNH01000639.1_3_1					phrog_205, phrog_205	VOG03778, VOG03778	PHROG:phrog_205	408	3.4e-29	61.8		tail sheath
QGNH01000639.1_3_2												Hypothetical
QGNH01000639.1_3_3												Hypothetical
QGNH01000639.1_3_4					phrog_1912	VOG04390	PHROG:phrog_1912	136	7.4e-33	105.2		head protein
QGNH01000639.1_3_5												Hypothetical
QGNH01000639.1_3_6					phrog_222	VOG02678	PHROG:phrog_222	147	2.6e-45	145.9		tail completion or Neck1 protein
QGNH01000639.1_3_7					phrog_302	VOG00732	PHROG:phrog_302	161	9.3e-23	72.1		virion structural protein
QGNH01000639.1_3_8												Hypothetical
QGNH01000639.1_3_9			COG4834		phrog_264	VOG02112	VOG:VOG02112	202	6.3e-39	125.6		sp|A0A0U5AF03|CAPSD_BPK22 Major capsid protein
QGNH01000639.1_4_1												Hypothetical
QGNH01000639.1_4_2					phrog_2122	VOG04729	PHROG:phrog_2122	318	1.4e-42	136.8		minor head protein
QGNH01000639.1_4_3		K09960	COG3566		phrog_2229	VOG02460	PHROG:phrog_2229	455	3e-118	382.9		head maturation protease
QGNH01000639.1_4_4			COG2369		phrog_324	VOG03910	PHROG:phrog_324	265	1e-69	226.8		head morphogenesis
QGNH01000639.1_4_5												Hypothetical
QGNH01000639.1_4_6												Hypothetical
QGNH01000639.1_4_7												Hypothetical
QGNH01000639.1_4_8												Hypothetical
QGNH01000639.1_4_9		K09961	COG3567		phrog_146	VOG00562	KEGG:K09961	530	1.2e-128	421.5		K09961; uncharacterized protein
QGNH01000639.1_4_10					phrog_5989	VOG00068, VOG07294	VOG:VOG00068	545	2e-70	200.1		sp|P25479|VPP_BPP2 Terminase, ATPase subunit
QGNH01000639.1_4_11												Hypothetical
QGNH01000639.1_4_12												Hypothetical
QGNH01000639.1_4_13												Hypothetical
QGNH01000639.1_4_14												Hypothetical
QGNH01000639.1_4_15		K22296					KEGG:K22296	85	2.2e-10	32.4		nicR; MarR family transcriptional regulator, lower aerobic nicotinate degradation pathway regulator
QGNH01000639.1_4_16												Hypothetical
QGNH01000639.1_4_17	K13006	K13006	COG0110		phrog_2154	VOG03104	COG:COG0110	227	6.3e-35	112.4		WbbJ; 
QGNH01000639.1_4_18					phrog_4779	VOG01524	PHROG:phrog_4779	61	3.4e-14	44.7		transcriptional regulator
QGNH01000639.1_4_19												Hypothetical
QGNH01000639.1_4_20			COG3750		phrog_4212	VOG02322	COG:COG3750	92	8.3e-33	105.6		; 
QGNH01000639.1_4_21												Hypothetical
