	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001668.1_1	QGNH01001668.1	QGNH01001668.1	1	1	66	-1	E																	0	False	F
QGNH01001668.1_2	QGNH01001668.1	QGNH01001668.1	2	63	698	-1	E																	0	False	F
QGNH01001668.1_3	QGNH01001668.1	QGNH01001668.1	3	695	3253	-1	D									Cellulase (glycosyl hydrolase family 5) [PF00150.21]	GH5; GH5_2; GH5_40; GH5_4	GH5 endo-beta-1,4-glucanase / cellulase (EC 3.2.1.4); endo-beta-1,4-xylanase (EC 3.2.1.8); beta-glucosidase (EC 3.2.1.21); beta-mannosidase (EC 3.2.1.25); beta-glucosylceramidase (EC 3.2.1.45); glucan beta-1,3-glucosidase (EC 3.2.1.58); exo-beta-1,4-glucanase / cellodextrinase (EC 3.2.1.74); glucan endo-1,6-beta-glucosidase (EC 3.2.1.75); mannan endo-beta-1,4-mannosidase (EC 3.2.1.78); cellulose beta-1,4-cellobiosidase (EC 3.2.1.91); steryl beta-glucosidase (EC 3.2.1.104); endoglycoceramidase (EC 3.2.1.123); beta-primeverosidase (EC 3.2.1.149); xyloglucan-specific endo-beta-1,4-glucanase (EC 3.2.1.151); endo-beta-1,6-galactanase (EC 3.2.1.164); beta-1,3-mannanase (EC 3.2.1.-); arabinoxylan-specific endo-beta-1,4-xylanase (EC 3.2.1.-); mannan transglycosylase (EC 2.4.1.-); lichenase / endo-beta-1,3-1,4-glucanase (EC 3.2.1.73); beta-glycosidase (EC 3.2.1.-); endo-beta-1,3-glucanase / laminarinase (EC 3.2.1.39); beta-N-acetylhexosaminidase (EC 3.2.1.52); chitosanase (EC 3.2.1.132); beta-D-galactofuranosidase (EC 3.2.1.146); beta-galactosylceramidase (EC 3.2.1.46); ; beta-rutinosidase /alpha-L-rhamnose-(1,6)-beta-D-glucosidase (EC 3.2.1.-); alpha-L-arabinofuranosidase (EC 3.2.1.55); glucomannan-specific endo-beta-1,4-glucanase (EC 3.2.1.-); hesperidin 6-O-alpha-L-rhamnosyl-beta-glucosidase (EC 3.2.1.168)	3.2.1.123,3.2.1.25,3.2.1.4,3.2.1.75; 3.2.1.132,3.2.1.4,3.2.1.73,3.2.1.8; 3.2.1.150,3.2.1.151,3.2.1.4,3.2.1.6,3.2.1.73,3.2.1.78,3.2.1.8,3.2.1.-; 3.2.1.78	GH5_40.hmm				0	False	MKEF
QGNH01001668.1_4	QGNH01001668.1	QGNH01001668.1	4	3266	6109	-1	E			YP_007001985.1	YP_007001985.1 tail protein [Escherichia phage TL-2011b]	True	0.297	414.0	8.443e-120									0	False	F
QGNH01001668.1_5	QGNH01001668.1	QGNH01001668.1	5	6109	6813	-1	E			YP_007392908.1	YP_007392908.1 tail protein [Xanthomonas citri phage CP2]	False	0.265	87.0	6.045e-18									0	False	
QGNH01001668.1_6	QGNH01001668.1	QGNH01001668.1	6	6817	7161	-1	E														VOG10711	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001668.1_7	QGNH01001668.1	QGNH01001668.1	7	7161	7814	-1	E																	0	False	
QGNH01001668.1_8	QGNH01001668.1	QGNH01001668.1	8	8009	8317	-1	E																	0	False	
QGNH01001668.1_9	QGNH01001668.1	QGNH01001668.1	9	8317	8568	-1	E																	0	False	
QGNH01001668.1_10	QGNH01001668.1	QGNH01001668.1	10	8647	9201	-1	E			YP_009287741.1	YP_009287741.1 hypothetical protein BI095_gp09 [Enterobacter phage Tyrion]	False	0.271	63.0	2.232e-10						VOG03478	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001668.1_11	QGNH01001668.1	QGNH01001668.1	11	9215	10228	-1	E			YP_009287740.1	YP_009287740.1 major head protein [Enterobacter phage Tyrion]	False	0.513	323.0	2.195e-97						VOG02257	REFSEQ major head protein; Xu	Xu	0	False	F
QGNH01001668.1_12	QGNH01001668.1	QGNH01001668.1	12	10240	10815	-1	E																	0	False	F
QGNH01001668.1_13	QGNH01001668.1	QGNH01001668.1	13	11039	11320	1	C	K07733	prophage regulatory protein							Helix-turn-helix domain [PF12728.10]; Prophage CP4-57 regulatory protein (AlpA) [PF05930.15]								0	False	F
QGNH01001668.1_14	QGNH01001668.1	QGNH01001668.1	14	11214	11636	-1	E																	0	False	F
QGNH01001668.1_15	QGNH01001668.1	QGNH01001668.1	15	11626	12336	-1	D			YP_007001977.1	YP_007001977.1 head-tail adaptor [Escherichia phage TL-2011b]	False	0.323	118.0	1.648e-28	Bacteriophage head to tail connecting protein [PF12236.11]								0	False	F
QGNH01001668.1_16	QGNH01001668.1	QGNH01001668.1	16	12320	13633	-1	D			NP_848212.1	NP_848212.1 head-tail adaptor [Salmonella phage epsilon15]	False	0.373	211.0	2.069e-57	Bacteriophage head to tail connecting protein [PF12236.11]					VOG00516	sp|P03728|PORTL_BPT7 Portal protein; XpXrXs	Xp;Xs;Xr	0	False	VF
QGNH01001668.1_17	QGNH01001668.1	QGNH01001668.1	17	13634	13813	-1	E																	0	False	F
