locus_tag	ftype	length_bp	gene	EC_number	COG	product
MBAKJCAN_00001	CDS	564				hypothetical protein
MBAKJCAN_00002	CDS	819				hypothetical protein
MBAKJCAN_00003	CDS	1404				hypothetical protein
MBAKJCAN_00004	CDS	117				hypothetical protein
MBAKJCAN_00005	CDS	1242				hypothetical protein
MBAKJCAN_00006	CDS	561				hypothetical protein
MBAKJCAN_00007	CDS	258				hypothetical protein
MBAKJCAN_00008	CDS	552				hypothetical protein
MBAKJCAN_00009	CDS	357				hypothetical protein
MBAKJCAN_00010	CDS	2199				hypothetical protein
MBAKJCAN_00011	CDS	201				hypothetical protein
MBAKJCAN_00012	CDS	435				hypothetical protein
MBAKJCAN_00013	CDS	1116				hypothetical protein
MBAKJCAN_00014	CDS	144				hypothetical protein
MBAKJCAN_00015	CDS	732				hypothetical protein
MBAKJCAN_00016	CDS	285				hypothetical protein
MBAKJCAN_00017	CDS	1005				hypothetical protein
MBAKJCAN_00018	CDS	267				hypothetical protein
MBAKJCAN_00019	CDS	369				hypothetical protein
MBAKJCAN_00020	CDS	291				hypothetical protein
MBAKJCAN_00021	CDS	207				hypothetical protein
MBAKJCAN_00022	CDS	312				hypothetical protein
MBAKJCAN_00023	CDS	468				hypothetical protein
MBAKJCAN_00024	CDS	327				hypothetical protein
MBAKJCAN_00025	CDS	393				hypothetical protein
MBAKJCAN_00026	CDS	282				hypothetical protein
MBAKJCAN_00027	CDS	150				hypothetical protein
MBAKJCAN_00028	CDS	252				hypothetical protein
MBAKJCAN_00029	CDS	246				hypothetical protein
MBAKJCAN_00030	CDS	13470				hypothetical protein
MBAKJCAN_00031	CDS	2043				hypothetical protein
MBAKJCAN_00032	CDS	1662				hypothetical protein
MBAKJCAN_00033	CDS	168				hypothetical protein
MBAKJCAN_00034	CDS	855				hypothetical protein
MBAKJCAN_00035	CDS	1761				hypothetical protein
MBAKJCAN_00036	CDS	2100				hypothetical protein
MBAKJCAN_00037	CDS	171				hypothetical protein
MBAKJCAN_00038	CDS	948				hypothetical protein
MBAKJCAN_00039	CDS	324				hypothetical protein
MBAKJCAN_00040	CDS	261				hypothetical protein
MBAKJCAN_00041	CDS	1419				hypothetical protein
MBAKJCAN_00042	CDS	1014				hypothetical protein
MBAKJCAN_00043	CDS	792				hypothetical protein
MBAKJCAN_00044	CDS	2520				hypothetical protein
MBAKJCAN_00045	CDS	276				hypothetical protein
MBAKJCAN_00046	CDS	924				hypothetical protein
MBAKJCAN_00047	CDS	636				hypothetical protein
MBAKJCAN_00048	CDS	381				hypothetical protein
MBAKJCAN_00049	CDS	681				hypothetical protein
MBAKJCAN_00050	CDS	270				hypothetical protein
MBAKJCAN_00051	CDS	330				hypothetical protein
MBAKJCAN_00052	CDS	1506				hypothetical protein
MBAKJCAN_00053	CDS	312				hypothetical protein
MBAKJCAN_00054	CDS	291				hypothetical protein
