locus_tag	ftype	length_bp	gene	EC_number	COG	product
AOIKAAMM_00001	CDS	555				hypothetical protein
AOIKAAMM_00002	CDS	777				hypothetical protein
AOIKAAMM_00003	CDS	264				hypothetical protein
AOIKAAMM_00004	CDS	108				hypothetical protein
AOIKAAMM_00005	CDS	195				hypothetical protein
AOIKAAMM_00006	tRNA	72				tRNA-Pro(tgg)
AOIKAAMM_00007	CDS	1692				hypothetical protein
AOIKAAMM_00008	CDS	1440				hypothetical protein
AOIKAAMM_00009	CDS	285				hypothetical protein
AOIKAAMM_00010	CDS	765				hypothetical protein
AOIKAAMM_00011	CDS	426				hypothetical protein
AOIKAAMM_00012	CDS	516				hypothetical protein
AOIKAAMM_00013	CDS	957				hypothetical protein
AOIKAAMM_00014	CDS	444				hypothetical protein
AOIKAAMM_00015	CDS	339				hypothetical protein
AOIKAAMM_00016	CDS	3117				hypothetical protein
AOIKAAMM_00017	CDS	222				hypothetical protein
AOIKAAMM_00018	CDS	510				hypothetical protein
AOIKAAMM_00019	CDS	1293				hypothetical protein
AOIKAAMM_00020	CDS	546				hypothetical protein
AOIKAAMM_00021	CDS	471				hypothetical protein
AOIKAAMM_00022	CDS	363				hypothetical protein
AOIKAAMM_00023	CDS	1818				hypothetical protein
AOIKAAMM_00024	CDS	564				hypothetical protein
AOIKAAMM_00025	CDS	1434				hypothetical protein
AOIKAAMM_00026	CDS	438				hypothetical protein
AOIKAAMM_00027	CDS	366				hypothetical protein
AOIKAAMM_00028	CDS	327				hypothetical protein
AOIKAAMM_00029	CDS	1236				hypothetical protein
AOIKAAMM_00030	CDS	654				hypothetical protein
AOIKAAMM_00031	CDS	1410				hypothetical protein
AOIKAAMM_00032	CDS	1170				hypothetical protein
AOIKAAMM_00033	CDS	393				hypothetical protein
AOIKAAMM_00034	CDS	492				hypothetical protein
AOIKAAMM_00035	CDS	837				hypothetical protein
AOIKAAMM_00036	CDS	126				hypothetical protein
AOIKAAMM_00037	CDS	2421				hypothetical protein
AOIKAAMM_00038	CDS	2928				hypothetical protein
AOIKAAMM_00039	CDS	189				hypothetical protein
AOIKAAMM_00040	CDS	1197				hypothetical protein
AOIKAAMM_00041	CDS	468				hypothetical protein
AOIKAAMM_00042	CDS	1365				hypothetical protein
AOIKAAMM_00043	CDS	213				hypothetical protein
AOIKAAMM_00044	CDS	258				hypothetical protein
AOIKAAMM_00045	CDS	186				hypothetical protein
AOIKAAMM_00046	CDS	261				hypothetical protein
AOIKAAMM_00047	CDS	429				hypothetical protein
AOIKAAMM_00048	CDS	558				hypothetical protein
AOIKAAMM_00049	CDS	705				hypothetical protein
AOIKAAMM_00050	CDS	168				hypothetical protein
AOIKAAMM_00051	CDS	2565				hypothetical protein
AOIKAAMM_00052	CDS	474				hypothetical protein
AOIKAAMM_00053	CDS	915				hypothetical protein
AOIKAAMM_00054	CDS	174				hypothetical protein
AOIKAAMM_00055	CDS	201				hypothetical protein
AOIKAAMM_00056	CDS	180				hypothetical protein
AOIKAAMM_00057	CDS	129				hypothetical protein
AOIKAAMM_00058	CDS	1017				hypothetical protein
AOIKAAMM_00059	CDS	153				hypothetical protein
AOIKAAMM_00060	CDS	162				hypothetical protein
AOIKAAMM_00061	CDS	162				hypothetical protein
AOIKAAMM_00062	CDS	282				hypothetical protein
AOIKAAMM_00063	CDS	387				hypothetical protein
AOIKAAMM_00064	CDS	351				hypothetical protein
AOIKAAMM_00065	CDS	426				hypothetical protein
AOIKAAMM_00066	CDS	1182				hypothetical protein
AOIKAAMM_00067	CDS	1236				hypothetical protein
AOIKAAMM_00068	CDS	1485				hypothetical protein
AOIKAAMM_00069	CDS	252				hypothetical protein
AOIKAAMM_00070	tRNA	70				tRNA-Tyr(gta)
AOIKAAMM_00071	tRNA	74				tRNA-Asn(gtt)
AOIKAAMM_00072	CDS	213				hypothetical protein
AOIKAAMM_00073	CDS	132				hypothetical protein
AOIKAAMM_00074	CDS	594				hypothetical protein
AOIKAAMM_00075	tRNA	73				tRNA-Gly(tcc)
AOIKAAMM_00076	CDS	135				hypothetical protein
AOIKAAMM_00077	CDS	873				hypothetical protein
AOIKAAMM_00078	tRNA	77				tRNA-Arg(tct)
AOIKAAMM_00079	CDS	552				hypothetical protein
AOIKAAMM_00080	CDS	486				hypothetical protein
AOIKAAMM_00081	CDS	480				hypothetical protein
AOIKAAMM_00082	CDS	465				hypothetical protein
AOIKAAMM_00083	CDS	171				hypothetical protein
AOIKAAMM_00084	CDS	339				hypothetical protein
AOIKAAMM_00085	CDS	297				hypothetical protein
AOIKAAMM_00086	CDS	369				hypothetical protein
AOIKAAMM_00087	CDS	273				hypothetical protein
AOIKAAMM_00088	CDS	138				hypothetical protein
AOIKAAMM_00089	CDS	432				hypothetical protein
AOIKAAMM_00090	CDS	429				hypothetical protein
AOIKAAMM_00091	CDS	177				hypothetical protein
AOIKAAMM_00092	CDS	138				hypothetical protein
AOIKAAMM_00093	CDS	267				hypothetical protein
AOIKAAMM_00094	CDS	399				hypothetical protein
AOIKAAMM_00095	CDS	225				hypothetical protein
AOIKAAMM_00096	CDS	243				hypothetical protein
AOIKAAMM_00097	CDS	279				hypothetical protein
AOIKAAMM_00098	CDS	1806				hypothetical protein
AOIKAAMM_00099	CDS	153				hypothetical protein
AOIKAAMM_00100	CDS	333				hypothetical protein
AOIKAAMM_00101	CDS	654				hypothetical protein
AOIKAAMM_00102	CDS	450				hypothetical protein
AOIKAAMM_00103	CDS	852				hypothetical protein
AOIKAAMM_00104	CDS	189				hypothetical protein
AOIKAAMM_00105	CDS	270				hypothetical protein
AOIKAAMM_00106	CDS	372				hypothetical protein
AOIKAAMM_00107	CDS	669				hypothetical protein
AOIKAAMM_00108	CDS	120				hypothetical protein
AOIKAAMM_00109	CDS	249				hypothetical protein
AOIKAAMM_00110	CDS	108				hypothetical protein
AOIKAAMM_00111	CDS	276				hypothetical protein
AOIKAAMM_00112	CDS	144				hypothetical protein
