	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000887.1_1	QGNH01000887.1	QGNH01000887.1	1	737	1378	1	E																	0	False	F
QGNH01000887.1_2	QGNH01000887.1	QGNH01000887.1	2	1378	1737	1	E																	0	False	F
QGNH01000887.1_3	QGNH01000887.1	QGNH01000887.1	3	1734	1991	1	E																	0	False	F
QGNH01000887.1_4	QGNH01000887.1	QGNH01000887.1	4	1991	2269	1	E																	0	False	F
QGNH01000887.1_5	QGNH01000887.1	QGNH01000887.1	5	2269	2592	1	E																	0	False	F
QGNH01000887.1_6	QGNH01000887.1	QGNH01000887.1	6	2638	2913	-1	E																	0	False	F
QGNH01000887.1_7	QGNH01000887.1	QGNH01000887.1	7	2923	3303	-1	E																	0	False	F
QGNH01000887.1_8	QGNH01000887.1	QGNH01000887.1	8	3300	3707	-1	E																	0	False	F
QGNH01000887.1_9	QGNH01000887.1	QGNH01000887.1	9	3779	4333	-1	C	K01185	lysozyme [EC:3.2.1.17]	YP_009800734.1	YP_009800734.1 glycoside hydrolase family protein [Burkholderia phage vB_BmuP_KL4]	False	0.417	98.0	3.184e-22	Phage lysozyme [PF00959.22]	GH24	GH24 lysozyme (EC 3.2.1.17)	3.2.1.17	GH24.hmm				0	False	F
QGNH01000887.1_10	QGNH01000887.1	QGNH01000887.1	10	4475	4774	1	E																	0	False	F
QGNH01000887.1_11	QGNH01000887.1	QGNH01000887.1	11	4771	4941	1	E																	0	False	F
QGNH01000887.1_12	QGNH01000887.1	QGNH01000887.1	12	4938	5186	1	E																	0	False	F
QGNH01000887.1_13	QGNH01000887.1	QGNH01000887.1	13	5159	5395	1	E																	0	False	
QGNH01000887.1_14	QGNH01000887.1	QGNH01000887.1	14	5392	5559	1	E																	0	False	
QGNH01000887.1_15	QGNH01000887.1	QGNH01000887.1	15	5556	5768	1	D									KTSC domain [PF13619.9]								0	False	
QGNH01000887.1_16	QGNH01000887.1	QGNH01000887.1	16	5768	5974	1	E																	0	False	
QGNH01000887.1_17	QGNH01000887.1	QGNH01000887.1	17	5977	6159	1	E																	0	False	
QGNH01000887.1_18	QGNH01000887.1	QGNH01000887.1	18	6156	6659	1	E														VOG00301	REFSEQ peptidase HslV family; Xu	Xu	0	False	
QGNH01000887.1_19	QGNH01000887.1	QGNH01000887.1	19	6656	7420	1	D									C-5 cytosine-specific DNA methylase [PF00145.20]								0	False	
QGNH01000887.1_20	QGNH01000887.1	QGNH01000887.1	20	7417	8052	1	D			YP_009174434.1	YP_009174434.1 putative heat shock protein 40 [Yellowstone lake phycodnavirus 3]	False	0.479	63.0	4.131e-10	DnaJ domain [PF00226.34]								0	False	
QGNH01000887.1_21	QGNH01000887.1	QGNH01000887.1	21	8055	8261	1	E																	0	False	
QGNH01000887.1_22	QGNH01000887.1	QGNH01000887.1	22	8314	8823	1	D			YP_010078782.1	YP_010078782.1 Fis family transcriptional regulator [Ralstonia phage GP4]	False	0.447	128.0	8.143999999999999e-33	HNH endonuclease [PF13392.9]; AP2 domain [PF00847.23]					VOG00011	sp|P03795|Y28_BPT7 Protein 2.8; Xu	Xu	0	False	
QGNH01000887.1_23	QGNH01000887.1	QGNH01000887.1	23	8820	10736	1	E			YP_009186871.1	YP_009186871.1 hypothetical protein AUR69_gp07 [Hydrogenobaculum phage 1]	False	0.306	266.0	1.437e-73						VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01000887.1_24	QGNH01000887.1	QGNH01000887.1	24	10748	11272	1	E																	0	False	F
QGNH01000887.1_25	QGNH01000887.1	QGNH01000887.1	25	11269	11847	1	E																	0	False	F
QGNH01000887.1_26	QGNH01000887.1	QGNH01000887.1	26	11844	12083	1	E																	0	False	F
QGNH01000887.1_27	QGNH01000887.1	QGNH01000887.1	27	12801	13232	-1	E																	0	False	F
QGNH01000887.1_28	QGNH01000887.1	QGNH01000887.1	28	13181	14467	-1	E																	0	False	F
QGNH01000887.1_29	QGNH01000887.1	QGNH01000887.1	29	14767	15150	1	E																	0	False	F
QGNH01000887.1_30	QGNH01000887.1	QGNH01000887.1	30	15160	15342	1	E																	0	False	F
QGNH01000887.1_31	QGNH01000887.1	QGNH01000887.1	31	15346	15681	1	E																	0	False	F
