	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000036.1_1	QGNH01000036.1	QGNH01000036.1	1	156	1184	1	D			YP_009187432.1	YP_009187432.1 integrase [Pseudomonas phage YMC11/02/R656]	False	0.249	113.0	1.4010000000000002e-25								Phage integrase family [PF00589.25]	VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xr;Xh	0	False	VF
QGNH01000036.1_2	QGNH01000036.1	QGNH01000036.1	2	1232	1495	-1	E																				0	False	F
QGNH01000036.1_3	QGNH01000036.1	QGNH01000036.1	3	1488	2327	-1	D			YP_007673277.1	YP_007673277.1 Gp37Gp68 family protein [Tetraselmis viridis virus S20]	False	0.35	130.0	5.703e-32								Protein of unknown function (DUF5131) [PF07505.14]	VOG04018	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000036.1_4	QGNH01000036.1	QGNH01000036.1	4	2324	3148	-1	E																				0	False	F
QGNH01000036.1_5	QGNH01000036.1	QGNH01000036.1	5	3582	3893	-1	E																				0	False	F
QGNH01000036.1_6	QGNH01000036.1	QGNH01000036.1	6	4283	4879	1	D			YP_009324982.1	YP_009324982.1 endonuclease [Escherichia phage GA2A]	False	0.423	72.0	2.024e-13								HNH endonuclease [PF13392.9]	VOG00678	REFSEQ HNH endonuclease; Xu	Xu	0	False	F
QGNH01000036.1_7	QGNH01000036.1	QGNH01000036.1	7	5680	5958	1	E																				0	False	
QGNH01000036.1_8	QGNH01000036.1	QGNH01000036.1	8	6145	6765	1	E			YP_004957371.1	YP_004957371.1 ParB-like partition protein [Planktothrix phage PaV-LD]	False	0.417	64.0	2.027e-10									VOG02645	sp|P77174|YBDM_ECOLI Uncharacterized protein YbdM; Xu	Xu	0	False	
QGNH01000036.1_9	QGNH01000036.1	QGNH01000036.1	9	6758	7630	1	E			YP_010092832.1	YP_010092832.1 beta-glucosyl-HMC-alpha-glucosyltransferase [Aeromonas phage Ah1]	False	0.536	293.0	1.007e-87									VOG00489	sp|Q06717|GSTG_BPT2 Beta-glucosyl-HMC-alpha-glucosyl-transferase; Xh	Xh	0	False	
QGNH01000036.1_10	QGNH01000036.1	QGNH01000036.1	10	7631	8590	1	C	K00571	site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]	YP_009210412.1	YP_009210412.1 DNA methyltransferase [Mycobacterium phage Nerujay]	False	0.34	198.0	1.846e-54								DNA methylase [PF01555.21]	VOG00517	sp|A9M916|CCRM_BRUC2 DNA methyltransferase CcrM; XhXr	Xr;Xh	0	False	V
