	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000844.1_1	QGNH01000844.1	QGNH01000844.1	1	3	542	1	E													0	False	F
QGNH01000844.1_2	QGNH01000844.1	QGNH01000844.1	2	567	884	1	E													0	False	F
QGNH01000844.1_3	QGNH01000844.1	QGNH01000844.1	3	881	2239	-1	C	K06909	phage terminase large subunit	YP_579204.1	YP_579204.1 terminase large subunit [Streptomyces phage mu1/6]	False	0.439	128.0	8.674e-30	Phage terminase large subunit [PF04466.16]; Terminase RNaseH-like domain [PF17289.5]; Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01000844.1_4	QGNH01000844.1	QGNH01000844.1	4	2229	2957	-1	D			YP_010670089.1	YP_010670089.1 translation initiation factor 2 [Synechococcus phage S-SRM01]	False	0.265	83.0	1.556e-16	NUMOD3 motif [PF07460.14]	VOG01036	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000844.1_5	QGNH01000844.1	QGNH01000844.1	5	3095	3322	-1	E													0	False	F
QGNH01000844.1_6	QGNH01000844.1	QGNH01000844.1	6	3319	3486	-1	E													0	False	F
QGNH01000844.1_7	QGNH01000844.1	QGNH01000844.1	7	3490	4059	-1	C	K07474	phage terminase small subunit	YP_010078722.1	YP_010078722.1 terminase small subunit [Ralstonia phage Gervaise]	False	0.345	71.0	4.01e-13	Terminase small subunit [PF03592.19]				0	False	F
QGNH01000844.1_8	QGNH01000844.1	QGNH01000844.1	8	4126	4356	-1	D									KTSC domain [PF13619.9]	VOG00254	sp|B2J384|SYK_NOSP7 Lysine--tRNA ligase; Xh	Xh	0	False	F
QGNH01000844.1_9	QGNH01000844.1	QGNH01000844.1	9	4328	4963	-1	E													0	False	F
QGNH01000844.1_10	QGNH01000844.1	QGNH01000844.1	10	4974	5339	-1	E													0	False	F
QGNH01000844.1_11	QGNH01000844.1	QGNH01000844.1	11	5341	5676	-1	E													0	False	
QGNH01000844.1_12	QGNH01000844.1	QGNH01000844.1	12	5896	6828	-1	E			YP_009217915.1	YP_009217915.1 radical SAM domain protein (endogenous virus) [Clostridium phage phiCT453B]	False	0.287	124.0	1.355e-29					0	False	
QGNH01000844.1_13	QGNH01000844.1	QGNH01000844.1	13	6959	7303	-1	D			YP_453592.1	YP_453592.1 hypothetical protein OP1_ORF34 [Xanthomonas phage OP1]	False	0.624	124.0	1.834e-32	dATP/dGTP diphosphohydrolase, N-terminal [PF18909.3]	VOG03266	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000844.1_14	QGNH01000844.1	QGNH01000844.1	14	7300	7872	-1	C	K06952	5'-nucleotidase [EC:3.1.3.89]	YP_009809233.1	YP_009809233.1 deoxyribonucleoside 5' monophosphate phosphatase [Caulobacter phage CcrPW]	False	0.466	153.0	4.717999999999998e-41	5'-deoxynucleotidase YfbR-like [PF12917.10]	VOG02646	sp|P76514|YFDR_ECOLI Uncharacterized protein YfdR; Xu	Xu	0	False	
QGNH01000844.1_15	QGNH01000844.1	QGNH01000844.1	15	7865	8089	-1	E			YP_010749371.1	YP_010749371.1 hypothetical protein QCF76_gp14 [Escherichia phage ZCEC5]	False	0.488	66.0	3.615e-13					0	False	
QGNH01000844.1_16	QGNH01000844.1	QGNH01000844.1	16	8086	8409	-1	E													0	False	
QGNH01000844.1_17	QGNH01000844.1	QGNH01000844.1	17	8420	8635	-1	D									Pentapeptide repeats (8 copies) [PF00805.25]; Pentapeptide repeats (9 copies) [PF13576.9]				0	False	
QGNH01000844.1_18	QGNH01000844.1	QGNH01000844.1	18	8690	9916	-1	E			YP_007674986.1	YP_007674986.1 hypothetical protein CPKG_00013 [Cyanophage KBS-S-2A]	False	0.308	138.0	4.217e-33		VOG02246	sp|O31948|YONJ_BACSU SPbeta prophage-derived uncharacterized protein YonJ; Xu	Xu	0	False	
QGNH01000844.1_19	QGNH01000844.1	QGNH01000844.1	19	9917	10243	-1	E													0	False	
QGNH01000844.1_20	QGNH01000844.1	QGNH01000844.1	20	10233	10469	-1	E													0	False	
QGNH01000844.1_21	QGNH01000844.1	QGNH01000844.1	21	10473	10724	-1	D			YP_009792697.1	YP_009792697.1 NinI-like serine-threonine phosphatase [Bordetella phage vB_BbrM_PHB04]	False	0.709	114.0	1.176e-29	Calcineurin-like phosphoesterase [PF00149.31]				0	False	
QGNH01000844.1_22	QGNH01000844.1	QGNH01000844.1	22	10721	11035	-1	D			YP_004327364.1	YP_004327364.1 HNH endonuclease [Erwinia phage phiEt88]	False	0.578	105.0	3.3340000000000004e-26	Putative nuclease YbcO [PF07102.15]	VOG00669	sp|P68661|YBCO_ECOLI Putative nuclease YbcO; Xu	Xu	1	False	
QGNH01000844.1_23	QGNH01000844.1	QGNH01000844.1	23	11046	11477	-1	E													0	False	
QGNH01000844.1_24	QGNH01000844.1	QGNH01000844.1	24	11479	11934	-1	D			YP_010773376.1	YP_010773376.1 recombination protein [Pseudomonas phage PP9W2]	False	0.351	67.0	3.951e-12	NinB protein [PF05772.15]	VOG00692	sp|P03765|NINB_LAMBD Protein ninB; Xu	Xu	0	False	
QGNH01000844.1_25	QGNH01000844.1	QGNH01000844.1	25	11918	12319	-1	E													0	False	F
QGNH01000844.1_26	QGNH01000844.1	QGNH01000844.1	26	12313	12573	-1	E													0	False	F
QGNH01000844.1_27	QGNH01000844.1	QGNH01000844.1	27	12570	12836	-1	E													0	False	F
QGNH01000844.1_28	QGNH01000844.1	QGNH01000844.1	28	12823	12990	-1	E													0	False	F
QGNH01000844.1_29	QGNH01000844.1	QGNH01000844.1	29	12987	13862	-1	D			YP_009222801.1	YP_009222801.1 DNA primase [Pseudomonas phage PS-1]	False	0.329	154.0	7.07e-40	Toprim domain [PF13362.9]; Zinc-binding domain of primase-helicase [PF08273.15]	VOG02382	REFSEQ DNA primase; Xu	Xu	0	False	F
QGNH01000844.1_30	QGNH01000844.1	QGNH01000844.1	30	13859	14347	-1	D			YP_010659989.1	YP_010659989.1 HNH endonuclease [Escherichia phage vB_EcoP-ZQ2]	False	0.498	149.0	1.842e-40	HNH endonuclease [PF13392.9]; AP2 domain [PF00847.23]	VOG00011	sp|P03795|Y28_BPT7 Protein 2.8; Xu	Xu	0	False	F
QGNH01000844.1_31	QGNH01000844.1	QGNH01000844.1	31	14484	15971	-1	D			YP_009222800.1	YP_009222800.1 DEAD/DEAH box helicase [Pseudomonas phage PS-1]	False	0.391	327.0	3.7300000000000002e-96	Type III restriction enzyme, res subunit [PF04851.18]; DEAD/DEAH box helicase [PF00270.32]; Helicase conserved C-terminal domain [PF00271.34]; SNF2-related domain [PF00176.26]	VOG00107	sp|P20703|UVSW_BPT4 ATP-dependent DNA helicase uvsW; Xh	Xh	1	False	F
QGNH01000844.1_32	QGNH01000844.1	QGNH01000844.1	32	16588	16812	1	E													0	False	F
QGNH01000844.1_33	QGNH01000844.1	QGNH01000844.1	33	16874	17146	1	E													0	False	F
