	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001529.1_1	QGNH01001529.1	QGNH01001529.1	1	83	694	1	E											0	False	F
QGNH01001529.1_2	QGNH01001529.1	QGNH01001529.1	2	685	1041	1	E											0	False	F
QGNH01001529.1_3	QGNH01001529.1	QGNH01001529.1	3	986	2110	1	D	YP_009834207.1	YP_009834207.1 exonuclease [Lentibacter phage vB_LenP_ICBM2]	False	0.314	133.0	7.697e-32	5'-3' exonuclease, N-terminal resolvase-like domain [PF02739.19]; 5'-3' exonuclease, C-terminal SAM fold [PF01367.23]	VOG07202	sp|P13319|RNH_BPT4 Ribonuclease H; Xr	Xr	0	False	VF
QGNH01001529.1_4	QGNH01001529.1	QGNH01001529.1	4	2129	2305	1	E											0	False	F
QGNH01001529.1_5	QGNH01001529.1	QGNH01001529.1	5	2295	2732	1	D	YP_010761288.1	YP_010761288.1 endodeoxyribonuclease I [uncultured phage_MedDCM-OCT-S35-C6]	False	0.322	68.0	1.272e-12	Phage endonuclease I [PF05367.14]	VOG00381	sp|P00641|ENDO_BPT7 Endonuclease I; Xp	Xp	0	False	F
QGNH01001529.1_6	QGNH01001529.1	QGNH01001529.1	6	2729	2947	1	D	YP_009304510.1	YP_009304510.1 nucleotide kinase [Pseudomonas phage O4]	False	0.711	84.0	1.477e-19	Protein of unknwon function (DUF3310) [PF11753.11]	VOG01533	REFSEQ nucleotide kinase; Xu	Xu	0	False	F
QGNH01001529.1_7	QGNH01001529.1	QGNH01001529.1	7	2934	3155	1	E											0	False	F
QGNH01001529.1_8	QGNH01001529.1	QGNH01001529.1	8	3133	3501	1	E	YP_009594923.1	YP_009594923.1 hypothetical protein FDG95_gp596 [Pectinobacterium phage vB_PcaM_CBB]	False	0.634	90.0	1.201e-20		VOG11150	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001529.1_9	QGNH01001529.1	QGNH01001529.1	9	3485	3775	1	E	YP_010738875.1	YP_010738875.1 hypothetical protein P9A50_gp74 [Xanthomonas phage FMYAK-P1]	False	0.378	61.0	8.126e-11		VOG00558	REFSEQ nucleoside triphosphate pyrophosphohydrolase; Xu	Xu	0	False	F
QGNH01001529.1_10	QGNH01001529.1	QGNH01001529.1	10	3762	4574	1	D	YP_009798647.1	YP_009798647.1 DNA polymerase exonuclease subunit [Ralstonia phage RsoP1IDN]	False	0.525	268.0	1.269e-79	RNase_H superfamily [PF13482.9]	VOG01302	sp|P00581|DPOL_BPT7 DNA-directed DNA polymerase; XhXr	Xr;Xh	0	False	VF
QGNH01001529.1_11	QGNH01001529.1	QGNH01001529.1	11	4620	5021	1	E											0	False	F
QGNH01001529.1_12	QGNH01001529.1	QGNH01001529.1	12	5022	5174	1	E											0	False	
QGNH01001529.1_13	QGNH01001529.1	QGNH01001529.1	13	5152	5382	1	E											0	False	
QGNH01001529.1_14	QGNH01001529.1	QGNH01001529.1	14	5336	5461	1	E											0	False	
QGNH01001529.1_15	QGNH01001529.1	QGNH01001529.1	15	5469	5711	1	E											0	False	
QGNH01001529.1_16	QGNH01001529.1	QGNH01001529.1	16	5778	6014	-1	E											0	False	
QGNH01001529.1_17	QGNH01001529.1	QGNH01001529.1	17	6001	6480	-1	E											0	False	
QGNH01001529.1_18	QGNH01001529.1	QGNH01001529.1	18	6464	6670	-1	E											0	False	
QGNH01001529.1_19	QGNH01001529.1	QGNH01001529.1	19	6671	7084	-1	E	YP_010084150.1	YP_010084150.1 endolysin [Vibrio phage 1.249.A._10N.261.55.B9]	False	0.504	126.0	5.552e-33					0	False	
QGNH01001529.1_20	QGNH01001529.1	QGNH01001529.1	20	7086	7838	-1	E											0	False	
QGNH01001529.1_21	QGNH01001529.1	QGNH01001529.1	21	7847	9988	-1	E											0	False	
QGNH01001529.1_22	QGNH01001529.1	QGNH01001529.1	22	10003	12261	-1	E											0	False	
QGNH01001529.1_23	QGNH01001529.1	QGNH01001529.1	23	12267	12851	-1	E											0	False	
QGNH01001529.1_24	QGNH01001529.1	QGNH01001529.1	24	13055	14530	-1	E											0	False	F
QGNH01001529.1_25	QGNH01001529.1	QGNH01001529.1	25	14536	14832	-1	E											0	False	F
QGNH01001529.1_26	QGNH01001529.1	QGNH01001529.1	26	14835	16328	-1	D	YP_009222582.1	YP_009222582.1 head closure Hc3 [Rhodoferax phage P26218]	False	0.268	178.0	9.04e-46	Phage stabilisation protein [PF11134.11]	VOG10156	sp|P26749|VG10_BPP22 Packaged DNA stabilization protein gp10; Xh	Xh	0	False	F
QGNH01001529.1_27	QGNH01001529.1	QGNH01001529.1	27	16331	16879	-1	E											0	False	F
QGNH01001529.1_28	QGNH01001529.1	QGNH01001529.1	28	16919	17365	-1	E											0	False	F
QGNH01001529.1_29	QGNH01001529.1	QGNH01001529.1	29	17387	18517	-1	D	YP_009222587.1	YP_009222587.1 major head protein [Rhodoferax phage P26218]	False	0.291	155.0	2.389e-39	P22 coat protein - gene protein 5 [PF11651.11]				0	False	F
