target	query	e-value	score	length	start	end
NZ_ASHR01000014.1_251	COG0365	2.3e-124	410.4	559	36	556
NZ_ASHR01000014.1_43	COG0136	3.3e-131	431.5	359	13	354
NZ_ASHR01000014.1_134	COG0005	1.6e-84	277.9	277	10	274
NZ_ASHR01000014.1_273	COG0008	3.7e-158	521.8	497	11	493
NZ_ASHR01000014.1_92	COG1012	5.8e-201	663.5	491	14	485
NZ_ASHR01000014.1_155	COG0026	9.9e-147	483.0	374	2	370
NZ_ASHR01000014.1_137	COG4770	2.9e-269	890.8	589	1	588
NZ_ASHR01000014.1_254	COG0028	2.5e-245	809.5	596	12	577
NZ_ASHR01000014.1_118	COG1053	1.3e-227	751.3	596	7	595
NZ_ASHR01000014.1_274	COG0492	4.8e-68	223.9	306	4	301
NZ_ASHR01000014.1_196	COG2265	3.8e-97	320.1	376	9	374
NZ_ASHR01000014.1_24	COG0031	5.6e-157	517.4	457	1	454
NZ_ASHR01000014.1_276	COG0031	8e-107	351.9	317	6	314
NZ_ASHR01000014.1_230	COG1171	1.8e-165	545.8	411	5	409
NZ_ASHR01000014.1_133	COG1109	5e-123	405.5	556	5	548
NZ_ASHR01000014.1_184	COG1109	1.2e-145	480.3	463	5	461
NZ_ASHR01000014.1_193	COG0462	1.5e-145	479.3	326	7	323
NZ_ASHR01000014.1_144	COG0039	2.1e-119	392.9	317	3	315
NZ_ASHR01000014.1_156	COG0041	3.2e-93	307.3	177	8	172
NZ_ASHR01000014.1_29	COG1228	6e-88	289.5	406	3	391
NZ_ASHR01000014.1_105	COG0054	1.4e-56	185.0	161	11	157
NZ_ASHR01000014.1_256	COG0059	2.4e-162	533.5	342	1	331
NZ_ASHR01000014.1_188	COG0499	4e-211	695.6	479	8	477
NZ_ASHR01000014.1_244	COG0436	9.5e-126	414.3	408	8	407
NZ_ASHR01000014.1_25	COG0626	2.7e-187	618.3	389	2	387
NZ_ASHR01000014.1_2	COG0080	8.9e-75	244.0	144	4	143
NZ_ASHR01000014.1_3	COG0081	6.1e-113	370.6	230	1	228
NZ_ASHR01000014.1_106	COG0807	2.7e-181	597.6	422	1	414
NZ_ASHR01000014.1_192	COG1207	5.1e-204	673.4	477	3	466
NZ_ASHR01000014.1_262	COG0111	4.2e-135	445.0	531	1	527
NZ_ASHR01000014.1_206	COG0111	2.8e-79	261.0	352	60	346
NZ_ASHR01000014.1_202	COG2084	4.2e-83	273.5	301	6	299
NZ_ASHR01000014.1_269	COG0115	3.3e-86	283.7	363	37	358
NZ_ASHR01000014.1_108	COG1985	1.9e-119	393.4	344	9	339
NZ_ASHR01000014.1_219	COG0124	1.5e-103	340.4	414	1	395
NZ_ASHR01000014.1_60	COG0125	3.8e-96	317.1	211	1	207
