	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000717.1_1	QGNH01000717.1	QGNH01000717.1	1	3	5981	-1	E	YP_010110531.1	YP_010110531.1 exonuclease V [uncultured phage cr118_1]	False	0.143	73.0	2.543e-11					0	False	F
QGNH01000717.1_2	QGNH01000717.1	QGNH01000717.1	2	5978	6637	-1	E											0	False	
QGNH01000717.1_3	QGNH01000717.1	QGNH01000717.1	3	6929	8320	-1	E	YP_008240626.1	YP_008240626.1 structural protein [Cellulophaga phage phi4:1]	False	0.218	71.0	1.235e-11					0	False	
QGNH01000717.1_4	QGNH01000717.1	QGNH01000717.1	4	8323	10272	-1	E											0	False	
QGNH01000717.1_5	QGNH01000717.1	QGNH01000717.1	5	10254	11036	-1	E											0	False	
QGNH01000717.1_6	QGNH01000717.1	QGNH01000717.1	6	11029	11370	-1	E	YP_009212555.1	YP_009212555.1 homing endonuclease [Sinorhizobium phage phiN3]	False	0.564	66.0	2.635e-12					0	False	
QGNH01000717.1_7	QGNH01000717.1	QGNH01000717.1	7	11437	13329	-1	E											0	False	
QGNH01000717.1_8	QGNH01000717.1	QGNH01000717.1	8	13332	15308	-1	E											0	False	
QGNH01000717.1_9	QGNH01000717.1	QGNH01000717.1	9	15310	20298	-1	E	YP_008241538.1	YP_008241538.1 virion structural protein [Cellulophaga phage phi17:2]	False	0.179	274.0	3.7960000000000003e-72					0	False	
QGNH01000717.1_10	QGNH01000717.1	QGNH01000717.1	10	20282	21139	-1	D	YP_010111344.1	YP_010111344.1 homing endonuclease [uncultured phage cr111_1]	False	0.264	88.0	7.663e-18	GIY-YIG catalytic domain [PF01541.27]	VOG00100	REFSEQ homing endonuclease; Xu	Xu	0	False	
QGNH01000717.1_11	QGNH01000717.1	QGNH01000717.1	11	21139	22077	-1	E								VOG05015	REFSEQ tail tubular protein; Xu	Xu	0	False	F
QGNH01000717.1_12	QGNH01000717.1	QGNH01000717.1	12	22088	22570	-1	E	YP_010510082.1	YP_010510082.1 topoisomerase DNA binding protein [uncultured phage cr29_1]	False	0.337	76.0	4.058e-15		VOG15473	REFSEQ peptidoglycan-associated protein-like protein; Xu	Xu	0	False	F
QGNH01000717.1_13	QGNH01000717.1	QGNH01000717.1	13	22584	23279	-1	E	YP_008240633.1	YP_008240633.1 virion structural protein [Cellulophaga phage phi4:1]	False	0.323	63.0	8.188e-10		VOG02768	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000717.1_14	QGNH01000717.1	QGNH01000717.1	14	23272	23775	-1	E								VOG00008	sp|Q5UPT6|YL245_MIMIV Uncharacterized HNH endonuclease L245; Xu	Xu	0	False	F
QGNH01000717.1_15	QGNH01000717.1	QGNH01000717.1	15	24043	25302	-1	E	YP_007006770.1	YP_007006770.1 DNA repair exonuclease [Sphingomonas phage PAU]	False	0.389	171.0	2.603e-44		VOG02246	sp|O31948|YONJ_BACSU SPbeta prophage-derived uncharacterized protein YonJ; Xu	Xu	0	False	F
QGNH01000717.1_16	QGNH01000717.1	QGNH01000717.1	16	25484	25726	-1	E											0	False	F
QGNH01000717.1_17	QGNH01000717.1	QGNH01000717.1	17	25728	26492	-1	E											0	False	F
QGNH01000717.1_18	QGNH01000717.1	QGNH01000717.1	18	26528	26800	-1	E											0	False	F
