locus_tag	ftype	length_bp	gene	EC_number	COG	product
KMAJAIHO_00001	CDS	471				hypothetical protein
KMAJAIHO_00002	CDS	777				hypothetical protein
KMAJAIHO_00003	CDS	264				hypothetical protein
KMAJAIHO_00004	CDS	108				hypothetical protein
KMAJAIHO_00005	CDS	195				hypothetical protein
KMAJAIHO_00006	tRNA	72				tRNA-Pro(tgg)
KMAJAIHO_00007	CDS	1692				hypothetical protein
KMAJAIHO_00008	CDS	1440				hypothetical protein
KMAJAIHO_00009	CDS	291				hypothetical protein
KMAJAIHO_00010	CDS	765				hypothetical protein
KMAJAIHO_00011	CDS	429				hypothetical protein
KMAJAIHO_00012	CDS	516				hypothetical protein
KMAJAIHO_00013	CDS	957				hypothetical protein
KMAJAIHO_00014	CDS	444				hypothetical protein
KMAJAIHO_00015	CDS	339				hypothetical protein
KMAJAIHO_00016	CDS	3117				hypothetical protein
KMAJAIHO_00017	CDS	222				hypothetical protein
KMAJAIHO_00018	CDS	510				hypothetical protein
KMAJAIHO_00019	CDS	1293				hypothetical protein
KMAJAIHO_00020	CDS	543				hypothetical protein
KMAJAIHO_00021	CDS	471				hypothetical protein
KMAJAIHO_00022	CDS	363				hypothetical protein
KMAJAIHO_00023	CDS	1818				hypothetical protein
KMAJAIHO_00024	CDS	531				hypothetical protein
KMAJAIHO_00025	CDS	1443				hypothetical protein
KMAJAIHO_00026	CDS	438				hypothetical protein
KMAJAIHO_00027	CDS	372				hypothetical protein
KMAJAIHO_00028	CDS	327				hypothetical protein
KMAJAIHO_00029	CDS	1236				hypothetical protein
KMAJAIHO_00030	CDS	651				hypothetical protein
KMAJAIHO_00031	CDS	1692				hypothetical protein
KMAJAIHO_00032	CDS	1023				hypothetical protein
KMAJAIHO_00033	CDS	396				hypothetical protein
KMAJAIHO_00034	CDS	492				hypothetical protein
KMAJAIHO_00035	CDS	828				hypothetical protein
KMAJAIHO_00036	CDS	126				hypothetical protein
KMAJAIHO_00037	CDS	2421				hypothetical protein
KMAJAIHO_00038	CDS	528				hypothetical protein
KMAJAIHO_00039	CDS	768				hypothetical protein
KMAJAIHO_00040	CDS	3867				hypothetical protein
KMAJAIHO_00041	CDS	189				hypothetical protein
KMAJAIHO_00042	CDS	1194				hypothetical protein
KMAJAIHO_00043	CDS	468				hypothetical protein
KMAJAIHO_00044	CDS	1362				hypothetical protein
KMAJAIHO_00045	CDS	213				hypothetical protein
KMAJAIHO_00046	CDS	192				hypothetical protein
KMAJAIHO_00047	CDS	429				hypothetical protein
KMAJAIHO_00048	CDS	558				hypothetical protein
KMAJAIHO_00049	CDS	705				hypothetical protein
KMAJAIHO_00050	CDS	168				hypothetical protein
KMAJAIHO_00051	CDS	2565				hypothetical protein
KMAJAIHO_00052	CDS	474				hypothetical protein
KMAJAIHO_00053	CDS	915				hypothetical protein
KMAJAIHO_00054	CDS	174				hypothetical protein
KMAJAIHO_00055	CDS	120				hypothetical protein
KMAJAIHO_00056	CDS	201				hypothetical protein
KMAJAIHO_00057	CDS	1017				hypothetical protein
KMAJAIHO_00058	CDS	159				hypothetical protein
KMAJAIHO_00059	CDS	162				hypothetical protein
KMAJAIHO_00060	CDS	282				hypothetical protein
KMAJAIHO_00061	CDS	387				hypothetical protein
KMAJAIHO_00062	CDS	351				hypothetical protein
KMAJAIHO_00063	CDS	426				hypothetical protein
KMAJAIHO_00064	CDS	1182				hypothetical protein
KMAJAIHO_00065	CDS	1236				hypothetical protein
KMAJAIHO_00066	CDS	1482				hypothetical protein
KMAJAIHO_00067	CDS	252				hypothetical protein
KMAJAIHO_00068	CDS	948				hypothetical protein
KMAJAIHO_00069	tRNA	70				tRNA-Tyr(gta)
KMAJAIHO_00070	tRNA	75				tRNA-Asn(gtt)
KMAJAIHO_00071	CDS	213				hypothetical protein
KMAJAIHO_00072	CDS	132				hypothetical protein
KMAJAIHO_00073	CDS	411				hypothetical protein
KMAJAIHO_00074	CDS	135				hypothetical protein
KMAJAIHO_00075	CDS	873				hypothetical protein
KMAJAIHO_00076	tRNA	77				tRNA-Arg(tct)
KMAJAIHO_00077	CDS	552				hypothetical protein
KMAJAIHO_00078	CDS	486				hypothetical protein
KMAJAIHO_00079	CDS	480				hypothetical protein
KMAJAIHO_00080	CDS	465				hypothetical protein
KMAJAIHO_00081	CDS	204				hypothetical protein
KMAJAIHO_00082	CDS	177				hypothetical protein
KMAJAIHO_00083	CDS	183				hypothetical protein
KMAJAIHO_00084	CDS	330				hypothetical protein
KMAJAIHO_00085	CDS	297				hypothetical protein
KMAJAIHO_00086	CDS	372				hypothetical protein
KMAJAIHO_00087	CDS	273				hypothetical protein
KMAJAIHO_00088	CDS	432				hypothetical protein
KMAJAIHO_00089	CDS	429				hypothetical protein
KMAJAIHO_00090	CDS	267				hypothetical protein
KMAJAIHO_00091	CDS	399				hypothetical protein
KMAJAIHO_00092	CDS	1797				hypothetical protein
KMAJAIHO_00093	CDS	153				hypothetical protein
KMAJAIHO_00094	CDS	318				hypothetical protein
KMAJAIHO_00095	CDS	654				hypothetical protein
KMAJAIHO_00096	CDS	855				hypothetical protein
KMAJAIHO_00097	CDS	186				hypothetical protein
KMAJAIHO_00098	CDS	177				hypothetical protein
KMAJAIHO_00099	CDS	270				hypothetical protein
KMAJAIHO_00100	CDS	366				hypothetical protein
KMAJAIHO_00101	CDS	669				hypothetical protein
KMAJAIHO_00102	CDS	120				hypothetical protein
KMAJAIHO_00103	CDS	249				hypothetical protein
KMAJAIHO_00104	CDS	108				hypothetical protein
KMAJAIHO_00105	CDS	276				hypothetical protein
KMAJAIHO_00106	CDS	144				hypothetical protein
KMAJAIHO_00107	CDS	141				hypothetical protein
KMAJAIHO_00108	CDS	294				hypothetical protein
KMAJAIHO_00109	CDS	360				hypothetical protein
KMAJAIHO_00110	CDS	351				hypothetical protein
KMAJAIHO_00111	CDS	330				hypothetical protein
KMAJAIHO_00112	CDS	900				hypothetical protein
