locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
MZ334500.1_1												Hypothetical
MZ334500.1_2					phrog_19274	VOG23910	VOG:VOG23910	184	7.5e-114	370.6		REFSEQ HalOD1 domain-containing protein
MZ334500.1_3					phrog_9231	VOG05559	PHROG:phrog_9231	259	7.7e-115	375.5		terminase small subunit
MZ334500.1_4												Hypothetical
MZ334500.1_5												Hypothetical
MZ334500.1_6					phrog_19453	VOG23913	VOG:VOG23913	65	4.1e-50	160.6		REFSEQ hypothetical protein
MZ334500.1_7					phrog_19186	VOG23914	VOG:VOG23914	69	6.1e-50	160.1		REFSEQ hypothetical protein
MZ334500.1_8		K21523	COG4373		phrog_9	VOG07294	COG:COG4373	564	6.8e-43	138.8		:
MZ334500.1_9					phrog_9232	VOG00562	PHROG:phrog_9232	480	5.4e-219	720.7		portal protein
MZ334500.1_10					phrog_21359	VOG23915	VOG:VOG23915	97	1.7e-61	197.2		REFSEQ hypothetical protein
MZ334500.1_11					phrog_15680	VOG14382	PHROG:phrog_15680	255	2.1e-156	511.7		head maturation protease
MZ334500.1_12												Hypothetical
MZ334500.1_13												Hypothetical
MZ334500.1_14					phrog_3990	VOG01973	PHROG:phrog_3990	319	5.2e-93	304.5		major head protein
MZ334500.1_15												Hypothetical
MZ334500.1_16												Hypothetical
MZ334500.1_17												Hypothetical
MZ334500.1_18												Hypothetical
MZ334500.1_19					phrog_12281	VOG04913	PHROG:phrog_12281	170	9e-86	278.6		tail tube protein
MZ334500.1_20			COG4386		phrog_10244	VOG01001	PHROG:phrog_10244	431	6.8e-203	667.2		tail sheath
MZ334500.1_21					phrog_12452	VOG14384	PHROG:phrog_12452	182	1.4e-92	300.8		tail tube protein
MZ334500.1_22					phrog_14268	VOG04953	PHROG:phrog_14268	157	4.8e-85	276.0		tail assembly chaperone
MZ334500.1_23			COG5283		phrog_14901	VOG14385	PHROG:phrog_14901	606	0	1103.7		tail length tape measure protein
MZ334500.1_24					phrog_14280	VOG14386	VOG:VOG14386	188	2.5e-94	307.2		REFSEQ hypothetical protein
MZ334500.1_25					phrog_12403	VOG14388	VOG:VOG14388	478	5.6e-226	743.4		REFSEQ hypothetical protein
MZ334500.1_26												Hypothetical
MZ334500.1_27												Hypothetical
MZ334500.1_28												Hypothetical
MZ334500.1_29			COG3299		phrog_6	VOG00735	VOG:VOG00735	412	7.6e-112	367.5		REFSEQ baseplate wedge subunit
MZ334500.1_30					phrog_1160	VOG00207	PHROG:phrog_1160	218	5.1e-56	182.7		baseplate protein
MZ334500.1_31												Hypothetical
MZ334500.1_32												Hypothetical
MZ334500.1_33												Hypothetical
MZ334500.1_34												Hypothetical
MZ334500.1_35												Hypothetical
MZ334500.1_36					phrog_7084	VOG14391	VOG:VOG14391	293	1.7e-145	475.9		REFSEQ hypothetical protein
MZ334500.1_37	K00525	K00525	COG0209		phrog_84	VOG00122	FOAM:K00525	807	4.3e-211	695.5	1.17.4.1	E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain
MZ334500.1_38		K07317	COG1002		phrog_31645	VOG00788	COG:COG1002	1089	1.5e-92	296.8		YeeA:
MZ334500.1_39					phrog_21307	VOG23918	VOG:VOG23918	92	3e-56	180.5		REFSEQ hypothetical protein
MZ334500.1_40						VOG23917	VOG:VOG23917	44	1e-30	97.9		REFSEQ hypothetical protein
MZ334500.1_41		K04763	COG4974		phrog_1	VOG00056	COG:COG4974	399	1.4e-31	100.0		XerD:
MZ334500.1_42												Hypothetical
MZ334500.1_43												Hypothetical
MZ334500.1_44		K14415	COG1690		phrog_1075	VOG00184, VOG00184	PHROG:phrog_1075	455	1.5e-125	412.4		tRNA splicing ligase
MZ334500.1_45					phrog_23532	VOG23920	VOG:VOG23920	71	5.3e-45	144.7		REFSEQ hypothetical protein
MZ334500.1_46												Hypothetical
MZ334500.1_47					phrog_19368	VOG23922	VOG:VOG23922	62	2.2e-47	151.5		REFSEQ hypothetical protein
MZ334500.1_48					phrog_25465	VOG23921	VOG:VOG23921	87	4.3e-56	180.0		REFSEQ hypothetical protein
MZ334500.1_49												Hypothetical
MZ334500.1_50	K01494	K01494	COG0717		phrog_1663	VOG00082	COG:COG0717	186	1.3e-59	195.3		Dcd:Thymidylate biosynthesis
MZ334500.1_51	K03465	K03465	COG1351		phrog_85	VOG03899	VOG:VOG03899	235	2.9e-67	220.9		sp|Q05259|THYX_BPML5 Probable flavin-dependent thymidylate synthase
MZ334500.1_52												Hypothetical
MZ334500.1_53					phrog_7545	VOG02127	PHROG:phrog_7545	143	4e-32	104.3		HNH endonuclease
MZ334500.1_54	K02319	K02319	COG0417		phrog_262	VOG00345	PHROG:phrog_262	855	2.7e-177	584.1		DNA polymerase
MZ334500.1_55												Hypothetical
MZ334500.1_56												Hypothetical
MZ334500.1_57												Hypothetical
MZ334500.1_58												Hypothetical
MZ334500.1_59					phrog_19107	VOG23928	VOG:VOG23928	40	1.5e-31	100.4		REFSEQ minor head protein
MZ334500.1_60												Hypothetical
MZ334500.1_61					phrog_26025	VOG24269	VOG:VOG24269	60	1.2e-43	139.5		REFSEQ hypothetical protein
MZ334500.1_62					phrog_26263	VOG23932	VOG:VOG23932	43	1.9e-36	116.9		REFSEQ putative CxxC motif protein
MZ334500.1_63		K07465	COG2887		phrog_69	VOG04544, VOG04544	VOG:VOG04544	339	3.5e-99	245.6		REFSEQ exonuclease
MZ334500.1_64												Hypothetical
MZ334500.1_65					phrog_19510	VOG23927	VOG:VOG23927	55	8e-39	124.6		REFSEQ hypothetical protein
MZ334500.1_66					phrog_474	VOG06502	PHROG:phrog_474	94	5.6e-28	90.5		phosphofructokinase
MZ334500.1_67												Hypothetical
MZ334500.1_68												Hypothetical
MZ334500.1_69												Hypothetical
MZ334500.1_70					phrog_284	VOG02246	PHROG:phrog_284	394	3.4e-82	269.3		exonuclease
MZ334500.1_71												Hypothetical
MZ334500.1_72												Hypothetical
MZ334500.1_73												Hypothetical
MZ334500.1_74					phrog_13442	VOG14400	VOG:VOG14400	84	2e-51	165.1		REFSEQ hypothetical protein
MZ334500.1_75												Hypothetical
MZ334500.1_76												Hypothetical
MZ334500.1_77												Hypothetical
MZ334500.1_78					phrog_27041	VOG23933	VOG:VOG23933	45	8.4e-35	111.4		REFSEQ hypothetical protein
MZ334500.1_79		K17081	COG0330		phrog_200	VOG01466	VOG:VOG01466	291	4.8e-69	226.1		sp|Q5UP73|YR614_MIMIV Putative band 7 family protein R614
MZ334500.1_80												Hypothetical
MZ334500.1_81					phrog_12980	VOG01567	PHROG:phrog_12980	162	7.2e-83	269.0		HNH endonuclease
MZ334500.1_82												Hypothetical
MZ334500.1_83			COG1948		phrog_3490	VOG01108	VOG:VOG01108	155	3.3e-52	170.4		sp|P0CAF6|VF364_ASFK5 ERCC4 domain-containing protein EP364R
