ID	count
K00005	1
K00012	1
K00013	1
K00014	1
K00015	1
K00016	1
K00020	1
K00024	1
K00027	1
K00030	1
K00033	1
K00034	1
K00038	1
K00057	1
K00058	1
K00059	1
K00060	1
K00067	1
K00075	1
K00077	1
K00088	1
K00099	1
K00111	1
K00116	1
K00124	1
K00131	1
K00133	1
K00134	1
K00135	1
K00138	1
K00148	1
K00164	1
K00166	1
K00167	1
K00208	1
K00215	1
K00231	1
K00239	1
K00240	1
K00241	1
K00243	1
K00248	1
K00259	1
K00260	1
K00263	1
K00264	1
K00265	1
K00274	1
K00278	1
K00282	1
K00283	1
K00286	1
K00287	1
K00318	1
K00344	1
K00364	1
K00372	1
K00375	1
K00382	1
K00383	1
K00384	1
K00389	1
K00425	1
K00426	1
K00432	1
K00433	1
K00435	1
K00453	1
K00491	1
K00500	1
K00520	1
K00525	1
K00526	1
K00529	1
K00537	1
K00554	1
K00556	1
K00558	1
K00560	1
K00564	1
K00566	1
K00567	1
K00575	1
K00588	1
K00600	1
K00602	1
K00604	1
K00605	1
K00606	1
K00609	1
K00611	1
K00627	1
K00632	1
K00634	1
K00639	1
K00640	1
K00645	1
K00648	1
K00655	1
K00656	1
K00658	1
K00659	1
K00661	1
K00662	1
K00666	1
K00688	1
K00689	1
K00691	1
K00703	1
K00754	1
K00756	1
K00759	1
K00761	1
K00762	1
K00763	1
K00764	1
K00765	1
K00766	1
K00767	1
K00773	1
K00782	1
K00783	1
K00784	1
K00788	1
K00789	1
K00790	1
K00791	1
K00793	1
K00794	1
K00795	1
K00796	1
K00797	1
K00798	1
K00800	1
K00805	1
K00806	1
K00817	1
K00819	1
K00820	1
K00826	1
K00831	1
K00847	1
K00849	1
K00850	1
K00857	1
K00858	1
K00859	1
K00864	1
K00865	1
K00873	1
K00876	1
K00878	1
K00882	1
K00887	1
K00891	1
K00899	1
K00903	1
K00919	1
K00925	1
K00926	1
K00927	1
K00928	1
K00929	1
K00937	1
K00939	1
K00940	1
K00941	1
K00942	1
K00943	1
K00948	1
K00949	1
K00950	1
K00954	1
K00962	1
K00969	1
K00973	1
K00974	1
K00975	1
K00981	1
K00984	1
K00989	1
K00991	1
K00997	1
K01000	1
K01005	1
K01011	1
K01046	1
K01054	1
K01055	1
K01056	1
K01066	1
K01069	1
K01083	1
K01091	1
K01092	1
K01104	1
K01118	1
K01119	1
K01126	1
K01139	1
K01151	1
K01174	1
K01175	1
K01176	1
K01182	1
K01193	1
K01200	1
K01207	1
K01208	1
K01222	1
K01223	1
K01226	1
K01243	1
K01246	1
K01255	1
K01258	1
K01261	1
K01265	1
K01269	1
K01271	1
K01274	1
K01286	1
K01299	1
K01338	1
K01356	1
K01358	1
K01361	1
K01400	1
K01409	1
K01419	1
K01421	1
K01424	1
K01426	1
K01436	1
K01442	1
K01443	1
K01448	1
K01460	1
K01462	1
K01463	1
K01465	1
K01476	1
K01478	1
K01480	1
K01486	1
K01489	1
K01491	1
K01493	1
K01494	1
K01512	1
K01515	1
K01519	1
K01523	1
K01524	1
K01534	1
K01551	1
K01556	1
K01560	1
K01579	1
K01585	1
K01586	1
K01588	1
K01589	1
K01591	1
K01599	1
K01609	1
K01610	1
K01611	1
K01613	1
K01619	1
K01620	1
K01633	1
K01637	1
K01638	1
K01657	1
K01658	1
K01659	1
K01661	1
K01662	1
K01669	1
K01673	1
K01679	1
K01681	1
K01689	1
K01693	1
K01695	1
K01696	1
K01698	1
K01710	1
K01711	1
K01714	1
K01719	1
K01724	1
K01726	1
K01734	1
K01735	1
