	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001763.1_1	QGNH01001763.1	QGNH01001763.1	1	1	681	-1	E													0	False	F
QGNH01001763.1_2	QGNH01001763.1	QGNH01001763.1	2	698	1018	-1	E													0	False	F
QGNH01001763.1_3	QGNH01001763.1	QGNH01001763.1	3	990	2462	-1	E										VOG00562	sp|P44225|VG29_HAEIN Mu-like prophage FluMu protein gp29; Xu	Xu	0	False	F
QGNH01001763.1_4	QGNH01001763.1	QGNH01001763.1	4	2462	3640	-1	C	K06909	phage terminase large subunit	YP_001468054.1	YP_001468054.1 phage terminase large subunit [Thermus phage P74-26]	False	0.267	152.0	4.076e-38	Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]; Terminase RNaseH-like domain [PF17289.5]; Phage terminase large subunit [PF04466.16]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01001763.1_5	QGNH01001763.1	QGNH01001763.1	5	3583	4101	-1	E													0	False	F
QGNH01001763.1_6	QGNH01001763.1	QGNH01001763.1	6	4513	5196	-1	D			NP_795572.1	NP_795572.1 putative ABC transporter ATP-binding protein [Streptococcus phage 315.4]	False	0.457	190.0	3.1079999999999995e-53	ABC transporter [PF00005.30]	VOG01067	sp|P44662|Y361_HAEIN Probable iron transport system ATP-binding protein HI_0361; Xh	Xh	0	False	F
QGNH01001763.1_7	QGNH01001763.1	QGNH01001763.1	7	5175	5714	-1	D			YP_010358304.1	YP_010358304.1 DNA methyltransferase [Halorubrum tailed virus 28]	False	0.444	105.0	7.022e-25	ParB/Sulfiredoxin domain [PF02195.21]	VOG02645	sp|P77174|YBDM_ECOLI Uncharacterized protein YbdM; Xu	Xu	0	False	
QGNH01001763.1_8	QGNH01001763.1	QGNH01001763.1	8	5714	5992	-1	E													0	False	
QGNH01001763.1_9	QGNH01001763.1	QGNH01001763.1	9	6016	6279	-1	E													0	False	
QGNH01001763.1_10	QGNH01001763.1	QGNH01001763.1	10	6556	6849	1	D									Winged helix-turn-helix [PF14947.9]				0	False	F
QGNH01001763.1_11	QGNH01001763.1	QGNH01001763.1	11	6895	7155	-1	E													0	False	F
QGNH01001763.1_12	QGNH01001763.1	QGNH01001763.1	12	7157	7591	-1	E													0	False	F
QGNH01001763.1_13	QGNH01001763.1	QGNH01001763.1	13	7788	9158	1	E													0	False	F
QGNH01001763.1_14	QGNH01001763.1	QGNH01001763.1	14	9181	9660	-1	E													0	False	F
QGNH01001763.1_15	QGNH01001763.1	QGNH01001763.1	15	9847	10761	-1	E													0	False	F
QGNH01001763.1_16	QGNH01001763.1	QGNH01001763.1	16	10766	11011	-1	E													0	False	F
QGNH01001763.1_17	QGNH01001763.1	QGNH01001763.1	17	11014	11277	-1	E													0	False	F
