locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
QGNH01001265.1_1_1												Hypothetical
QGNH01001265.1_1_2												Hypothetical
QGNH01001265.1_1_3			COG4333		phrog_3230	VOG13506	COG:COG4333	173	4.6e-47	152.7		; 
QGNH01001265.1_1_4												Hypothetical
QGNH01001265.1_1_5												Hypothetical
QGNH01001265.1_1_6												Hypothetical
QGNH01001265.1_1_7				GT74, GT74			CAZy:GT74	263	1.5e-32	104.7	2.4.1.69	alpha-1,2-L-fucosyltransferase
QGNH01001265.1_1_8					phrog_1843	VOG02501	VOG:VOG02501	189	1.8e-10	33.1		REFSEQ hypothetical protein
QGNH01001265.1_1_9					phrog_9564	VOG00341	VOG:VOG00341	141	1.6e-17	45.2		REFSEQ hypothetical protein
QGNH01001265.1_1_10												Hypothetical
QGNH01001265.1_1_11			COG0135				COG:COG0135	234	1.3e-08	26.5		TrpF; Aromatic amino acid biosynthesis
QGNH01001265.1_1_12												Hypothetical
QGNH01001265.1_1_13												Hypothetical
QGNH01001265.1_1_14												Hypothetical
QGNH01001265.1_1_15												Hypothetical
QGNH01001265.1_1_16					phrog_559	VOG00030	PHROG:phrog_559	503	1.3e-63	126.3		HNH endonuclease
QGNH01001265.1_1_17		K08900	COG1222		phrog_7485	VOG00564	KEGG:K08900	438	1.5e-45	147.4		BCS1; mitochondrial chaperone BCS1
QGNH01001265.1_1_18												Hypothetical
QGNH01001265.1_1_19												Hypothetical
QGNH01001265.1_1_20												Hypothetical
QGNH01001265.1_1_21						VOG19670	VOG:VOG19670	81	3.2e-11	35.8		REFSEQ hypothetical protein
QGNH01001265.1_1_22					phrog_28500	VOG19670	VOG:VOG19670	68	2e-11	35.9		REFSEQ hypothetical protein
QGNH01001265.1_1_23												Hypothetical
QGNH01001265.1_2_1												Hypothetical
QGNH01001265.1_2_2												Hypothetical
QGNH01001265.1_2_3		K03572	COG0323				COG:COG0323	516	1.1e-13	42.6		MutL; 
QGNH01001265.1_2_4		K07496	COG0675		phrog_506	VOG00072	PHROG:phrog_506	503	3.1e-35	114.0		transposase
QGNH01001265.1_2_5												Hypothetical
QGNH01001265.1_2_6					phrog_986	VOG00952	PHROG:phrog_986	153	2.7e-22	71.4		RNA-binding protein
QGNH01001265.1_2_7		K20777			phrog_7566	VOG05857	KEGG:K20777	292	1.7e-43	141.7	3.1.11.1	EXD2; exonuclease 3'-5' domain-containing protein 2
QGNH01001265.1_2_8												Hypothetical
QGNH01001265.1_2_9												Hypothetical
QGNH01001265.1_2_10												Hypothetical
QGNH01001265.1_2_11												Hypothetical
QGNH01001265.1_2_12		K01972	COG0272		phrog_3869	VOG07820	VOG:VOG07820	638	1.4e-154	509.4		sp|A6LN55|DNLJ_THEM4 DNA ligase
QGNH01001265.1_2_13												Hypothetical
QGNH01001265.1_2_14			COG5642				COG:COG5642	87	5.4e-11	34.8		; 
QGNH01001265.1_2_15												Hypothetical
QGNH01001265.1_2_16												Hypothetical
QGNH01001265.1_2_17					phrog_24210		PHROG:phrog_24210	276	5.6e-18	57.2		tail fiber protein
QGNH01001265.1_2_18												Hypothetical
QGNH01001265.1_2_19												Hypothetical
QGNH01001265.1_2_20												Hypothetical
QGNH01001265.1_3_1												Hypothetical
QGNH01001265.1_3_2												Hypothetical
QGNH01001265.1_3_3												Hypothetical
QGNH01001265.1_3_4												Hypothetical
QGNH01001265.1_3_5												Hypothetical
QGNH01001265.1_3_6												Hypothetical
QGNH01001265.1_4_1												Hypothetical
QGNH01001265.1_4_2												Hypothetical
QGNH01001265.1_4_3		K20999					KEGG:K20999	421	2.2e-32	104.6		pslF; polysaccharide biosynthesis protein PslF
QGNH01001265.1_4_4												Hypothetical
QGNH01001265.1_5_1		K16710	COG2327			VOG30944	COG:COG2327	236	1.3e-17	53.1		WcaK; 
QGNH01001265.1_5_2												Hypothetical
QGNH01001265.1_5_3												Hypothetical
QGNH01001265.1_5_4												Hypothetical
QGNH01001265.1_5_5												Hypothetical
QGNH01001265.1_5_6					phrog_464	VOG01584	PHROG:phrog_464	100	1.7e-25	82.0		unknown function
QGNH01001265.1_5_7												Hypothetical
QGNH01001265.1_5_8												Hypothetical
QGNH01001265.1_5_9		K03654	COG0514		phrog_33220	VOG00107	KEGG:K03654	490	3.6e-144	474.6	3.6.4.12	recQ; ATP-dependent DNA helicase RecQ
QGNH01001265.1_5_10												Hypothetical
QGNH01001265.1_5_11						VOG27079	VOG:VOG27079	90	4.2e-28	90.5		REFSEQ hypothetical protein
QGNH01001265.1_5_12												Hypothetical
QGNH01001265.1_5_13		K07097	COG2404		phrog_4771	VOG00581	COG:COG2404	327	3.8e-28	90.8		DhhP; 
