	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000014.1_1	QGNH01000014.1	QGNH01000014.1	1	3	101	1	E											0	False	F
QGNH01000014.1_2	QGNH01000014.1	QGNH01000014.1	2	119	580	1	E											1	False	F
QGNH01000014.1_3	QGNH01000014.1	QGNH01000014.1	3	706	942	1	E											0	False	F
QGNH01000014.1_4	QGNH01000014.1	QGNH01000014.1	4	939	1229	1	E											0	False	F
QGNH01000014.1_5	QGNH01000014.1	QGNH01000014.1	5	1178	1516	1	E											0	False	F
QGNH01000014.1_6	QGNH01000014.1	QGNH01000014.1	6	1553	2335	1	D	YP_009813838.1	YP_009813838.1 HNH endonuclease [Escherichia phage C5]	False	0.652	106.0	4.828e-24	HNH endonuclease [PF13392.9]	VOG00678	REFSEQ HNH endonuclease; Xu	Xu	0	False	F
QGNH01000014.1_7	QGNH01000014.1	QGNH01000014.1	7	2325	3269	1	E											0	False	F
QGNH01000014.1_8	QGNH01000014.1	QGNH01000014.1	8	3304	3714	1	E											0	False	F
QGNH01000014.1_9	QGNH01000014.1	QGNH01000014.1	9	3718	6066	1	D	YP_010655621.1	YP_010655621.1 hypothetical protein PP631_gp015 [Streptomyces phage KimJongPhill]	False	0.212	67.0	6.432e-10	Collagen triple helix repeat (20 copies) [PF01391.21]				0	False	F
QGNH01000014.1_10	QGNH01000014.1	QGNH01000014.1	10	6077	7258	1	E											0	False	F
QGNH01000014.1_11	QGNH01000014.1	QGNH01000014.1	11	7271	7912	1	E											0	False	F
QGNH01000014.1_12	QGNH01000014.1	QGNH01000014.1	12	8144	8728	1	E											0	False	F
QGNH01000014.1_13	QGNH01000014.1	QGNH01000014.1	13	8731	9006	1	E											0	False	F
QGNH01000014.1_14	QGNH01000014.1	QGNH01000014.1	14	9003	9218	1	E											0	False	F
QGNH01000014.1_15	QGNH01000014.1	QGNH01000014.1	15	9241	9396	1	E											0	False	F
QGNH01000014.1_16	QGNH01000014.1	QGNH01000014.1	16	9442	10068	1	E											0	False	F
QGNH01000014.1_17	QGNH01000014.1	QGNH01000014.1	17	10104	10259	1	E											0	False	F
QGNH01000014.1_18	QGNH01000014.1	QGNH01000014.1	18	10279	11178	1	E											0	False	F
QGNH01000014.1_19	QGNH01000014.1	QGNH01000014.1	19	11240	11329	1	E											0	False	F
