locus_tag	ftype	length_bp	gene	EC_number	COG	product
BDOEIDIF_00001	CDS	594				hypothetical protein
BDOEIDIF_00002	CDS	678				hypothetical protein
BDOEIDIF_00003	CDS	327				hypothetical protein
BDOEIDIF_00004	CDS	267				hypothetical protein
BDOEIDIF_00005	CDS	507				hypothetical protein
BDOEIDIF_00006	CDS	192				hypothetical protein
BDOEIDIF_00007	CDS	1863				hypothetical protein
BDOEIDIF_00008	CDS	1284				hypothetical protein
BDOEIDIF_00009	CDS	2835				hypothetical protein
BDOEIDIF_00010	CDS	3300				hypothetical protein
BDOEIDIF_00011	CDS	288				hypothetical protein
BDOEIDIF_00012	CDS	987				hypothetical protein
BDOEIDIF_00013	CDS	453				hypothetical protein
BDOEIDIF_00014	CDS	342				hypothetical protein
BDOEIDIF_00015	CDS	234				hypothetical protein
BDOEIDIF_00016	CDS	1479				hypothetical protein
BDOEIDIF_00017	CDS	408				hypothetical protein
BDOEIDIF_00018	CDS	1101				hypothetical protein
BDOEIDIF_00019	CDS	417				hypothetical protein
BDOEIDIF_00020	CDS	357				hypothetical protein
BDOEIDIF_00021	CDS	477				hypothetical protein
BDOEIDIF_00022	CDS	528				hypothetical protein
BDOEIDIF_00023	CDS	549				hypothetical protein
BDOEIDIF_00024	CDS	474				hypothetical protein
BDOEIDIF_00025	CDS	1020				hypothetical protein
BDOEIDIF_00026	CDS	750				hypothetical protein
BDOEIDIF_00027	CDS	615				hypothetical protein
BDOEIDIF_00028	CDS	513				hypothetical protein
BDOEIDIF_00029	CDS	378				hypothetical protein
BDOEIDIF_00030	CDS	2313				hypothetical protein
BDOEIDIF_00031	CDS	2586				hypothetical protein
BDOEIDIF_00032	CDS	1119				hypothetical protein
BDOEIDIF_00033	CDS	741				hypothetical protein
BDOEIDIF_00034	CDS	618				hypothetical protein
BDOEIDIF_00035	CDS	1737				hypothetical protein
BDOEIDIF_00036	CDS	828				hypothetical protein
BDOEIDIF_00037	CDS	195				hypothetical protein
BDOEIDIF_00038	CDS	252				hypothetical protein
BDOEIDIF_00039	CDS	351				hypothetical protein
BDOEIDIF_00040	CDS	198				hypothetical protein
BDOEIDIF_00041	CDS	1251				hypothetical protein
BDOEIDIF_00042	CDS	351				hypothetical protein
BDOEIDIF_00043	CDS	804				hypothetical protein
BDOEIDIF_00044	CDS	240				hypothetical protein
BDOEIDIF_00045	CDS	606				hypothetical protein
BDOEIDIF_00046	CDS	162				hypothetical protein
BDOEIDIF_00047	CDS	426				hypothetical protein
BDOEIDIF_00048	CDS	657				hypothetical protein
BDOEIDIF_00049	CDS	396				hypothetical protein
BDOEIDIF_00050	CDS	480				hypothetical protein
BDOEIDIF_00051	CDS	228				hypothetical protein
BDOEIDIF_00052	CDS	489				hypothetical protein
BDOEIDIF_00053	CDS	441				hypothetical protein
BDOEIDIF_00054	CDS	222				hypothetical protein
BDOEIDIF_00055	CDS	531				hypothetical protein
BDOEIDIF_00056	CDS	534				hypothetical protein
BDOEIDIF_00057	CDS	531				hypothetical protein
BDOEIDIF_00058	CDS	315				hypothetical protein
BDOEIDIF_00059	CDS	789				hypothetical protein
BDOEIDIF_00060	CDS	600				hypothetical protein
BDOEIDIF_00061	CDS	315				hypothetical protein
