	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000948.1_1	QGNH01000948.1	QGNH01000948.1	1	1	960	1	D	YP_009202267.1	YP_009202267.1 DNA methyltransferase [Bacteriophage Lily]	False	0.457	114.0	3.4370000000000004e-26	DNA N-6-adenine-methyltransferase (Dam) [PF05869.14]				0	False	F
QGNH01000948.1_2	QGNH01000948.1	QGNH01000948.1	2	1062	1319	1	E											0	False	F
QGNH01000948.1_3	QGNH01000948.1	QGNH01000948.1	3	1487	1897	1	E	YP_010079074.1	YP_010079074.1 hypothetical protein KMC56_gp26 [Achromobacter phage vB_AxyP_19-32_Axy12]	False	0.437	85.0	9.244e-19		VOG03634	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000948.1_4	QGNH01000948.1	QGNH01000948.1	4	1894	2118	1	E											0	False	F
QGNH01000948.1_5	QGNH01000948.1	QGNH01000948.1	5	2115	2420	1	E											0	False	F
QGNH01000948.1_6	QGNH01000948.1	QGNH01000948.1	6	2420	3199	1	D							Helix-turn-helix domain [PF13730.9]				0	False	F
QGNH01000948.1_7	QGNH01000948.1	QGNH01000948.1	7	3156	3875	1	E											0	False	F
QGNH01000948.1_8	QGNH01000948.1	QGNH01000948.1	8	3895	4452	1	E											0	False	F
QGNH01000948.1_9	QGNH01000948.1	QGNH01000948.1	9	4449	4667	1	E											0	False	F
QGNH01000948.1_10	QGNH01000948.1	QGNH01000948.1	10	4664	4951	1	E											0	False	F
QGNH01000948.1_11	QGNH01000948.1	QGNH01000948.1	11	4948	5256	1	E											0	False	F
QGNH01000948.1_12	QGNH01000948.1	QGNH01000948.1	12	5357	5611	1	E											0	False	
QGNH01000948.1_13	QGNH01000948.1	QGNH01000948.1	13	5689	6042	1	E											0	False	
QGNH01000948.1_14	QGNH01000948.1	QGNH01000948.1	14	6039	6215	1	E											0	False	
QGNH01000948.1_15	QGNH01000948.1	QGNH01000948.1	15	6200	6448	-1	E											0	False	
QGNH01000948.1_16	QGNH01000948.1	QGNH01000948.1	16	6460	6723	-1	E											0	False	
QGNH01000948.1_17	QGNH01000948.1	QGNH01000948.1	17	6737	7273	-1	D							Recombination endonuclease VII [PF02945.18]				0	False	
QGNH01000948.1_18	QGNH01000948.1	QGNH01000948.1	18	7284	8582	-1	D	YP_006590012.1	YP_006590012.1 AAA family ATPase [Cronobacter phage phiES15]	False	0.259	123.0	4.001e-28	AAA domain [PF13479.9]	VOG01067	sp|P44662|Y361_HAEIN Probable iron transport system ATP-binding protein HI_0361; Xh	Xh	0	False	
QGNH01000948.1_19	QGNH01000948.1	QGNH01000948.1	19	8701	8928	-1	E											0	False	F
QGNH01000948.1_20	QGNH01000948.1	QGNH01000948.1	20	8999	9406	-1	E											0	False	F
QGNH01000948.1_21	QGNH01000948.1	QGNH01000948.1	21	9651	9815	-1	E											0	False	F
QGNH01000948.1_22	QGNH01000948.1	QGNH01000948.1	22	10185	10535	1	E											0	False	F
QGNH01000948.1_23	QGNH01000948.1	QGNH01000948.1	23	10492	10833	1	E											0	False	F
QGNH01000948.1_24	QGNH01000948.1	QGNH01000948.1	24	11101	11478	1	D							Bacterial regulatory protein, Fis family [PF02954.22]				0	False	F
QGNH01000948.1_25	QGNH01000948.1	QGNH01000948.1	25	11475	11951	1	E											0	False	F
QGNH01000948.1_26	QGNH01000948.1	QGNH01000948.1	26	11914	13308	1	D	YP_010656397.1	YP_010656397.1 terminase large subunit [Arthrobacter phage SilentRX]	False	0.414	296.0	4.416e-86	Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]; Terminase RNaseH-like domain [PF17289.5]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01000948.1_27	QGNH01000948.1	QGNH01000948.1	27	13305	13469	1	E											0	False	F
QGNH01000948.1_28	QGNH01000948.1	QGNH01000948.1	28	13466	13702	1	E											0	False	F
