locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
MZ334517.1_1												Hypothetical
MZ334517.1_2												Hypothetical
MZ334517.1_3					phrog_9231	VOG05559	VOG:VOG05559	296	8.8e-111	362.0		REFSEQ terminase small subunit
MZ334517.1_4												Hypothetical
MZ334517.1_5												Hypothetical
MZ334517.1_6												Hypothetical
MZ334517.1_7												Hypothetical
MZ334517.1_8												Hypothetical
MZ334517.1_9		K21523	COG4373		phrog_9	VOG07294	COG:COG4373	591	7.7e-48	155.0		:
MZ334517.1_10			COG5511		phrog_9232	VOG00562	PHROG:phrog_9232	506	2.6e-202	665.4		portal protein
MZ334517.1_11												Hypothetical
MZ334517.1_12												Hypothetical
MZ334517.1_13					phrog_12121	VOG14381	VOG:VOG14381	179	1.1e-75	245.7		REFSEQ hypothetical protein
MZ334517.1_14					phrog_3990	VOG01973	PHROG:phrog_3990	325	8.2e-88	287.2		major head protein
MZ334517.1_15												Hypothetical
MZ334517.1_16												Hypothetical
MZ334517.1_17												Hypothetical
MZ334517.1_18												Hypothetical
MZ334517.1_19												Hypothetical
MZ334517.1_20					phrog_12281	VOG04913	PHROG:phrog_12281	171	3.9e-80	260.0		tail tube protein
MZ334517.1_21			COG3497		phrog_10244	VOG01001	PHROG:phrog_10244	438	1.4e-184	606.6		tail sheath
MZ334517.1_22					phrog_12452	VOG14384	PHROG:phrog_12452	174	9.2e-87	281.8		tail tube protein
MZ334517.1_23					phrog_14268	VOG04953	PHROG:phrog_14268	178	3.2e-79	256.8		tail assembly chaperone
MZ334517.1_24					phrog_12163	VOG04953	PHROG:phrog_12163	90	3.7e-42	135.9		tail assembly chaperone
MZ334517.1_25					phrog_14901	VOG14385	PHROG:phrog_14901	655	5.7e-281	925.7		tail length tape measure protein
MZ334517.1_26												Hypothetical
MZ334517.1_27												Hypothetical
MZ334517.1_28												Hypothetical
MZ334517.1_29												Hypothetical
MZ334517.1_30												Hypothetical
MZ334517.1_31			COG3299		phrog_6	VOG00521	VOG:VOG00521	405	4.2e-90	295.7		sp|P51767|BPJ_BPP2 Baseplate protein J
MZ334517.1_32												Hypothetical
MZ334517.1_33												Hypothetical
MZ334517.1_34												Hypothetical
MZ334517.1_35					phrog_1160	VOG00207	PHROG:phrog_1160	225	1.5e-51	167.8		baseplate protein
MZ334517.1_36												Hypothetical
MZ334517.1_37												Hypothetical
MZ334517.1_38												Hypothetical
MZ334517.1_39						VOG05007	VOG:VOG05007	35	5.7e-10	32.0		REFSEQ putative CxxC motif protein
MZ334517.1_40					phrog_7084	VOG14391	VOG:VOG14391	127	6.9e-47	152.3		REFSEQ hypothetical protein
MZ334517.1_41												Hypothetical
MZ334517.1_42	K03465	K03465	COG1351		phrog_85	VOG03899	VOG:VOG03899	244	3.7e-61	200.6		sp|Q05259|THYX_BPML5 Probable flavin-dependent thymidylate synthase
MZ334517.1_43												Hypothetical
MZ334517.1_44												Hypothetical
