	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001016.1_1	QGNH01001016.1	QGNH01001016.1	1	314	4255	-1	D							Chaperone of endosialidase [PF13884.9]	VOG00059	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001016.1_2	QGNH01001016.1	QGNH01001016.1	2	4353	4538	-1	E											0	False	F
QGNH01001016.1_3	QGNH01001016.1	QGNH01001016.1	3	4525	5406	-1	D	YP_006989583.1	YP_006989583.1 anti-restriction protein [Caulobacter virus Karma]	False	0.489	267.0	8.363e-79	Zincin-like metallopeptidase [PF18818.4]; N-terminal domain of anti-restriction factor ArdC [PF08401.14]	VOG13628	sp|P27189|TRAC4_ECOLX DNA primase TraC; XhXr	Xh;Xr	0	False	VF
QGNH01001016.1_4	QGNH01001016.1	QGNH01001016.1	4	5406	5546	-1	E											0	False	
QGNH01001016.1_5	QGNH01001016.1	QGNH01001016.1	5	5546	5761	-1	E											0	False	
QGNH01001016.1_6	QGNH01001016.1	QGNH01001016.1	6	6052	6471	1	E											0	False	
QGNH01001016.1_7	QGNH01001016.1	QGNH01001016.1	7	6465	7253	-1	D	YP_010652366.1	YP_010652366.1 DNA primase [Streptomyces phage Muntaha]	False	0.211	60.0	1.043e-08	CHC2 zinc finger [PF01807.23]				0	False	F
QGNH01001016.1_8	QGNH01001016.1	QGNH01001016.1	8	7296	8339	-1	D							Replication-relaxation [PF13814.9]				0	False	F
QGNH01001016.1_9	QGNH01001016.1	QGNH01001016.1	9	8413	10770	-1	D							Type IV secretion-system coupling protein DNA-binding domain [PF10412.12]; Type IV secretory system Conjugative DNA transfer [PF02534.17]				0	False	F
QGNH01001016.1_10	QGNH01001016.1	QGNH01001016.1	10	10801	11580	-1	D							Type IV secretion-system coupling protein DNA-binding domain [PF10412.12]; Type IV secretory system Conjugative DNA transfer [PF02534.17]; TraM recognition site of TraD and TraG [PF12696.10]				0	False	F
