locus_tag	ftype	length_bp	gene	EC_number	COG	product
CEKOMJBL_00001	CDS	426				hypothetical protein
CEKOMJBL_00002	CDS	315				hypothetical protein
CEKOMJBL_00003	CDS	831				hypothetical protein
CEKOMJBL_00004	CDS	639				hypothetical protein
CEKOMJBL_00005	CDS	129				hypothetical protein
CEKOMJBL_00006	CDS	1368				hypothetical protein
CEKOMJBL_00007	CDS	387				Holin
CEKOMJBL_00008	CDS	1686				hypothetical protein
CEKOMJBL_00009	CDS	1437				hypothetical protein
CEKOMJBL_00010	CDS	864				hypothetical protein
CEKOMJBL_00011	CDS	495				putative capsid assembly scaffolding protein
CEKOMJBL_00012	CDS	954				putative major capsid protein gp17
CEKOMJBL_00013	CDS	258				hypothetical protein
CEKOMJBL_00014	CDS	384				hypothetical protein
CEKOMJBL_00015	CDS	240				hypothetical protein
CEKOMJBL_00016	CDS	378				hypothetical protein
CEKOMJBL_00017	CDS	318				hypothetical protein
CEKOMJBL_00018	CDS	423				hypothetical protein
CEKOMJBL_00019	CDS	603				Major tail protein Gp23
CEKOMJBL_00020	CDS	393				hypothetical protein
CEKOMJBL_00021	CDS	462				hypothetical protein
CEKOMJBL_00022	CDS	2616				Minor tail protein Gp26
CEKOMJBL_00023	CDS	1344				hypothetical protein
CEKOMJBL_00024	CDS	1800				Minor tail protein Gp28
CEKOMJBL_00025	CDS	462				hypothetical protein
CEKOMJBL_00026	CDS	345				hypothetical protein
CEKOMJBL_00027	CDS	1863				hypothetical protein
CEKOMJBL_00028	CDS	1491				hypothetical protein
CEKOMJBL_00029	CDS	420				hypothetical protein
CEKOMJBL_00030	CDS	315				hypothetical protein
CEKOMJBL_00031	CDS	237				hypothetical protein
CEKOMJBL_00032	CDS	189				hypothetical protein
CEKOMJBL_00033	CDS	177				hypothetical protein
CEKOMJBL_00034	CDS	237				hypothetical protein
CEKOMJBL_00035	CDS	354				hypothetical protein
CEKOMJBL_00036	CDS	207				hypothetical protein
CEKOMJBL_00037	CDS	198				hypothetical protein
CEKOMJBL_00038	CDS	1809				hypothetical protein
CEKOMJBL_00039	CDS	171				hypothetical protein
CEKOMJBL_00040	CDS	255				hypothetical protein
CEKOMJBL_00041	CDS	570				hypothetical protein
CEKOMJBL_00042	CDS	2043				hypothetical protein
CEKOMJBL_00043	CDS	189				hypothetical protein
CEKOMJBL_00044	CDS	225				hypothetical protein
CEKOMJBL_00045	CDS	99				hypothetical protein
CEKOMJBL_00046	CDS	615				hypothetical protein
CEKOMJBL_00047	CDS	768				hypothetical protein
CEKOMJBL_00048	CDS	195				hypothetical protein
CEKOMJBL_00049	CDS	507				hypothetical protein
CEKOMJBL_00050	CDS	285				hypothetical protein
CEKOMJBL_00051	CDS	594				hypothetical protein
CEKOMJBL_00052	CDS	141				hypothetical protein
CEKOMJBL_00053	CDS	162				hypothetical protein
CEKOMJBL_00054	CDS	162				hypothetical protein
CEKOMJBL_00055	CDS	300				hypothetical protein
CEKOMJBL_00056	CDS	156				hypothetical protein
CEKOMJBL_00057	CDS	144				hypothetical protein
CEKOMJBL_00058	CDS	168				hypothetical protein
CEKOMJBL_00059	CDS	261				hypothetical protein
CEKOMJBL_00060	CDS	423				hypothetical protein
CEKOMJBL_00061	CDS	144				hypothetical protein
CEKOMJBL_00062	CDS	663				hypothetical protein
CEKOMJBL_00063	CDS	378				hypothetical protein
CEKOMJBL_00064	CDS	747				hypothetical protein
CEKOMJBL_00065	CDS	216				hypothetical protein
CEKOMJBL_00066	CDS	276				hypothetical protein
CEKOMJBL_00067	CDS	249				hypothetical protein
CEKOMJBL_00068	CDS	831				hypothetical protein
CEKOMJBL_00069	CDS	336				hypothetical protein
CEKOMJBL_00070	CDS	504				Repressor-like immunity protein
CEKOMJBL_00071	CDS	309				hypothetical protein
CEKOMJBL_00072	CDS	213				hypothetical protein
CEKOMJBL_00073	CDS	228				hypothetical protein
CEKOMJBL_00074	CDS	273				hypothetical protein
CEKOMJBL_00075	CDS	189				hypothetical protein
CEKOMJBL_00076	CDS	291				hypothetical protein
CEKOMJBL_00077	CDS	285				hypothetical protein
CEKOMJBL_00078	CDS	444				hypothetical protein
CEKOMJBL_00079	CDS	186				hypothetical protein
CEKOMJBL_00080	CDS	141				hypothetical protein
CEKOMJBL_00081	CDS	192				hypothetical protein
CEKOMJBL_00082	CDS	225				hypothetical protein
CEKOMJBL_00083	CDS	606				hypothetical protein
CEKOMJBL_00084	CDS	540				hypothetical protein
CEKOMJBL_00085	CDS	798				hypothetical protein
CEKOMJBL_00086	CDS	246				hypothetical protein
CEKOMJBL_00087	CDS	123				hypothetical protein
CEKOMJBL_00088	CDS	234				hypothetical protein
CEKOMJBL_00089	CDS	183				hypothetical protein
CEKOMJBL_00090	CDS	195				hypothetical protein
CEKOMJBL_00091	CDS	345				hypothetical protein
